Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
589,Exit long,2025-11-06 16:10,Long Exit,4006.55,19,76171.95,-47.5,-0.06,9.12,0.01,-47.5,-0.06,-1289.53,-0.01
589,Entry long,2025-11-06 16:05," | F:70,14,2,0,0.64,0,1,43.86",4009.05,19,76171.95,-47.5,-0.06,9.12,0.01,-47.5,-0.06,-1289.53,-0.01
590,Exit short,2025-11-11 11:20,Short Exit,4144.13,26,107703.44,-43.94,-0.04,41.86,0.04,-43.94,-0.04,-1333.47,-0.01
590,Entry short,2025-11-11 11:15," | F:50,53,1,1,0.79,0,1,65.39",4142.44,26,107703.44,-43.94,-0.04,41.86,0.04,-43.94,-0.04,-1333.47,-0.01
591,Exit long,2025-11-11 23:25,Long Exit,4127.92,36,148647.6,-42.48,-0.03,79.92,0.05,-42.48,-0.03,-1375.95,-0.01
591,Entry long,2025-11-11 23:05," | F:70,8,3,0,1.49,0,1,64.81",4129.1,36,148647.6,-42.48,-0.03,79.92,0.05,-42.48,-0.03,-1375.95,-0.01
592,Exit long,2025-11-12 15:35,Long Exit,4132.19,16,66009.44,105.6,0.16,105.6,0.16,-42.72,-0.06,-1270.35,-0.01
592,Entry long,2025-11-12 15:10," | F:75,33,2,0,0.89,0,1,41.32",4125.59,16,66009.44,105.6,0.16,105.6,0.16,-42.72,-0.06,-1270.35,-0.01
593,Exit long,2025-11-14 09:40,Long Exit,4172.35,11,45794.65,101.2,0.22,101.2,0.22,-5.06,-0.01,-1169.15,-0.01
593,Entry long,2025-11-14 09:25," | F:50,133,1,0,0.74,0,0,23.94",4163.15,11,45794.65,101.2,0.22,101.2,0.22,-5.06,-0.01,-1169.15,-0.01
594,Exit short,2025-11-17 18:00,Short Exit,4059.28,5,20407.2,110.8,0.54,110.8,0.54,-28.25,-0.14,-1058.35,-0.01
594,Entry short,2025-11-17 15:05," | F:75,60,2,1,0.77,0,0,52.47",4081.44,5,20407.2,110.8,0.54,110.8,0.54,-28.25,-0.14,-1058.35,-0.01
595,Exit long,2025-11-18 08:10,Long Exit,4013.5,15,60250.5,-48,-0.08,3.15,0.01,-48,-0.08,-1106.35,-0.01
595,Entry long,2025-11-18 08:05," | F:50,12,0,0,1.21,0,0,49.36",4016.7,15,60250.5,-48,-0.08,3.15,0.01,-48,-0.08,-1106.35,-0.01
596,Exit short,2025-11-18 09:40,Short Exit,4013.38,9,36072.9,-47.52,-0.13,93.24,0.26,-47.52,-0.13,-1153.87,-0.01
596,Entry short,2025-11-18 09:15," | F:70,6,1,1,1.24,0,0,40.58",4008.1,9,36072.9,-47.52,-0.13,93.24,0.26,-47.52,-0.13,-1153.87,-0.01
597,Exit short,2025-11-20 08:25,Short Exit,4064.24,11,44806.74,100.1,0.22,100.1,0.22,-14.52,-0.03,-1053.77,-0.01
597,Entry short,2025-11-20 08:10," | F:70,16,0,1,0.5,0,0,51.98",4073.34,11,44806.74,100.1,0.22,100.1,0.22,-14.52,-0.03,-1053.77,-0.01
598,Exit short,2025-11-24 11:05,Short Exit,4067.44,10,40625.1,-49.3,-0.12,43.9,0.11,-49.3,-0.12,-1103.07,-0.01
598,Entry short,2025-11-24 09:45," | F:70,82,1,1,0.89,0,1,64.18",4062.51,10,40625.1,-49.3,-0.12,43.9,0.11,-49.3,-0.12,-1103.07,-0.01
599,Exit short,2025-11-25 14:15,Short Exit,4137.22,14,57873.34,-47.74,-0.08,78.26,0.14,-47.74,-0.08,-1150.81,-0.01
599,Entry short,2025-11-25 13:15," | F:55,12,1,1,0.51,0,1,54.63",4133.81,14,57873.34,-47.74,-0.08,78.26,0.14,-47.74,-0.08,-1150.81,-0.01
600,Exit short,2025-11-25 15:30,Short Exit,4146.74,9,37271.34,-49.32,-0.13,32.49,0.09,-49.32,-0.13,-1200.13,-0.01
600,Entry short,2025-11-25 15:20," | F:45,85,2,1,0.54,0,1,59.76",4141.26,9,37271.34,-49.32,-0.13,32.49,0.09,-49.32,-0.13,-1200.13,-0.01
601,Exit short,2025-11-26 02:55,Short Exit,4142.63,11,45520.31,-48.62,-0.11,41.69,0.09,-48.62,-0.11,-1248.75,-0.01
601,Entry short,2025-11-26 02:30," | F:45,60,0,1,1.05,0,1,58.33",4138.21,11,45520.31,-48.62,-0.11,41.69,0.09,-48.62,-0.11,-1248.75,-0.01
602,Exit long,2025-11-26 14:40,Long Exit,4159.17,15,62435.85,-48.3,-0.08,7.95,0.01,-48.3,-0.08,-1297.05,-0.01
602,Entry long,2025-11-26 14:30," | F:70,17,2,0,0.8,0,1,44.88",4162.39,15,62435.85,-48.3,-0.08,7.95,0.01,-48.3,-0.08,-1297.05,-0.01
603,Exit long,2025-11-26 15:40,Long Exit,4153.65,9,37430.28,-47.43,-0.13,0,0.00,-47.43,-0.13,-1344.48,-0.01
603,Entry long,2025-11-26 15:35," | F:70,9,2,0,0.74,0,1,45.32",4158.92,9,37430.28,-47.43,-0.13,0,0.00,-47.43,-0.13,-1344.48,-0.01
604,Exit long,2025-11-27 02:00,Time Stop (Bars),4164.25,17,70783.92,8.33,0.01,88.06,0.12,-36.89,-0.05,-1336.15,-0.01
604,Entry long,2025-11-26 22:00," | F:70,16,2,0,1.47,0,1,46.46",4163.76,17,70783.92,8.33,0.01,88.06,0.12,-36.89,-0.05,-1336.15,-0.01
605,Exit long,2025-11-27 11:50,Long Exit,4158.92,14,58122.12,102.76,0.18,102.76,0.18,-24.78,-0.04,-1233.39,-0.01
605,Entry long,2025-11-27 11:20," | F:50,41,1,0,0.85,0,0,33.61",4151.58,14,58122.12,102.76,0.18,102.76,0.18,-24.78,-0.04,-1233.39,-0.01
606,Exit long,2025-12-01 03:55,Long Exit,4246.32,6,25369.08,108.84,0.43,108.84,0.43,-24.36,-0.10,-1124.55,-0.01
606,Entry long,2025-12-01 03:10," | F:65,10,0,0,0.72,0,1,53.14",4228.18,6,25369.08,108.84,0.43,108.84,0.43,-24.36,-0.10,-1124.55,-0.01
607,Exit long,2025-12-01 16:35,Long Exit,4238.53,5,21237.9,-45.25,-0.21,8.3,0.04,-45.25,-0.21,-1169.8,-0.01
607,Entry long,2025-12-01 16:05," | F:75,64,2,0,0.8,0,1,43.26",4247.58,5,21237.9,-45.25,-0.21,8.3,0.04,-45.25,-0.21,-1169.8,-0.01
608,Exit long,2025-12-02 06:30,Long Exit,4214.42,11,46406.8,-48.18,-0.10,82.39,0.18,-48.18,-0.10,-1217.98,-0.01
608,Entry long,2025-12-02 04:30," | F:50,10,0,0,1.21,0,0,49.16",4218.8,11,46406.8,-48.18,-0.10,82.39,0.18,-48.18,-0.10,-1217.98,-0.01
609,Exit long,2025-12-04 05:00,Long Exit,4198.64,9,37834.11,-46.35,-0.12,32.94,0.09,-46.35,-0.12,-1264.33,-0.01
609,Entry long,2025-12-04 04:05," | F:45,74,0,0,0.95,0,0,38.69",4203.79,9,37834.11,-46.35,-0.12,32.94,0.09,-46.35,-0.12,-1264.33,-0.01
610,Exit long,2025-12-04 11:55,Long Exit,4201.6,8,33514.08,98.72,0.29,98.72,0.29,-14.96,-0.04,-1165.61,-0.01
610,Entry long,2025-12-04 11:00," | F:50,31,1,0,0.65,0,0,47.2",4189.26,8,33514.08,98.72,0.29,98.72,0.29,-14.96,-0.04,-1165.61,-0.01
611,Exit short,2025-12-04 13:05,Short Exit,4202.54,15,62991.6,-46.5,-0.07,44.25,0.07,-46.5,-0.07,-1212.11,-0.01
611,Entry short,2025-12-04 12:10," | F:65,88,1,1,0.8,0,1,63.22",4199.44,15,62991.6,-46.5,-0.07,44.25,0.07,-46.5,-0.07,-1212.11,-0.01
612,Exit long,2025-12-05 02:30,Long Exit,4203.71,21,88324.32,-46.41,-0.05,95.97,0.11,-46.41,-0.05,-1258.52,-0.01
612,Entry long,2025-12-05 01:40," | F:70,40,3,0,1.87,0,1,40.93",4205.92,21,88324.32,-46.41,-0.05,95.97,0.11,-46.41,-0.05,-1258.52,-0.01
613,Exit long,2025-12-05 16:45,Long Exit,4242.02,11,46558.38,103.84,0.22,103.84,0.22,-14.96,-0.03,-1154.68,-0.01
613,Entry long,2025-12-05 16:35," | F:75,16,2,0,0.86,0,1,53.09",4232.58,11,46558.38,103.84,0.22,103.84,0.22,-14.96,-0.03,-1154.68,-0.01
614,Exit long,2025-12-08 02:35,Long Exit,4209.71,12,50414.28,102.24,0.20,102.24,0.20,-24.96,-0.05,-1052.44,-0.01
614,Entry long,2025-12-08 01:45," | F:45,6,3,0,0.57,0,0,50.86",4201.19,12,50414.28,102.24,0.20,102.24,0.20,-24.96,-0.05,-1052.44,-0.01
615,Exit long,2025-12-08 07:30,Long Exit,4211.59,21,88338.39,105,0.12,105,0.12,-10.92,-0.01,-947.44,-0.01
615,Entry long,2025-12-08 07:20," | F:50,34,0,0,2.17,0,0,43.78",4206.59,21,88338.39,105,0.12,105,0.12,-10.92,-0.01,-947.44,-0.01
616,Exit short,2025-12-09 01:20,Short Exit,4193.54,25,104793,-45.5,-0.04,33.75,0.03,-45.5,-0.04,-992.94,-0.01
616,Entry short,2025-12-09 01:05," | F:70,17,3,1,1.04,0,0,55.3",4191.72,25,104793,-45.5,-0.04,33.75,0.03,-45.5,-0.04,-992.94,-0.01
617,Exit short,2025-12-09 14:15,Short Exit,4199.6,11,46294.38,98.78,0.21,98.78,0.21,-5.06,-0.01,-894.16,-0.01
617,Entry short,2025-12-09 11:20," | F:65,233,1,1,0.62,0,1,84",4208.58,11,46294.38,98.78,0.21,98.78,0.21,-5.06,-0.01,-894.16,-0.01
618,Exit short,2025-12-10 04:40,Short Exit,4218.02,22,92750.24,-46.2,-0.05,97.46,0.11,-46.2,-0.05,-940.36,-0.01
618,Entry short,2025-12-10 03:20," | F:55,92,0,1,1.57,0,1,68.9",4215.92,22,92750.24,-46.2,-0.05,97.46,0.11,-46.2,-0.05,-940.36,-0.01
619,Exit short,2025-12-10 09:50,Short Exit,4203.63,27,113603.31,105.3,0.09,105.3,0.09,-34.29,-0.03,-835.06,-0.01
619,Entry short,2025-12-10 09:05," | F:65,11,1,1,0.67,0,1,50.3",4207.53,27,113603.31,105.3,0.09,105.3,0.09,-34.29,-0.03,-835.06,-0.01
620,Exit short,2025-12-10 15:40,Short Exit,4200.15,16,67156,-46.4,-0.07,69.44,0.10,-46.4,-0.07,-881.46,-0.01
620,Entry short,2025-12-10 15:05," | F:70,11,2,1,0.83,0,0,51.59",4197.25,16,67156,-46.4,-0.07,69.44,0.10,-46.4,-0.07,-881.46,-0.01
621,Exit short,2025-12-10 16:20,Short Exit,4200.36,23,96714.08,105.8,0.11,105.8,0.11,-25.76,-0.03,-775.66,-0.01
621,Entry short,2025-12-10 16:10," | F:75,79,2,1,0.43,0,1,67.35",4204.96,23,96714.08,105.8,0.11,105.8,0.11,-25.76,-0.03,-775.66,-0.01
622,Exit long,2025-12-11 03:35,Long Exit,4232.91,18,76240.08,-47.7,-0.06,0.54,0.00,-47.7,-0.06,-823.36,-0.01
622,Entry long,2025-12-11 03:30," | F:70,19,0,0,0.76,0,1,48.42",4235.56,18,76240.08,-47.7,-0.06,0.54,0.00,-47.7,-0.06,-823.36,-0.01
623,Exit long,2025-12-11 11:20,Long Exit,4215.76,27,113720.22,105.3,0.09,105.3,0.09,-23.22,-0.02,-718.06,-0.01
623,Entry long,2025-12-11 11:10," | F:50,35,1,0,0.91,0,0,43.3",4211.86,27,113720.22,105.3,0.09,105.3,0.09,-23.22,-0.02,-718.06,-0.01
624,Exit long,2025-12-11 12:30,Long Exit,4215.95,34,143385.14,-42.84,-0.03,17.68,0.01,-42.84,-0.03,-760.9,-0.01
624,Entry long,2025-12-11 12:25," | F:70,10,1,0,0.53,0,1,50.56",4217.21,34,143385.14,-42.84,-0.03,17.68,0.01,-42.84,-0.03,-760.9,-0.01
625,Exit short,2025-12-17 06:10,Short Exit,4325.11,17,73479.61,-47.26,-0.06,18.87,0.03,-47.26,-0.06,-808.16,-0.01
625,Entry short,2025-12-17 06:00," | F:45,25,0,1,0.75,0,1,58.15",4322.33,17,73479.61,-47.26,-0.06,18.87,0.03,-47.26,-0.06,-808.16,-0.01
626,Exit long,2025-12-17 14:20,Long Exit,4322.36,9,38803.68,97.56,0.25,97.56,0.25,-0.18,0.00,-710.6,-0.01
626,Entry long,2025-12-17 12:35," | F:70,133,1,0,0.39,0,0,34.71",4311.52,9,38803.68,97.56,0.25,97.56,0.25,-0.18,0.00,-710.6,-0.01
627,Exit long,2025-12-19 05:00,Long Exit,4313.86,17,73382.54,-46.92,-0.06,33.49,0.05,-46.92,-0.06,-757.52,-0.01
627,Entry long,2025-12-19 04:45," | F:50,15,0,0,1.62,0,0,38.65",4316.62,17,73382.54,-46.92,-0.06,33.49,0.05,-46.92,-0.06,-757.52,-0.01
628,Exit long,2025-12-19 13:35,Long Exit,4325.48,52,224964.48,-39.52,-0.02,123.76,0.06,-39.52,-0.02,-797.04,-0.01
628,Entry long,2025-12-19 13:10," | F:75,7,1,0,0.91,0,0,45.98",4326.24,52,224964.48,-39.52,-0.02,123.76,0.06,-39.52,-0.02,-797.04,-0.01
629,Exit short,2025-12-19 16:45,Short Exit,4328.03,15,65021.55,101.1,0.16,101.1,0.16,-3.3,-0.01,-695.94,-0.01
629,Entry short,2025-12-19 16:40," | F:70,229,2,1,0.8,0,1,59.08",4334.77,15,65021.55,101.1,0.16,101.1,0.16,-3.3,-0.01,-695.94,-0.01
630,Exit long,2025-12-22 20:45,Long Exit,4431.94,10,44368,-48.6,-0.11,20.7,0.05,-48.6,-0.11,-744.54,-0.01
630,Entry long,2025-12-22 19:35," | F:75,19,2,0,0.94,0,1,55.84",4436.8,10,44368,-48.6,-0.11,20.7,0.05,-48.6,-0.11,-744.54,-0.01
631,Exit short,2025-12-23 08:10,Short Exit,4471.53,11,49291.11,104.28,0.21,104.28,0.21,-16.28,-0.03,-640.26,-0.01
631,Entry short,2025-12-23 07:40," | F:50,13,0,1,0.68,0,1,44.7",4481.01,11,49291.11,104.28,0.21,104.28,0.21,-16.28,-0.03,-640.26,-0.01
632,Exit short,2025-12-23 09:15,Short Exit,4482.94,25,112027.75,-45.75,-0.04,22.25,0.02,-45.75,-0.04,-686.01,-0.01
632,Entry short,2025-12-23 09:05," | F:50,18,1,1,0.78,0,1,54.63",4481.11,25,112027.75,-45.75,-0.04,22.25,0.02,-45.75,-0.04,-686.01,-0.01
633,Exit long,2025-12-23 16:30,Long Exit,4454.09,3,13407.39,-45.12,-0.34,9.21,0.07,-45.12,-0.34,-731.13,-0.01
633,Entry long,2025-12-23 16:05," | F:70,174,2,0,0.42,0,0,27.75",4469.13,3,13407.39,-45.12,-0.34,9.21,0.07,-45.12,-0.34,-731.13,-0.01
634,Exit short,2025-12-26 10:45,Short Exit,4517.46,23,103857.19,-44.39,-0.04,57.5,0.06,-44.39,-0.04,-775.52,-0.01
634,Entry short,2025-12-26 10:20," | F:45,20,1,1,0.85,0,1,67.34",4515.53,23,103857.19,-44.39,-0.04,57.5,0.06,-44.39,-0.04,-775.52,-0.01
635,Exit long,2025-12-30 03:45,Long Exit,4350.82,6,25996.92,108,0.42,108,0.42,-6.42,-0.02,-667.52,-0.01
635,Entry long,2025-12-30 03:05," | F:45,75,0,0,0.73,0,0,44.22",4332.82,6,25996.92,108,0.42,108,0.42,-6.42,-0.02,-667.52,-0.01
636,Exit short,2025-12-31 03:00,Short Exit,4346.56,12,52112.52,-46.2,-0.09,81.96,0.16,-46.2,-0.09,-713.72,-0.01
636,Entry short,2025-12-31 02:40," | F:70,24,0,1,0.57,0,0,51.83",4342.71,12,52112.52,-46.2,-0.09,81.96,0.16,-46.2,-0.09,-713.72,-0.01
637,Exit long,2025-12-31 14:20,Long Exit,4305.46,12,51711.96,-46.44,-0.09,23.88,0.05,-46.44,-0.09,-760.16,-0.01
637,Entry long,2025-12-31 14:05," | F:45,13,2,0,1.03,0,0,41.81",4309.33,12,51711.96,-46.44,-0.09,23.88,0.05,-46.44,-0.09,-760.16,-0.01
638,Exit long,2026-01-05 08:00,Long Exit,4416.23,10,44058.1,104.2,0.24,104.2,0.24,-1.5,0.00,-655.96,-0.01
638,Entry long,2026-01-05 07:45," | F:65,19,0,0,0.58,0,1,50.5",4405.81,10,44058.1,104.2,0.24,104.2,0.24,-1.5,0.00,-655.96,-0.01
639,Exit short,2026-01-06 16:05,Short Exit,4471.47,12,53610.48,-47.16,-0.09,16.2,0.03,-47.16,-0.09,-703.12,-0.01
639,Entry short,2026-01-06 16:00," | F:55,67,2,1,1.37,0,1,59.77",4467.54,12,53610.48,-47.16,-0.09,16.2,0.03,-47.16,-0.09,-703.12,-0.01
640,Exit long,2026-01-06 18:35,Long Exit,4486.58,6,26823.72,95.76,0.36,95.76,0.36,-1.74,-0.01,-607.36,-0.01
640,Entry long,2026-01-06 17:35," | F:70,22,2,0,1,0,1,46.7",4470.62,6,26823.72,95.76,0.36,95.76,0.36,-1.74,-0.01,-607.36,-0.01
641,Exit long,2026-01-08 01:00,Long Exit,4461.22,13,57892.64,103.22,0.18,103.22,0.18,-18.72,-0.03,-504.14,-0.01
641,Entry long,2026-01-07 23:00," | F:50,21,3,0,1.12,0,0,44.91",4453.28,13,57892.64,103.22,0.18,103.22,0.18,-18.72,-0.03,-504.14,-0.01
642,Exit short,2026-01-09 07:15,Short Exit,4460.45,23,102696.15,105.8,0.10,105.8,0.10,-15.87,-0.02,-398.34,0.00
642,Entry short,2026-01-09 07:00," | F:50,25,0,1,1.34,0,1,51.51",4465.05,23,102696.15,105.8,0.10,105.8,0.10,-15.87,-0.02,-398.34,0.00
643,Exit long,2026-01-09 15:30,Long Exit,4460.98,10,44659.9,-50.1,-0.11,86.6,0.19,-50.1,-0.11,-448.44,0.00
643,Entry long,2026-01-09 14:35," | F:65,87,2,0,1.67,0,0,37.88",4465.99,10,44659.9,-50.1,-0.11,86.6,0.19,-50.1,-0.11,-448.44,0.00
644,Exit short,2026-01-12 12:50,Short Exit,4594.54,7,32111.87,-49.91,-0.16,0.91,0.00,-49.91,-0.16,-498.35,0.00
644,Entry short,2026-01-12 12:30," | F:55,10,1,1,0.79,0,1,45.57",4587.41,7,32111.87,-49.91,-0.16,0.91,0.00,-49.91,-0.16,-498.35,0.00
645,Exit long,2026-01-12 19:35,Long Exit,4611.99,11,50778.75,-46.86,-0.09,15.51,0.03,-46.86,-0.09,-545.21,-0.01
645,Entry long,2026-01-12 19:20," | F:75,8,2,0,1.12,0,1,50.24",4616.25,11,50778.75,-46.86,-0.09,15.51,0.03,-46.86,-0.09,-545.21,-0.01
646,Exit long,2026-01-13 08:35,Long Exit,4578.96,10,45837.8,-48.2,-0.11,7.3,0.02,-48.2,-0.11,-593.41,-0.01
646,Entry long,2026-01-13 08:30," | F:45,55,0,0,1.13,0,0,32.89",4583.78,10,45837.8,-48.2,-0.11,7.3,0.02,-48.2,-0.11,-593.41,-0.01
647,Exit long,2026-01-13 13:45,Long Exit,4590.5,15,68753.1,104.4,0.15,104.4,0.15,-41.1,-0.06,-489.01,0.00
647,Entry long,2026-01-13 12:10," | F:55,28,1,0,0.95,0,0,38.05",4583.54,15,68753.1,104.4,0.15,104.4,0.15,-41.1,-0.06,-489.01,0.00
648,Exit short,2026-01-13 15:55,Short Exit,4610.99,15,69266.85,102,0.15,102,0.15,-17.25,-0.02,-387.01,0.00
648,Entry short,2026-01-13 15:45," | F:50,243,2,1,0.66,0,1,78.06",4617.79,15,69266.85,102,0.15,102,0.15,-17.25,-0.02,-387.01,0.00
649,Exit short,2026-01-15 03:20,Short Exit,4600.62,5,23111.2,108.1,0.47,108.1,0.47,-3.7,-0.02,-278.91,0.00
649,Entry short,2026-01-15 01:00," | F:70,13,3,1,0.42,0,0,41.68",4622.24,5,23111.2,108.1,0.47,108.1,0.47,-3.7,-0.02,-278.91,0.00
650,Exit long,2026-01-15 11:35,Long Exit,4609.96,12,55219.92,99.6,0.18,99.6,0.18,-29.64,-0.05,-179.31,0.00
650,Entry long,2026-01-15 10:05," | F:50,26,1,0,1.29,0,0,46.33",4601.66,12,55219.92,99.6,0.18,99.6,0.18,-29.64,-0.05,-179.31,0.00
651,Exit short,2026-01-16 20:40,Short Exit,4596.02,15,68892.75,-47.55,-0.07,5.7,0.01,-47.55,-0.07,-226.86,0.00
651,Entry short,2026-01-16 20:35," | F:70,23,2,1,0.77,0,0,57.27",4592.85,15,68892.75,-47.55,-0.07,5.7,0.01,-47.55,-0.07,-226.86,0.00
