Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
13,Exit long,2023-03-01 15:30,Long Exit,1835.66,30,55114.2,-44.4,-0.08,33.6,0.06,-44.4,-0.08,74.04,0.00
13,Entry long,2023-03-01 15:10," | F:70,12,2,0,1.03,0,1,51,1,1.66,19.7",1837.14,30,55114.2,-44.4,-0.08,33.6,0.06,-44.4,-0.08,74.04,0.00
14,Exit long,2023-03-03 18:45,Long Exit,1846.39,20,36823.8,104,0.28,104,0.28,-9.8,-0.03,178.04,0.00
14,Entry long,2023-03-03 17:05," | F:70,110,2,0,0.49,0,0,29.95,1,2.16,25.4",1841.19,20,36823.8,104,0.28,104,0.28,-9.8,-0.03,178.04,0.00
15,Exit short,2023-03-06 15:20,Short Exit,1852.42,35,64792,-42.7,-0.07,38.15,0.06,-42.7,-0.07,135.34,0.00
15,Entry short,2023-03-06 15:00," | F:75,31,2,1,0.56,0,0,56.01,1,1.78,19.05",1851.2,35,64792,-42.7,-0.07,38.15,0.06,-42.7,-0.07,135.34,0.00
16,Exit long,2023-03-09 15:30,Long Exit,1820.19,31,56319.87,106.02,0.19,106.02,0.19,-4.96,-0.01,241.36,0.00
16,Entry long,2023-03-09 15:20," | F:75,59,2,0,0.94,0,1,40.17,0,2.31,24.83",1816.77,31,56319.87,106.02,0.19,106.02,0.19,-4.96,-0.01,241.36,0.00
17,Exit long,2023-03-10 15:25,Long Exit,1832.63,27,49525.83,-44.82,-0.09,1.62,0.00,-44.82,-0.09,196.54,0.00
17,Entry long,2023-03-10 15:20," | F:70,28,2,0,0.91,0,1,44.64,1,2.26,14.04",1834.29,27,49525.83,-44.82,-0.09,1.62,0.00,-44.82,-0.09,196.54,0.00
18,Exit long,2023-03-15 17:20,Long Exit,1925.69,18,34559.46,102.96,0.30,102.96,0.30,-20.7,-0.06,299.5,0.00
18,Entry long,2023-03-15 16:25," | F:70,31,2,0,0.63,0,1,46.9,1,1.01,25.33",1919.97,18,34559.46,102.96,0.30,102.96,0.30,-20.7,-0.06,299.5,0.00
19,Exit short,2023-03-22 19:45,Short Exit,1949.26,43,83777.33,-40.85,-0.05,20.64,0.02,-40.85,-0.05,258.65,0.00
19,Entry short,2023-03-22 19:35," | F:50,7,2,1,1.22,0,1,54.82,1,1.01,13.44",1948.31,43,83777.33,-40.85,-0.05,20.64,0.02,-40.85,-0.05,258.65,0.00
20,Exit long,2023-03-29 22:25,Long Exit,1963.38,19,37349.63,-45.41,-0.12,62.7,0.17,-45.41,-0.12,213.24,0.00
20,Entry long,2023-03-29 20:25," | F:55,13,2,0,1.09,0,1,54.71,1,1.24,15.89",1965.77,19,37349.63,-45.41,-0.12,62.7,0.17,-45.41,-0.12,213.24,0.00
21,Exit long,2023-03-30 13:30,Long Exit,1969.82,30,58987.8,106.8,0.18,106.8,0.18,-24.6,-0.04,320.04,0.00
21,Entry long,2023-03-30 11:15," | F:70,28,1,0,0.98,0,1,47.71,1,1.19,42.11",1966.26,30,58987.8,106.8,0.18,106.8,0.18,-24.6,-0.04,320.04,0.00
22,Exit long,2023-04-05 17:30,Long Exit,2018.77,8,16199.12,-48.96,-0.30,16.64,0.10,-48.96,-0.30,271.08,0.00
22,Entry long,2023-04-05 17:10," | F:65,228,2,0,0.25,0,1,46.59,1,1.78,26.24",2024.89,8,16199.12,-48.96,-0.30,16.64,0.10,-48.96,-0.30,271.08,0.00
23,Exit long,2023-04-06 16:10,Long Exit,2009.08,25,50272.5,-45.5,-0.09,6,0.01,-45.5,-0.09,225.58,0.00
23,Entry long,2023-04-06 16:05," | F:50,124,2,0,0.98,0,0,23.59,1,1.48,21.28",2010.9,25,50272.5,-45.5,-0.09,6,0.01,-45.5,-0.09,225.58,0.00
24,Exit long,2023-04-11 10:25,Long Exit,2002.73,30,59975.1,106.8,0.18,106.8,0.18,-39.3,-0.07,332.38,0.00
24,Entry long,2023-04-11 10:00," | F:70,28,1,0,0.67,0,1,48.37,1,1.71,21.16",1999.17,30,59975.1,106.8,0.18,106.8,0.18,-39.3,-0.07,332.38,0.00
25,Exit long,2023-04-11 18:15,Long Exit,2005.49,35,70084.35,107.8,0.15,107.8,0.15,-31.15,-0.04,440.18,0.00
25,Entry long,2023-04-11 17:45," | F:75,7,2,0,1.19,0,1,56.46,1,0.96,19.14",2002.41,35,70084.35,107.8,0.15,107.8,0.15,-31.15,-0.04,440.18,0.00
26,Exit long,2023-04-14 14:35,Long Exit,2032.22,25,50851,-45.5,-0.09,10.75,0.02,-45.5,-0.09,394.68,0.00
26,Entry long,2023-04-14 14:10," | F:55,33,1,0,0.67,0,0,34.3,1,1.67,23.42",2034.04,25,50851,-45.5,-0.09,10.75,0.02,-45.5,-0.09,394.68,0.00
27,Exit long,2023-04-27 12:25,Long Exit,1997.34,59,117881.41,-38.35,-0.03,109.15,0.09,-38.35,-0.03,356.33,0.00
27,Entry long,2023-04-27 12:00," | F:70,79,1,0,1.28,0,1,40.49,1,0.72,25.27",1997.99,59,117881.41,-38.35,-0.03,109.15,0.09,-38.35,-0.03,356.33,0.00
28,Exit long,2023-05-01 17:40,Long Exit,1984.41,16,31796.8,-46.24,-0.15,10.24,0.03,-46.24,-0.15,310.09,0.00
28,Entry long,2023-05-01 17:35," | F:75,57,2,0,0.38,0,0,37.16,1,0.9,49.81",1987.3,16,31796.8,-46.24,-0.15,10.24,0.03,-46.24,-0.15,310.09,0.00
29,Exit long,2023-05-05 08:15,Long Exit,2048.03,46,94249.86,-40.48,-0.04,0,0.00,-40.48,-0.04,269.61,0.00
29,Entry long,2023-05-05 08:10," | F:70,25,0,0,1.79,0,1,47.17,1,2.06,15.59",2048.91,46,94249.86,-40.48,-0.04,0,0.00,-40.48,-0.04,269.61,0.00
30,Exit long,2023-05-10 15:15,Long Exit,2027.54,40,81143.2,-41.6,-0.05,0,0.00,-41.6,-0.05,228.01,0.00
30,Entry long,2023-05-10 15:10," | F:55,42,2,0,1.05,0,0,40.73,1,1.48,16.9",2028.58,40,81143.2,-41.6,-0.05,0,0.00,-41.6,-0.05,228.01,0.00
31,Exit long,2023-05-11 09:35,Long Exit,2030.46,43,87350.63,-40.85,-0.05,52.89,0.06,-40.85,-0.05,187.16,0.00
31,Entry long,2023-05-11 09:05," | F:70,13,0,0,1.12,0,0,46.87,1,1.47,16.04",2031.41,43,87350.63,-40.85,-0.05,52.89,0.06,-40.85,-0.05,187.16,0.00
32,Exit long,2023-06-01 15:30,Long Exit,1963.87,28,54884.2,104.16,0.19,104.16,0.19,-20.72,-0.04,291.32,0.00
32,Entry long,2023-06-01 15:25," | F:55,33,2,0,0.53,0,0,34.16,1,1.43,55.5",1960.15,28,54884.2,104.16,0.19,104.16,0.19,-20.72,-0.04,291.32,0.00
33,Exit long,2023-06-07 18:00,Long Exit,1956.48,23,45044.81,-45.77,-0.10,20.93,0.05,-45.77,-0.10,245.55,0.00
33,Entry long,2023-06-07 17:40," | F:55,81,2,0,0.45,0,0,41.33,1,1.17,22.93",1958.47,23,45044.81,-45.77,-0.10,20.93,0.05,-45.77,-0.10,245.55,0.00
34,Exit long,2023-06-09 16:30,Long Exit,1961.98,27,53017.74,-44.28,-0.08,38.34,0.07,-44.28,-0.08,201.27,0.00
34,Entry long,2023-06-09 16:05," | F:75,36,2,0,0.39,0,1,44.83,1,1,28.22",1963.62,27,53017.74,-44.28,-0.08,38.34,0.07,-44.28,-0.08,201.27,0.00
35,Exit long,2023-06-09 16:35,Long Exit,1961.26,26,51037.74,-44.98,-0.09,3.12,0.01,-44.98,-0.09,156.29,0.00
35,Entry long,2023-06-09 16:30," | F:55,60,2,0,0.25,0,0,44.03,1,1.53,24.44",1962.99,26,51037.74,-44.98,-0.09,3.12,0.01,-44.98,-0.09,156.29,0.00
36,Exit short,2023-06-15 16:05,Short Exit,1936.08,23,44483.38,-46.46,-0.10,3.45,0.01,-46.46,-0.10,109.83,0.00
36,Entry short,2023-06-15 16:00," | F:75,36,2,1,0.24,0,0,59.83,0,1.68,24.88",1934.06,23,44483.38,-46.46,-0.10,3.45,0.01,-46.46,-0.10,109.83,0.00
37,Exit long,2023-06-16 15:10,Long Exit,1966.78,58,113936.94,136.3,0.12,136.3,0.12,-11.6,-0.01,246.13,0.00
37,Entry long,2023-06-16 14:20," | F:70,14,1,0,0.9,0,1,54.58,1,1.13,29.44",1964.43,58,113936.94,136.3,0.12,136.3,0.12,-11.6,-0.01,246.13,0.00
38,Exit long,2023-06-16 16:10,Long Exit,1961.52,32,62811.52,-42.88,-0.07,20.48,0.03,-42.88,-0.07,203.25,0.00
38,Entry long,2023-06-16 16:00," | F:75,53,2,0,0.71,0,1,38.44,1,1.97,26.89",1962.86,32,62811.52,-42.88,-0.07,20.48,0.03,-42.88,-0.07,203.25,0.00
39,Exit short,2023-06-21 21:30,Short Exit,1936.58,33,63863.91,-43.23,-0.07,10.56,0.02,-43.23,-0.07,160.02,0.00
39,Entry short,2023-06-21 21:15," | F:75,128,2,1,0.78,0,1,61.39,0,1.14,26.88",1935.27,33,63863.91,-43.23,-0.07,10.56,0.02,-43.23,-0.07,160.02,0.00
40,Exit long,2023-06-26 16:10,Long Exit,1929.66,36,69510.96,-43.2,-0.06,78.12,0.11,-43.2,-0.06,116.82,0.00
40,Entry long,2023-06-26 15:25," | F:75,30,2,0,1.11,0,1,42.96,0,2.26,15.45",1930.86,36,69510.96,-43.2,-0.06,78.12,0.11,-43.2,-0.06,116.82,0.00
41,Exit long,2023-07-05 09:10,Long Exit,1924.33,96,184766.4,-30.72,-0.02,3.84,0.00,-30.72,-0.02,86.1,0.00
41,Entry long,2023-07-05 09:05," | F:50,26,0,0,0.4,0,0,41.47,1,1.53,18.95",1924.65,96,184766.4,-30.72,-0.02,3.84,0.00,-30.72,-0.02,86.1,0.00
42,Exit long,2023-07-05 15:05,Long Exit,1926.55,57,109852.11,-38.76,-0.04,8.55,0.01,-38.76,-0.04,47.34,0.00
42,Entry long,2023-07-05 15:00," | F:70,7,2,0,1.19,0,1,46.66,1,1.43,18.05",1927.23,57,109852.11,-38.76,-0.04,8.55,0.01,-38.76,-0.04,47.34,0.00
43,Exit short,2023-07-05 15:30,Short Exit,1925.46,43,82903.14,108.36,0.13,108.36,0.13,-19.35,-0.02,155.7,0.00
43,Entry short,2023-07-05 15:20," | F:50,24,2,1,0.78,0,1,55.25,1,2.82,18.03",1927.98,43,82903.14,108.36,0.13,108.36,0.13,-19.35,-0.02,155.7,0.00
44,Exit long,2023-07-11 15:35,Long Exit,1931.05,25,48321.5,-45.25,-0.09,7.25,0.02,-45.25,-0.09,110.45,0.00
44,Entry long,2023-07-11 15:30," | F:70,58,2,0,0.78,0,1,33.79,1,2.72,20.6",1932.86,25,48321.5,-45.25,-0.09,7.25,0.02,-45.25,-0.09,110.45,0.00
45,Exit long,2023-07-20 10:30,Long Exit,1979.8,53,104968.62,-39.22,-0.04,2.65,0.00,-39.22,-0.04,71.23,0.00
45,Entry long,2023-07-20 10:25," | F:65,14,1,0,1.19,0,1,41.93,1,1.3,26.14",1980.54,53,104968.62,-39.22,-0.04,2.65,0.00,-39.22,-0.04,71.23,0.00
46,Exit long,2023-07-20 15:30,Long Exit,1977.17,44,87036.84,-41.36,-0.05,0.44,0.00,-41.36,-0.05,29.87,0.00
46,Entry long,2023-07-20 15:25," | F:65,156,2,0,0.23,0,0,30.83,1,1.46,15.9",1978.11,44,87036.84,-41.36,-0.05,0.44,0.00,-41.36,-0.05,29.87,0.00
47,Exit short,2023-07-21 22:00,Short Exit,1961.95,89,174780.87,167.32,0.10,167.32,0.10,-8.9,-0.01,197.19,0.00
47,Entry short,2023-07-21 21:05," | F:70,9,2,1,0.63,0,0,57.41,1,0.77,16.27",1963.83,89,174780.87,167.32,0.10,167.32,0.10,-8.9,-0.01,197.19,0.00
48,Exit long,2023-07-26 07:35,Long Exit,1963.18,111,217940.73,-27.75,-0.01,16.65,0.01,-27.75,-0.01,169.44,0.00
48,Entry long,2023-07-26 07:30," | F:70,23,0,0,1.94,0,1,44.59,1,0.6,12.01",1963.43,111,217940.73,-27.75,-0.01,16.65,0.01,-27.75,-0.01,169.44,0.00
49,Exit short,2023-08-01 20:00,Time Stop (Bars),1943.25,11,21442.3,66.55,0.31,88.22,0.41,-1.32,-0.01,235.99,0.00
49,Entry short,2023-08-01 17:00," | F:70,21,2,1,0.84,0,0,50.87,0,2.66,21.88",1949.3,11,21442.3,66.55,0.31,88.22,0.41,-1.32,-0.01,235.99,0.00
50,Exit long,2023-08-24 10:40,Time Stop (Bars),1921.05,45,86436,11.25,0.01,94.05,0.11,-32.4,-0.04,247.24,0.00
50,Entry long,2023-08-24 07:40," | F:70,20,0,0,1.07,0,1,54.97,1,1.35,35.03",1920.8,45,86436,11.25,0.01,94.05,0.11,-32.4,-0.04,247.24,0.00
51,Exit long,2023-08-25 12:20,Long Exit,1916.68,43,82308.02,109.22,0.13,109.22,0.13,-32.25,-0.04,356.46,0.00
51,Entry long,2023-08-25 11:00," | F:45,13,1,0,0.68,0,0,49.51,1,1.61,13.85",1914.14,43,82308.02,109.22,0.13,109.22,0.13,-32.25,-0.04,356.46,0.00
52,Exit long,2023-08-25 15:00,Long Exit,1918.87,62,118833.54,136.4,0.11,136.4,0.11,-13.02,-0.01,492.86,0.00
52,Entry long,2023-08-25 14:15," | F:75,15,1,0,0.84,0,1,51.46,1,0.92,22.25",1916.67,62,118833.54,136.4,0.11,136.4,0.11,-13.02,-0.01,492.86,0.00
53,Exit long,2023-08-30 18:25,Long Exit,1944.72,59,114776.83,-38.35,-0.03,68.44,0.06,-38.35,-0.03,454.51,0.00
53,Entry long,2023-08-30 18:10," | F:70,18,2,0,0.9,0,1,50.27,1,0.68,26.51",1945.37,59,114776.83,-38.35,-0.03,68.44,0.06,-38.35,-0.03,454.51,0.00
54,Exit short,2023-09-14 15:15,Short Exit,1908.33,57,108736.62,-38.19,-0.04,75.24,0.07,-38.19,-0.04,416.32,0.00
54,Entry short,2023-09-14 15:10," | F:70,11,2,1,1.07,0,0,50.74,0,1.63,17.13",1907.66,57,108736.62,-38.19,-0.04,75.24,0.07,-38.19,-0.04,416.32,0.00
55,Exit long,2023-09-15 12:30,Long Exit,1918.85,43,82401.33,109.22,0.13,109.22,0.13,-4.3,-0.01,525.54,0.01
55,Entry long,2023-09-15 10:15," | F:70,19,1,0,0.72,0,1,44.77,1,1.03,28.31",1916.31,43,82401.33,109.22,0.13,109.22,0.13,-4.3,-0.01,525.54,0.01
56,Exit long,2023-09-18 20:05,Long Exit,1931.54,37,71360.42,106.56,0.15,106.56,0.15,-19.98,-0.03,632.1,0.01
56,Entry long,2023-09-18 19:05," | F:75,7,2,0,0.93,0,1,61.21,1,0.97,18.29",1928.66,37,71360.42,106.56,0.15,106.56,0.15,-19.98,-0.03,632.1,0.01
57,Exit short,2023-09-20 15:15,Short Exit,1933.38,98,189440.86,-30.38,-0.02,25.48,0.01,-30.38,-0.02,601.72,0.01
57,Entry short,2023-09-20 15:05," | F:75,226,2,1,0.97,0,1,65.77,1,1.47,23.76",1933.07,98,189440.86,-30.38,-0.02,25.48,0.01,-30.38,-0.02,601.72,0.01
58,Exit long,2023-09-25 17:05,Long Exit,1922.17,34,65396.28,-42.5,-0.06,98.26,0.15,-42.5,-0.06,559.22,0.01
58,Entry long,2023-09-25 16:30," | F:75,41,2,0,0.45,0,0,40.19,1,1.91,23.64",1923.42,34,65396.28,-42.5,-0.06,98.26,0.15,-42.5,-0.06,559.22,0.01
59,Exit long,2023-10-10 09:05,Long Exit,1860.51,47,87484.86,-40.89,-0.05,25.85,0.03,-40.89,-0.05,518.33,0.01
59,Entry long,2023-10-10 08:40," | F:65,6,0,0,0.58,0,1,47.16,1,1.72,30.72",1861.38,47,87484.86,-40.89,-0.05,25.85,0.03,-40.89,-0.05,518.33,0.01
60,Exit long,2023-10-10 13:10,Long Exit,1857.47,60,111486.6,-38.4,-0.03,53.4,0.05,-38.4,-0.03,479.93,0.00
60,Entry long,2023-10-10 12:45," | F:75,18,1,0,1.64,0,1,49.62,1,0.71,17.79",1858.11,60,111486.6,-38.4,-0.03,53.4,0.05,-38.4,-0.03,479.93,0.00
61,Exit long,2023-10-12 20:00,Long Exit,1870.59,31,58031.69,-43.4,-0.07,48.67,0.08,-43.4,-0.07,436.53,0.00
61,Entry long,2023-10-12 18:00," | F:75,273,2,0,0.74,0,0,35.55,1,0.86,30.08",1871.99,31,58031.69,-43.4,-0.07,48.67,0.08,-43.4,-0.07,436.53,0.00
62,Exit long,2023-10-13 12:25,Long Exit,1884.85,69,129916.65,138,0.11,138,0.11,-20.7,-0.02,574.53,0.01
62,Entry long,2023-10-13 12:10," | F:70,15,1,0,1.12,0,1,56.79,1,0.93,43.53",1882.85,69,129916.65,138,0.11,138,0.11,-20.7,-0.02,574.53,0.01
63,Exit long,2023-10-19 08:50,Long Exit,1946.59,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,534.35,0.01
63,Entry long,2023-10-19 08:45," | F:70,15,0,0,0.75,0,1,49.29,1,1.92,17.89",1947.41,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,534.35,0.01
64,Exit short,2023-10-24 16:55,Short Exit,1965.35,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,489.69,0.00
64,Entry short,2023-10-24 16:45," | F:75,7,2,1,0.67,0,0,50.14,1,3.36,22.37",1963.81,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,489.69,0.00
65,Exit long,2023-10-27 08:20,Long Exit,1987.13,86,170925.86,-32.68,-0.02,0.86,0.00,-32.68,-0.02,457.01,0.00
65,Entry long,2023-10-27 08:15," | F:70,20,0,0,1.03,0,1,43.27,1,1.36,19.76",1987.51,86,170925.86,-32.68,-0.02,0.86,0.00,-32.68,-0.02,457.01,0.00
66,Exit short,2023-10-30 14:20,Short Exit,1995.88,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,411.26,0.00
66,Entry short,2023-10-30 14:00," | F:75,17,2,1,0.58,0,0,45.63,1,2.04,16.71",1994.05,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,411.26,0.00
67,Exit long,2023-10-30 19:20,Long Exit,1997.16,96,191758.08,-30.72,-0.02,0,0.00,-30.72,-0.02,380.54,0.00
67,Entry long,2023-10-30 19:15," | F:75,26,2,0,0.82,0,1,42.39,1,0.93,10.73",1997.48,96,191758.08,-30.72,-0.02,0,0.00,-30.72,-0.02,380.54,0.00
68,Exit long,2023-11-03 21:45,Long Exit,1991.86,111,221124.21,-27.75,-0.01,33.3,0.02,-27.75,-0.01,352.79,0.00
68,Entry long,2023-11-03 21:40," | F:70,24,2,0,1.19,0,1,41.47,1,0.85,20.23",1992.11,111,221124.21,-27.75,-0.01,33.3,0.02,-27.75,-0.01,352.79,0.00
69,Exit long,2023-11-09 14:35,Long Exit,1946.08,33,64264.2,-43.56,-0.07,25.08,0.04,-43.56,-0.07,309.23,0.00
69,Entry long,2023-11-09 14:10," | F:50,10,2,0,0.97,0,0,49.31,0,2.08,13.41",1947.4,33,64264.2,-43.56,-0.07,25.08,0.04,-43.56,-0.07,309.23,0.00
70,Exit short,2023-11-09 17:10,Short Exit,1958.79,20,39130.2,-45.6,-0.12,23.8,0.06,-45.6,-0.12,263.63,0.00
70,Entry short,2023-11-09 17:00," | F:75,275,2,1,0.55,0,1,67.85,0,1.22,40.03",1956.51,20,39130.2,-45.6,-0.12,23.8,0.06,-45.6,-0.12,263.63,0.00
71,Exit long,2023-11-16 14:05,Long Exit,1964.53,50,98266.5,-40,-0.04,50.5,0.05,-40,-0.04,223.63,0.00
71,Entry long,2023-11-16 12:35," | F:70,50,1,0,0.78,0,1,39.43,1,1.22,27.82",1965.33,50,98266.5,-40,-0.04,50.5,0.05,-40,-0.04,223.63,0.00
72,Exit long,2023-11-17 09:35,Long Exit,1985.86,53,105115.43,135.15,0.13,135.15,0.13,-28.09,-0.03,358.78,0.00
72,Entry long,2023-11-17 08:45," | F:70,73,0,0,0.6,0,1,37.03,1,1.22,31.39",1983.31,53,105115.43,135.15,0.13,135.15,0.13,-28.09,-0.03,358.78,0.00
73,Exit long,2023-11-17 15:40,Long Exit,1987.28,20,39791.4,-45.8,-0.12,39,0.10,-45.8,-0.12,312.98,0.00
73,Entry long,2023-11-17 13:45," | F:75,37,1,0,1.15,0,1,47.76,1,1,26.03",1989.57,20,39791.4,-45.8,-0.12,39,0.10,-45.8,-0.12,312.98,0.00
74,Exit long,2023-11-21 15:05,Long Exit,1990.99,39,77541.75,106.86,0.14,106.86,0.14,-23.79,-0.03,419.84,0.00
74,Entry long,2023-11-21 14:45," | F:70,9,2,0,0.74,0,1,52.3,1,1.64,12.27",1988.25,39,77541.75,106.86,0.14,106.86,0.14,-23.79,-0.03,419.84,0.00
75,Exit long,2023-11-22 15:30,Long Exit,1999.99,46,92040.48,-40.94,-0.04,103.5,0.11,-40.94,-0.04,378.9,0.00
75,Entry long,2023-11-22 14:00," | F:75,15,2,0,0.56,0,1,46.63,1,1.14,14.07",2000.88,46,92040.48,-40.94,-0.04,103.5,0.11,-40.94,-0.04,378.9,0.00
76,Exit long,2023-11-23 11:35,Long Exit,1992.35,63,125555.22,-37.17,-0.03,5.04,0.00,-37.17,-0.03,341.73,0.00
76,Entry long,2023-11-23 11:30," | F:45,95,1,0,1.14,0,0,35.41,1,2.24,14.7",1992.94,63,125555.22,-37.17,-0.03,5.04,0.00,-37.17,-0.03,341.73,0.00
77,Exit long,2023-11-30 10:30,Long Exit,2042.19,34,69478.32,-43.86,-0.06,72.42,0.10,-43.86,-0.06,297.87,0.00
77,Entry long,2023-11-30 09:45," | F:45,22,1,0,0.95,0,0,47.17,1,2.42,23.67",2043.48,34,69478.32,-43.86,-0.06,72.42,0.10,-43.86,-0.06,297.87,0.00
78,Exit long,2023-12-06 17:00,Long Exit,2023.84,7,14217.42,-50.54,-0.36,12.88,0.09,-50.54,-0.36,247.33,0.00
78,Entry long,2023-12-06 15:15," | F:65,7,2,0,0.52,0,1,78.77,0,4.77,32.68",2031.06,7,14217.42,-50.54,-0.36,12.88,0.09,-50.54,-0.36,247.33,0.00
79,Exit short,2023-12-20 15:35,Short Exit,2031.88,34,69191.36,107.44,0.16,107.44,0.16,-29.24,-0.04,354.77,0.00
79,Entry short,2023-12-20 14:05," | F:75,16,2,1,0.75,0,0,46.67,1,1.35,46.98",2035.04,34,69191.36,107.44,0.16,107.44,0.16,-29.24,-0.04,354.77,0.00
80,Exit long,2023-12-21 18:20,Long Exit,2043.93,20,40776.2,102.4,0.25,102.4,0.25,-13.6,-0.03,457.17,0.00
80,Entry long,2023-12-21 17:10," | F:75,21,2,0,0.7,0,1,46.64,1,0.93,24.96",2038.81,20,40776.2,102.4,0.25,102.4,0.25,-13.6,-0.03,457.17,0.00
81,Exit short,2023-12-26 11:05,Short Exit,2060.63,35,72229.15,107.1,0.15,107.1,0.15,-34.3,-0.05,564.27,0.01
81,Entry short,2023-12-26 09:10," | F:50,5,1,1,0.88,0,1,61.14,1,1.64,41.32",2063.69,35,72229.15,107.1,0.15,107.1,0.15,-34.3,-0.05,564.27,0.01
82,Exit long,2023-12-27 13:25,Long Exit,2067.29,25,51578.25,104,0.20,104,0.20,0,0.00,668.27,0.01
