Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
254,Exit long,2023-10-17 03:15,Long Exit,1918.7,54,103648.68,-38.88,-0.04,19.98,0.02,-38.88,-0.04,436.79,0.00
254,Entry long,2023-10-17 03:00," | F:65,13,0,0,0.92,0,1,45.1,1,1.89",1919.42,54,103648.68,-38.88,-0.04,19.98,0.02,-38.88,-0.04,436.79,0.00
255,Exit short,2023-10-18 01:10,Short Exit,1923.79,57,109617.84,-38.19,-0.03,0,0.00,-38.19,-0.03,398.6,0.00
255,Entry short,2023-10-18 01:00," | F:50,17,3,1,1.02,0,1,55.35,1,0.35",1923.12,57,109617.84,-38.19,-0.03,0,0.00,-38.19,-0.03,398.6,0.00
256,Exit long,2023-10-19 08:50,Long Exit,1946.59,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,358.42,0.00
256,Entry long,2023-10-19 08:45," | F:70,15,0,0,0.75,0,1,49.29,1,1.92",1947.41,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,358.42,0.00
257,Exit short,2023-10-19 11:20,Short Exit,1950.27,36,70315.56,105.84,0.15,105.84,0.15,-8.28,-0.01,464.26,0.00
257,Entry short,2023-10-19 11:10," | F:50,161,1,1,0.62,0,1,66.68,1,1.07",1953.21,36,70315.56,105.84,0.15,105.84,0.15,-8.28,-0.01,464.26,0.00
258,Exit long,2023-10-19 23:15,Long Exit,1973.51,47,92795.86,-40.89,-0.04,0.94,0.00,-40.89,-0.04,423.37,0.00
258,Entry long,2023-10-19 23:00," | F:70,11,2,0,0.69,0,1,55.19,1,0.81",1974.38,47,92795.86,-40.89,-0.04,0.94,0.00,-40.89,-0.04,423.37,0.00
259,Exit short,2023-10-24 16:55,Short Exit,1965.35,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,378.71,0.00
259,Entry short,2023-10-24 16:45," | F:75,7,2,1,0.67,0,0,50.14,1,3.36",1963.81,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,378.71,0.00
260,Exit short,2023-10-25 09:50,Short Exit,1971.68,36,71088.48,108,0.15,108,0.15,-5.04,-0.01,486.71,0.00
260,Entry short,2023-10-25 09:25," | F:50,48,0,1,0.89,0,1,59.94,1,2.13",1974.68,36,71088.48,108,0.15,108,0.15,-5.04,-0.01,486.71,0.00
261,Exit long,2023-10-27 02:40,Long Exit,1984.6,62,123083.02,-37.82,-0.03,22.32,0.02,-37.82,-0.03,448.89,0.00
261,Entry long,2023-10-27 02:10," | F:70,8,3,0,0.28,0,1,53.81,1,1.65",1985.21,62,123083.02,-37.82,-0.03,22.32,0.02,-37.82,-0.03,448.89,0.00
262,Exit long,2023-10-27 08:20,Long Exit,1987.13,86,170925.86,-32.68,-0.02,0.86,0.00,-32.68,-0.02,416.21,0.00
262,Entry long,2023-10-27 08:15," | F:70,20,0,0,1.03,0,1,43.27,1,1.36",1987.51,86,170925.86,-32.68,-0.02,0.86,0.00,-32.68,-0.02,416.21,0.00
263,Exit short,2023-10-30 14:20,Short Exit,1995.88,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,370.46,0.00
263,Entry short,2023-10-30 14:00," | F:75,17,2,1,0.58,0,0,45.63,1,2.04",1994.05,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,370.46,0.00
264,Exit short,2023-10-30 15:30,Short Exit,1998.63,46,92071.76,134.78,0.15,134.78,0.15,-28.98,-0.03,505.24,0.01
264,Entry short,2023-10-30 15:15," | F:50,110,2,1,0.2,0,1,68.84,1,1.08",2001.56,46,92071.76,134.78,0.15,134.78,0.15,-28.98,-0.03,505.24,0.01
265,Exit long,2023-10-30 19:20,Long Exit,1997.16,96,191758.08,-30.72,-0.02,0,0.00,-30.72,-0.02,474.52,0.00
265,Entry long,2023-10-30 19:15," | F:75,26,2,0,0.82,0,1,42.39,1,0.93",1997.48,96,191758.08,-30.72,-0.02,0,0.00,-30.72,-0.02,474.52,0.00
266,Exit short,2023-10-31 09:30,Short Exit,1996.38,30,59847.9,-43.5,-0.07,12.3,0.02,-43.5,-0.07,431.02,0.00
266,Entry short,2023-10-31 09:05," | F:70,61,1,1,0.86,0,0,58.24,1,1.27",1994.93,30,59847.9,-43.5,-0.07,12.3,0.02,-43.5,-0.07,431.02,0.00
267,Exit long,2023-11-01 18:35,Long Exit,1976.3,34,67236.7,-42.5,-0.06,15.64,0.02,-42.5,-0.06,388.52,0.00
267,Entry long,2023-11-01 18:25," | F:50,135,2,0,0.27,0,0,28.06,1,0.66",1977.55,34,67236.7,-42.5,-0.06,15.64,0.02,-42.5,-0.06,388.52,0.00
268,Exit short,2023-11-02 10:25,Short Exit,1986.35,61,121129.53,-37.82,-0.03,114.68,0.09,-37.82,-0.03,350.7,0.00
268,Entry short,2023-11-02 09:35," | F:45,23,1,1,0.92,0,1,56.23,1,1.72",1985.73,61,121129.53,-37.82,-0.03,114.68,0.09,-37.82,-0.03,350.7,0.00
269,Exit long,2023-11-03 21:45,Long Exit,1991.86,111,221124.21,-27.75,-0.01,33.3,0.02,-27.75,-0.01,322.95,0.00
269,Entry long,2023-11-03 21:40," | F:70,24,2,0,1.19,0,1,41.47,1,0.85",1992.11,111,221124.21,-27.75,-0.01,33.3,0.02,-27.75,-0.01,322.95,0.00
270,Exit long,2023-11-07 08:40,Long Exit,1971.27,74,145909.5,-35.52,-0.02,27.38,0.02,-35.52,-0.02,287.43,0.00
270,Entry long,2023-11-07 08:30," | F:50,17,0,0,0.32,0,0,40.78,0,1.14",1971.75,74,145909.5,-35.52,-0.02,27.38,0.02,-35.52,-0.02,287.43,0.00
271,Exit long,2023-11-09 14:35,Long Exit,1946.08,33,64264.2,-43.56,-0.07,25.08,0.04,-43.56,-0.07,243.87,0.00
271,Entry long,2023-11-09 14:10," | F:50,10,2,0,0.97,0,0,49.31,0,2.08",1947.4,33,64264.2,-43.56,-0.07,25.08,0.04,-43.56,-0.07,243.87,0.00
272,Exit short,2023-11-09 17:10,Short Exit,1958.79,20,39130.2,-45.6,-0.12,23.8,0.06,-45.6,-0.12,198.27,0.00
272,Entry short,2023-11-09 17:00," | F:75,275,2,1,0.55,0,1,67.85,0,1.22",1956.51,20,39130.2,-45.6,-0.12,23.8,0.06,-45.6,-0.12,198.27,0.00
273,Exit long,2023-11-10 06:20,Long Exit,1957.99,78,152757.54,-34.32,-0.02,22.62,0.01,-34.32,-0.02,163.95,0.00
273,Entry long,2023-11-10 06:10," | F:70,14,0,0,1.09,0,1,44.95,0,0.61",1958.43,78,152757.54,-34.32,-0.02,22.62,0.01,-34.32,-0.02,163.95,0.00
274,Exit long,2023-11-13 10:45,Long Exit,1936.15,35,67807.95,-42.7,-0.06,23.1,0.03,-42.7,-0.06,121.25,0.00
274,Entry long,2023-11-13 10:20," | F:50,38,1,0,0.33,0,0,42.92,0,1.4",1937.37,35,67807.95,-42.7,-0.06,23.1,0.03,-42.7,-0.06,121.25,0.00
275,Exit short,2023-11-14 11:35,Short Exit,1947.75,61,118774.93,-37.82,-0.03,73.81,0.06,-37.82,-0.03,83.43,0.00
275,Entry short,2023-11-14 11:20," | F:50,98,1,1,0.64,0,1,62.61,0,1.59",1947.13,61,118774.93,-37.82,-0.03,73.81,0.06,-37.82,-0.03,83.43,0.00
276,Exit long,2023-11-16 14:05,Long Exit,1964.53,50,98266.5,-40,-0.04,50.5,0.05,-40,-0.04,43.43,0.00
276,Entry long,2023-11-16 12:35," | F:70,50,1,0,0.78,0,1,39.43,1,1.22",1965.33,50,98266.5,-40,-0.04,50.5,0.05,-40,-0.04,43.43,0.00
277,Exit long,2023-11-17 09:35,Long Exit,1985.86,53,105115.43,135.15,0.13,135.15,0.13,-28.09,-0.03,178.58,0.00
277,Entry long,2023-11-17 08:45," | F:70,73,0,0,0.6,0,1,37.03,1,1.22",1983.31,53,105115.43,135.15,0.13,135.15,0.13,-28.09,-0.03,178.58,0.00
278,Exit long,2023-11-17 15:40,Long Exit,1987.28,20,39791.4,-45.8,-0.12,39,0.10,-45.8,-0.12,132.78,0.00
278,Entry long,2023-11-17 13:45," | F:75,37,1,0,1.15,0,1,47.76,1,1",1989.57,20,39791.4,-45.8,-0.12,39,0.10,-45.8,-0.12,132.78,0.00
279,Exit short,2023-11-20 21:40,Short Exit,1978.45,60,118668.6,-38.4,-0.03,12.6,0.01,-38.4,-0.03,94.38,0.00
279,Entry short,2023-11-20 21:35," | F:50,15,2,1,0.63,0,1,59.56,1,0.42",1977.81,60,118668.6,-38.4,-0.03,12.6,0.01,-38.4,-0.03,94.38,0.00
280,Exit short,2023-11-21 02:25,Short Exit,1982.12,41,81225.51,-41.41,-0.05,17.63,0.02,-41.41,-0.05,52.97,0.00
280,Entry short,2023-11-21 02:00," | F:70,211,0,1,0.83,0,1,76.86,1,2.88",1981.11,41,81225.51,-41.41,-0.05,17.63,0.02,-41.41,-0.05,52.97,0.00
281,Exit long,2023-11-21 15:05,Long Exit,1990.99,39,77541.75,106.86,0.14,106.86,0.14,-23.79,-0.03,159.83,0.00
281,Entry long,2023-11-21 14:45," | F:70,9,2,0,0.74,0,1,52.3,1,1.64",1988.25,39,77541.75,106.86,0.14,106.86,0.14,-23.79,-0.03,159.83,0.00
282,Exit short,2023-11-22 03:15,Short Exit,1998.35,56,111868.96,-38.64,-0.03,62.72,0.06,-38.64,-0.03,121.19,0.00
282,Entry short,2023-11-22 02:40," | F:50,7,0,1,1.63,0,1,40.25,1,1.14",1997.66,56,111868.96,-38.64,-0.03,62.72,0.06,-38.64,-0.03,121.19,0.00
283,Exit long,2023-11-22 15:30,Long Exit,1999.99,46,92040.48,-40.94,-0.04,103.5,0.11,-40.94,-0.04,80.25,0.00
283,Entry long,2023-11-22 14:00," | F:75,15,2,0,0.56,0,1,46.63,1,1.14",2000.88,46,92040.48,-40.94,-0.04,103.5,0.11,-40.94,-0.04,80.25,0.00
284,Exit long,2023-11-23 05:00,Time Stop (Bars),1994.06,29,57754.08,73.66,0.13,98.6,0.17,-30.16,-0.05,153.91,0.00
284,Entry long,2023-11-23 02:00," | F:50,10,0,0,0.42,0,0,61.24,1,2.66",1991.52,29,57754.08,73.66,0.13,98.6,0.17,-30.16,-0.05,153.91,0.00
285,Exit long,2023-11-23 11:35,Long Exit,1992.35,63,125555.22,-37.17,-0.03,5.04,0.00,-37.17,-0.03,116.74,0.00
285,Entry long,2023-11-23 11:30," | F:45,95,1,0,1.14,0,0,35.41,1,2.24",1992.94,63,125555.22,-37.17,-0.03,5.04,0.00,-37.17,-0.03,116.74,0.00
286,Exit short,2023-11-24 06:50,Short Exit,1994.07,31,61771.84,-44.33,-0.07,38.75,0.06,-44.33,-0.07,72.41,0.00
286,Entry short,2023-11-24 04:45," | F:70,18,0,1,0.94,0,0,46.85,1,1.07",1992.64,31,61771.84,-44.33,-0.07,38.75,0.06,-44.33,-0.07,72.41,0.00
287,Exit long,2023-11-30 02:50,Long Exit,2046.63,78,159471.78,165.36,0.10,165.36,0.10,0,0.00,237.77,0.00
287,Entry long,2023-11-30 02:10," | F:65,6,0,0,0.47,0,1,49.56,1,0.92",2044.51,78,159471.78,165.36,0.10,165.36,0.10,0,0.00,237.77,0.00
288,Exit short,2023-11-30 08:35,Short Exit,2044.36,71,145114.06,-35.5,-0.02,9.94,0.01,-35.5,-0.02,202.27,0.00
288,Entry short,2023-11-30 08:30," | F:70,17,0,1,0.68,0,1,55.12,1,1.15",2043.86,71,145114.06,-35.5,-0.02,9.94,0.01,-35.5,-0.02,202.27,0.00
289,Exit long,2023-11-30 10:30,Long Exit,2042.19,34,69478.32,-43.86,-0.06,72.42,0.10,-43.86,-0.06,158.41,0.00
289,Entry long,2023-11-30 09:45," | F:45,22,1,0,0.95,0,0,47.17,1,2.42",2043.48,34,69478.32,-43.86,-0.06,72.42,0.10,-43.86,-0.06,158.41,0.00
290,Exit short,2023-12-01 22:30,Short Exit,2069.79,71,146919.59,-35.5,-0.02,31.24,0.02,-35.5,-0.02,122.91,0.00
290,Entry short,2023-12-01 22:15," | F:50,11,2,1,0.89,0,1,56.24,1,0.59",2069.29,71,146919.59,-35.5,-0.02,31.24,0.02,-35.5,-0.02,122.91,0.00
291,Exit short,2023-12-04 08:20,Short Exit,2085.27,29,60577.23,104.4,0.17,104.4,0.17,-9.57,-0.02,227.31,0.00
291,Entry short,2023-12-04 07:40," | F:50,52,0,1,2.64,0,1,61.18,1,1.61",2088.87,29,60577.23,104.4,0.17,104.4,0.17,-9.57,-0.02,227.31,0.00
292,Exit short,2023-12-05 11:00,Short Exit,2031.86,20,40743.2,106,0.26,106,0.26,-15.6,-0.04,333.31,0.00
292,Entry short,2023-12-05 10:25," | F:70,94,1,1,1.03,0,0,61.56,1,1.32",2037.16,20,40743.2,106,0.26,106,0.26,-15.6,-0.04,333.31,0.00
293,Exit long,2023-12-06 17:00,Long Exit,2023.84,7,14217.42,-50.54,-0.36,12.88,0.09,-50.54,-0.36,282.77,0.00
293,Entry long,2023-12-06 15:15," | F:65,7,2,0,0.52,0,1,78.77,0,4.77",2031.06,7,14217.42,-50.54,-0.36,12.88,0.09,-50.54,-0.36,282.77,0.00
294,Exit short,2023-12-12 01:00,Short Exit,1982.07,51,101045.28,-40.29,-0.04,51.51,0.05,-40.29,-0.04,242.48,0.00
294,Entry short,2023-12-11 22:00," | F:70,11,2,1,0.9,0,0,52.89,0,0.93",1981.28,51,101045.28,-40.29,-0.04,51.51,0.05,-40.29,-0.04,242.48,0.00
295,Exit short,2023-12-12 05:35,Time Stop (Bars),1984.84,13,25814.75,11.83,0.05,50.57,0.20,-5.98,-0.02,254.31,0.00
295,Entry short,2023-12-12 02:35," | F:75,107,0,1,1.92,0,0,75.67,0,3.9",1985.75,13,25814.75,11.83,0.05,50.57,0.20,-5.98,-0.02,254.31,0.00
296,Exit long,2023-12-12 10:10,Long Exit,1985.42,28,55636.84,-45.08,-0.08,55.16,0.10,-45.08,-0.08,209.23,0.00
296,Entry long,2023-12-12 09:35," | F:70,26,1,0,0.88,0,1,49.7,0,1.57",1987.03,28,55636.84,-45.08,-0.08,55.16,0.10,-45.08,-0.08,209.23,0.00
297,Exit short,2023-12-13 09:40,Short Exit,1980.21,56,110852.56,-39.2,-0.04,31.36,0.03,-39.2,-0.04,170.03,0.00
297,Entry short,2023-12-13 09:35," | F:70,69,1,1,0.5,0,0,65.76,0,1.34",1979.51,56,110852.56,-39.2,-0.04,31.36,0.03,-39.2,-0.04,170.03,0.00
298,Exit short,2023-12-13 11:50,Short Exit,1982.13,55,108978.1,-39.05,-0.04,3.3,0.00,-39.05,-0.04,130.98,0.00
298,Entry short,2023-12-13 11:45," | F:70,118,1,1,0.56,0,1,59.28,0,1.16",1981.42,55,108978.1,-39.05,-0.04,3.3,0.00,-39.05,-0.04,130.98,0.00
299,Exit short,2023-12-15 18:30,Time Stop (Bars),2035.68,6,12214.74,0.66,0.01,53.94,0.44,-16.32,-0.13,131.64,0.00
299,Entry short,2023-12-15 15:30," | F:50,11,2,1,0.64,0,0,22.01,1,5.71",2035.79,6,12214.74,0.66,0.01,53.94,0.44,-16.32,-0.13,131.64,0.00
300,Exit short,2023-12-20 11:10,Short Exit,2041.85,45,91841.85,-41.4,-0.05,15.75,0.02,-41.4,-0.05,90.24,0.00
300,Entry short,2023-12-20 11:00," | F:50,5,1,1,0.93,0,1,48.19,1,0.79",2040.93,45,91841.85,-41.4,-0.05,15.75,0.02,-41.4,-0.05,90.24,0.00
301,Exit short,2023-12-20 15:35,Short Exit,2031.88,34,69191.36,107.44,0.16,107.44,0.16,-29.24,-0.04,197.68,0.00
301,Entry short,2023-12-20 14:05," | F:75,16,2,1,0.75,0,0,46.67,1,1.35",2035.04,34,69191.36,107.44,0.16,107.44,0.16,-29.24,-0.04,197.68,0.00
302,Exit short,2023-12-21 12:00,Time Stop (Bars),2034.99,49,99785.56,71.05,0.07,126.42,0.13,-36.26,-0.04,268.73,0.00
302,Entry short,2023-12-21 09:00," | F:50,20,1,1,1.04,0,1,52.98,1,1.83",2036.44,49,99785.56,71.05,0.07,126.42,0.13,-36.26,-0.04,268.73,0.00
303,Exit long,2023-12-21 14:25,Long Exit,2035.93,58,117947.64,136.3,0.12,136.3,0.12,-22.62,-0.02,405.03,0.00
303,Entry long,2023-12-21 12:40," | F:50,124,1,0,0.44,0,0,34.82,1,1.3",2033.58,58,117947.64,136.3,0.12,136.3,0.12,-22.62,-0.02,405.03,0.00
304,Exit long,2023-12-21 18:20,Long Exit,2043.93,20,40776.2,102.4,0.25,102.4,0.25,-13.6,-0.03,507.43,0.01
304,Entry long,2023-12-21 17:10," | F:75,21,2,0,0.7,0,1,46.64,1,0.93",2038.81,20,40776.2,102.4,0.25,102.4,0.25,-13.6,-0.03,507.43,0.01
305,Exit short,2023-12-26 11:05,Short Exit,2060.63,35,72229.15,107.1,0.15,107.1,0.15,-34.3,-0.05,614.53,0.01
305,Entry short,2023-12-26 09:10," | F:50,5,1,1,0.88,0,1,61.14,1,1.64",2063.69,35,72229.15,107.1,0.15,107.1,0.15,-34.3,-0.05,614.53,0.01
306,Exit short,2023-12-27 04:15,Short Exit,2064.98,72,148842,163.44,0.11,163.44,0.11,-33.12,-0.02,777.97,0.01
306,Entry short,2023-12-27 03:35," | F:50,30,0,1,1.01,0,1,67.75,1,1.54",2067.25,72,148842,163.44,0.11,163.44,0.11,-33.12,-0.02,777.97,0.01
307,Exit long,2023-12-27 13:25,Long Exit,2067.29,25,51578.25,104,0.20,104,0.20,0,0.00,881.97,0.01
307,Entry long,2023-12-27 12:30," | F:70,163,1,0,0.57,0,0,22.09,1,3.81",2063.13,25,51578.25,104,0.20,104,0.20,0,0.00,881.97,0.01
308,Exit long,2023-12-28 10:25,Long Exit,2078.47,29,60320.29,-44.66,-0.07,6.38,0.01,-44.66,-0.07,837.31,0.01
308,Entry long,2023-12-28 10:20," | F:70,104,1,0,0.38,0,0,25.66,1,2.34",2080.01,29,60320.29,-44.66,-0.07,6.38,0.01,-44.66,-0.07,837.31,0.01
309,Exit short,2024-01-03 04:20,Short Exit,2064.13,42,86652.3,-41.16,-0.05,18.06,0.02,-41.16,-0.05,796.15,0.01
309,Entry short,2024-01-03 04:15," | F:70,82,0,1,0.82,0,0,62.32,1,0.83",2063.15,42,86652.3,-41.16,-0.05,18.06,0.02,-41.16,-0.05,796.15,0.01
310,Exit short,2024-01-04 09:25,Short Exit,2048.58,25,51169,-45.5,-0.09,40.5,0.08,-45.5,-0.09,750.65,0.01
310,Entry short,2024-01-04 08:25," | F:70,212,0,1,1.35,0,1,68.43,0,3.82",2046.76,25,51169,-45.5,-0.09,40.5,0.08,-45.5,-0.09,750.65,0.01
311,Exit long,2024-01-04 15:20,Long Exit,2043.2,28,57253.56,-43.96,-0.08,65.52,0.11,-43.96,-0.08,706.69,0.01
311,Entry long,2024-01-04 14:05," | F:70,78,2,0,0.85,0,0,32.86,0,1.48",2044.77,28,57253.56,-43.96,-0.08,65.52,0.11,-43.96,-0.08,706.69,0.01
312,Exit long,2024-01-05 01:30,Long Exit,2042.75,37,75623.93,-42.18,-0.06,28.49,0.04,-42.18,-0.06,664.51,0.01
312,Entry long,2024-01-05 01:05," | F:70,31,3,0,0.71,0,0,54.98,0,0.72",2043.89,37,75623.93,-42.18,-0.06,28.49,0.04,-42.18,-0.06,664.51,0.01
313,Exit long,2024-01-09 15:35,Long Exit,2036.54,30,60989.4,106.8,0.18,106.8,0.18,-2.7,0.00,771.31,0.01
313,Entry long,2024-01-09 15:25," | F:75,60,2,0,1.05,0,0,38.83,0,1.84",2032.98,30,60989.4,106.8,0.18,106.8,0.18,-2.7,0.00,771.31,0.01
314,Exit short,2024-01-10 19:50,Short Exit,2024.06,47,95264.77,133.95,0.14,133.95,0.14,-35.72,-0.04,905.26,0.01
314,Entry short,2024-01-10 19:00," | F:70,11,2,1,0.83,0,0,48.66,0,0.64",2026.91,47,95264.77,133.95,0.14,133.95,0.14,-35.72,-0.04,905.26,0.01
315,Exit short,2024-01-12 07:50,Short Exit,2035.09,63,128172.87,-37.8,-0.03,52.92,0.04,-37.8,-0.03,867.46,0.01
315,Entry short,2024-01-12 07:00," | F:50,20,0,1,0.61,0,1,57.14,0,1.35",2034.49,63,128172.87,-37.8,-0.03,52.92,0.04,-37.8,-0.03,867.46,0.01
316,Exit short,2024-01-15 15:10,Short Exit,2053.38,57,117003.9,-38.76,-0.03,17.1,0.01,-38.76,-0.03,828.7,0.01
316,Entry short,2024-01-15 15:00," | F:50,13,2,1,0.7,0,1,49.37,1,2.5",2052.7,57,117003.9,-38.76,-0.03,17.1,0.01,-38.76,-0.03,828.7,0.01
317,Exit long,2024-01-16 03:00,Long Exit,2050.69,39,80018.64,-41.73,-0.05,23.79,0.03,-41.73,-0.05,786.97,0.01
317,Entry long,2024-01-16 02:40," | F:75,76,0,0,2.06,0,0,35.89,1,1.48",2051.76,39,80018.64,-41.73,-0.05,23.79,0.03,-41.73,-0.05,786.97,0.01
318,Exit long,2024-01-17 05:30,Long Exit,2026.4,68,137831.24,-36.04,-0.03,16.32,0.01,-36.04,-0.03,750.93,0.01
318,Entry long,2024-01-17 05:20," | F:50,38,0,0,0.88,0,0,39.28,0,1.13",2026.93,68,137831.24,-36.04,-0.03,16.32,0.01,-36.04,-0.03,750.93,0.01
319,Exit short,2024-01-18 11:35,Short Exit,2012.88,45,90538.65,-40.95,-0.05,13.5,0.01,-40.95,-0.05,709.98,0.01
319,Entry short,2024-01-18 11:30," | F:55,21,1,1,0.8,0,1,59.01,0,1.28",2011.97,45,90538.65,-40.95,-0.05,13.5,0.01,-40.95,-0.05,709.98,0.01
320,Exit long,2024-01-18 18:30,Time Stop (Bars),2015.77,9,18110.25,31.68,0.17,48.42,0.27,-35.1,-0.19,741.66,0.01
320,Entry long,2024-01-18 15:30," | F:50,97,2,0,0.28,0,1,44.45,0,4.61",2012.25,9,18110.25,31.68,0.17,48.42,0.27,-35.1,-0.19,741.66,0.01
321,Exit short,2024-01-18 21:30,Short Exit,2020.48,45,90880.65,-40.95,-0.05,0.45,0.00,-40.95,-0.05,700.71,0.01
321,Entry short,2024-01-18 21:25," | F:50,7,2,1,0.74,0,1,61.44,0,0.87",2019.57,45,90880.65,-40.95,-0.05,0.45,0.00,-40.95,-0.05,700.71,0.01
322,Exit short,2024-01-22 14:40,Short Exit,2029,37,75030.08,-42.92,-0.06,28.49,0.04,-42.92,-0.06,657.79,0.01
322,Entry short,2024-01-22 14:25," | F:70,112,2,1,0.46,0,1,69.47,0,1.3",2027.84,37,75030.08,-42.92,-0.06,28.49,0.04,-42.92,-0.06,657.79,0.01
323,Exit short,2024-01-22 22:50,Short Exit,2020.72,96,193958.4,-30.72,-0.02,0.96,0.00,-30.72,-0.02,627.07,0.01
323,Entry short,2024-01-22 22:45," | F:70,11,2,1,0.87,0,0,49.07,0,0.68",2020.4,96,193958.4,-30.72,-0.02,0.96,0.00,-30.72,-0.02,627.07,0.01
324,Exit short,2024-01-23 04:15,Short Exit,2022.12,33,66686.73,-43.23,-0.06,6.27,0.01,-43.23,-0.06,583.84,0.01
324,Entry short,2024-01-23 04:05," | F:65,11,0,1,0.46,0,0,47.5,0,2.92",2020.81,33,66686.73,-43.23,-0.06,6.27,0.01,-43.23,-0.06,583.84,0.01
325,Exit short,2024-01-23 23:40,Short Exit,2029.03,122,247516.04,-25.62,-0.01,0,0.00,-25.62,-0.01,558.22,0.01
325,Entry short,2024-01-23 23:35," | F:50,17,3,1,1.75,0,1,58.45,0,0.49",2028.82,122,247516.04,-25.62,-0.01,0,0.00,-25.62,-0.01,558.22,0.01
326,Exit short,2024-01-24 08:25,Short Exit,2025.63,54,109344.6,-39.42,-0.04,120.96,0.11,-39.42,-0.04,518.8,0.01
326,Entry short,2024-01-24 06:45," | F:70,25,0,1,0.77,0,0,48.65,0,0.51",2024.9,54,109344.6,-39.42,-0.04,120.96,0.11,-39.42,-0.04,518.8,0.01
327,Exit long,2024-01-25 14:50,Long Exit,2013.47,26,52394.16,-43.94,-0.08,23.92,0.05,-43.94,-0.08,474.86,0.00
327,Entry long,2024-01-25 14:30," | F:55,38,2,0,0.85,0,0,38.42,0,1.26",2015.16,26,52394.16,-43.94,-0.08,23.92,0.05,-43.94,-0.08,474.86,0.00
328,Exit long,2024-01-26 11:00,Long Exit,2019.69,51,103044.48,-40.29,-0.04,116.79,0.11,-40.29,-0.04,434.57,0.00
328,Entry long,2024-01-26 09:15," | F:70,82,1,0,0.78,0,1,38.13,0,2.22",2020.48,51,103044.48,-40.29,-0.04,116.79,0.11,-40.29,-0.04,434.57,0.00
329,Exit long,2024-01-30 03:10,Long Exit,2031.42,47,95517.16,-40.42,-0.04,5.64,0.01,-40.42,-0.04,394.15,0.00
329,Entry long,2024-01-30 03:05," | F:65,11,0,0,0.47,0,1,51.66,1,2.31",2032.28,47,95517.16,-40.42,-0.04,5.64,0.01,-40.42,-0.04,394.15,0.00
330,Exit long,2024-01-30 16:05,Long Exit,2038.53,19,38627.57,104.5,0.27,104.5,0.27,-10.26,-0.03,498.65,0.00
330,Entry long,2024-01-30 13:25," | F:70,106,1,0,0.44,0,0,30.38,1,2.2",2033.03,19,38627.57,104.5,0.27,104.5,0.27,-10.26,-0.03,498.65,0.00
331,Exit long,2024-01-31 22:00,Long Exit,2038.94,9,18400.86,-50.4,-0.27,55.98,0.30,-50.4,-0.27,448.25,0.00
331,Entry long,2024-01-31 21:00," | F:75,65,2,0,1.11,0,1,28.05,1,8.36",2044.54,9,18400.86,-50.4,-0.27,55.98,0.30,-50.4,-0.27,448.25,0.00
332,Exit short,2024-02-02 07:05,Short Exit,2055.14,100,205484,-30,-0.01,0,0.00,-30,-0.01,418.25,0.00
332,Entry short,2024-02-02 07:00," | F:50,10,0,1,0.82,0,1,55.3,1,1.25",2054.84,100,205484,-30,-0.01,0,0.00,-30,-0.01,418.25,0.00
333,Exit short,2024-02-02 21:50,Short Exit,2038.34,47,95761.09,-40.89,-0.04,5.17,0.01,-40.89,-0.04,377.36,0.00
333,Entry short,2024-02-02 21:45," | F:70,13,2,1,0.82,0,0,55.01,1,1.29",2037.47,47,95761.09,-40.89,-0.04,5.17,0.01,-40.89,-0.04,377.36,0.00
334,Exit long,2024-02-05 22:40,Long Exit,2025.99,94,190274.8,168.26,0.09,168.26,0.09,-3.76,0.00,545.62,0.01
334,Entry long,2024-02-05 22:20," | F:65,33,2,0,1.05,0,0,42.28,0,0.8",2024.2,94,190274.8,168.26,0.09,168.26,0.09,-3.76,0.00,545.62,0.01
335,Exit short,2024-02-06 07:15,Short Exit,2026.85,62,125626.88,-37.82,-0.03,35.34,0.03,-37.82,-0.03,507.8,0.01
335,Entry short,2024-02-06 07:00," | F:70,37,0,1,0.67,0,1,63.49,0,2.47",2026.24,62,125626.88,-37.82,-0.03,35.34,0.03,-37.82,-0.03,507.8,0.01
336,Exit short,2024-02-06 11:00,Short Exit,2023.01,50,101287,136.5,0.13,136.5,0.13,-15,-0.01,644.3,0.01
336,Entry short,2024-02-06 10:25," | F:75,7,1,1,0.92,0,0,39.27,0,0.75",2025.74,50,101287,136.5,0.13,136.5,0.13,-15,-0.01,644.3,0.01
337,Exit long,2024-02-07 12:20,Long Exit,2033.1,82,166747.82,-33.62,-0.02,40.18,0.02,-33.62,-0.02,610.68,0.01
337,Entry long,2024-02-07 12:10," | F:75,11,1,0,1.08,0,0,48.11,1,0.87",2033.51,82,166747.82,-33.62,-0.02,40.18,0.02,-33.62,-0.02,610.68,0.01
