Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
101,Entry long,2024-02-06 15:15," | F:75,65,2,0,0.88,0,0,31.01,1,0,27.55,0",148.525,89472,13288828.8,-37.9,-0.04,74.6,0.08,-37.9,-0.04,1746.04,0.02
102,Exit short,2024-02-06 19:15,Short Exit,148.085,81325,12037238.55,-38.82,-0.05,7.66,0.01,-38.82,-0.05,1707.22,0.02
102,Entry short,2024-02-06 19:05," | F:80,7,2,1,0.52,1,0,36.05,1,0,47.55,0",148.014,81325,12037238.55,-38.82,-0.05,7.66,0.01,-38.82,-0.05,1707.22,0.02
103,Exit long,2024-02-07 15:20,Long Exit,148.136,180676,26768414.13,-25.64,-0.01,13.43,0.01,-25.64,-0.01,1681.58,0.02
103,Entry long,2024-02-07 15:15," | F:70,14,2,0,0.84,0,1,52.79,1,0,29.65,0",148.157,180676,26768414.13,-25.64,-0.01,13.43,0.01,-25.64,-0.01,1681.58,0.02
104,Exit long,2024-02-09 10:10,Long Exit,149.483,111389,16626144.92,164.81,0.15,164.81,0.15,-22.37,-0.02,1846.39,0.02
104,Entry long,2024-02-09 09:20," | F:80,203,1,0,3.03,1,1,33.4,1,0,30.36,0",149.262,111389,16626144.92,164.81,0.15,164.81,0.15,-22.37,-0.02,1846.39,0.02
105,Exit long,2024-02-28 12:50,Long Exit,150.664,112470,16950466.17,-35.11,-0.03,12.7,0.01,-35.11,-0.03,1811.28,0.02
105,Entry long,2024-02-28 12:30," | F:75,40,1,0,0.65,0,1,45.21,1,0,23.39,0",150.711,112470,16950466.17,-35.11,-0.03,12.7,0.01,-35.11,-0.03,1811.28,0.02
106,Exit short,2024-03-06 18:55,Short Exit,149.169,47312,7073380.56,105.92,0.22,105.92,0.22,-0.32,0.00,1917.2,0.02
106,Entry short,2024-03-06 17:40," | F:80,25,2,1,0.57,1,0,54.17,0,0,20.4,0",149.505,47312,7073380.56,105.92,0.22,105.92,0.22,-0.32,0.00,1917.2,0.02
107,Exit short,2024-03-07 16:10,Short Exit,147.925,53945,7973502.56,-42.23,-0.08,79.05,0.15,-42.23,-0.08,1874.97,0.02
107,Entry short,2024-03-07 15:15," | F:80,30,2,1,0.74,1,0,46.59,0,0,13.69,0",147.808,53945,7973502.56,-42.23,-0.08,79.05,0.15,-42.23,-0.08,1874.97,0.02
108,Exit long,2024-03-19 12:35,Time Stop (Bars),150.535,28133,4226476.856,57.14,0.20,88.06,0.31,-12.63,-0.04,1932.11,0.02
108,Entry long,2024-03-19 09:35," | F:65,32,1,0,0.42,0,1,51.02,1,0,32.56,0",150.232,28133,4226476.856,57.14,0.20,88.06,0.31,-12.63,-0.04,1932.11,0.02
109,Exit short,2024-03-27 15:45,Short Exit,151.355,128233,19403704.63,-32.99,-0.03,43.14,0.03,-32.99,-0.03,1899.11,0.02
109,Entry short,2024-03-27 15:20," | F:80,41,2,1,0.62,1,0,58.32,1,0,16.2,0",151.316,128233,19403704.63,-32.99,-0.03,43.14,0.03,-32.99,-0.03,1899.11,0.02
110,Exit long,2024-04-03 19:20,Long Exit,151.638,44905,6815995.235,-44.13,-0.10,20.44,0.05,-44.13,-0.10,1854.98,0.02
110,Entry long,2024-04-03 17:00," | F:75,89,2,0,0.31,1,1,39.07,1,0,33.05,0",151.787,44905,6815995.235,-44.13,-0.10,20.44,0.05,-44.13,-0.10,1854.98,0.02
111,Exit long,2024-04-04 13:35,Time Stop (Bars),151.721,237012,35952350.28,48.43,0.02,109.37,0.05,-12.5,-0.01,1903.42,0.02
111,Entry long,2024-04-04 10:35," | F:70,10,1,0,1.1,0,1,51.49,1,0,21.08,0",151.69,237012,35952350.28,48.43,0.02,109.37,0.05,-12.5,-0.01,1903.42,0.02
112,Exit long,2024-04-04 15:45,Long Exit,151.678,101155,15348551.62,-36.67,-0.04,6.67,0.01,-36.67,-0.04,1866.74,0.02
112,Entry long,2024-04-04 15:35," | F:75,18,2,0,0.54,1,1,52.25,1,0,19.92,0",151.733,101155,15348551.62,-36.67,-0.04,6.67,0.01,-36.67,-0.04,1866.74,0.02
113,Exit long,2024-04-11 13:45,Long Exit,153.109,156261,23929497.02,-29.6,-0.02,22.46,0.01,-29.6,-0.02,1837.14,0.02
113,Entry long,2024-04-11 13:10," | F:75,28,1,0,0.77,0,1,43.73,1,0,20.72,0",153.138,156261,23929497.02,-29.6,-0.02,22.46,0.01,-29.6,-0.02,1837.14,0.02
114,Exit long,2024-04-12 15:35,Long Exit,153.098,117798,18039939.11,-34.58,-0.03,29.2,0.02,-34.58,-0.03,1802.55,0.02
114,Entry long,2024-04-12 15:25," | F:70,119,2,0,0.47,0,0,35.15,1,0,35.84,0",153.143,117798,18039939.11,-34.58,-0.03,29.2,0.02,-34.58,-0.03,1802.55,0.02
115,Exit long,2024-04-15 10:30,Long Exit,153.952,163605,25160976.55,171.79,0.10,171.79,0.10,-8.54,-0.01,1974.34,0.02
115,Entry long,2024-04-15 09:40," | F:70,28,0,0,0.53,0,1,48.04,1,0,30.94,0",153.791,163605,25160976.55,171.79,0.10,171.79,0.10,-8.54,-0.01,1974.34,0.02
116,Exit long,2024-04-18 14:45,Long Exit,154.416,99021,15296169.95,-37.2,-0.04,21.81,0.02,-37.2,-0.04,1937.14,0.02
116,Entry long,2024-04-18 14:20," | F:80,16,1,0,0.98,1,1,60.64,1,0,11.4,0",154.474,99021,15296169.95,-37.2,-0.04,21.81,0.02,-37.2,-0.04,1937.14,0.02
117,Exit long,2024-04-19 21:45,Long Exit,154.589,220866,34146767.06,-21.42,-0.01,10,0.00,-21.42,-0.01,1915.72,0.02
117,Entry long,2024-04-19 21:30," | F:75,14,2,0,0.74,1,1,51.25,1,0,15.46,0",154.604,220866,34146767.06,-21.42,-0.01,10,0.00,-21.42,-0.01,1915.72,0.02
118,Exit long,2024-04-25 17:35,Long Exit,155.521,48044,7478673.172,-43.93,-0.09,5.57,0.01,-43.93,-0.09,1871.79,0.02
118,Entry long,2024-04-25 17:05," | F:70,5,2,0,1,0,1,58.48,1,0,35.7,0",155.663,48044,7478673.172,-43.93,-0.09,5.57,0.01,-43.93,-0.09,1871.79,0.02
119,Exit long,2024-05-01 15:25,Long Exit,157.837,157853,24919779.55,-30,-0.02,55.01,0.03,-30,-0.02,1841.79,0.02
119,Entry long,2024-05-01 15:10," | F:70,85,2,0,1.3,0,1,39.69,1,0,28.08,0",157.867,157853,24919779.55,-30,-0.02,55.01,0.03,-30,-0.02,1841.79,0.02
120,Exit long,2024-05-02 16:50,Long Exit,154.574,59040,9132602.4,-42.41,-0.07,14.52,0.02,-42.41,-0.07,1799.37,0.02
120,Entry long,2024-05-02 16:40," | F:55,9,2,0,1.11,1,0,45.82,0,0,30.93,0",154.685,59040,9132602.4,-42.41,-0.07,14.52,0.02,-42.41,-0.07,1799.37,0.02
121,Exit long,2024-05-09 07:40,Long Exit,155.551,176789,27503948.67,-27.26,-0.02,1.14,0.00,-27.26,-0.02,1772.11,0.02
121,Entry long,2024-05-09 07:35," | F:75,9,0,0,0.22,1,1,52.49,1,0,8.39,0",155.575,176789,27503948.67,-27.26,-0.02,1.14,0.00,-27.26,-0.02,1772.11,0.02
122,Exit long,2024-05-10 16:50,Long Exit,155.631,93791,14602695.95,-37.99,-0.04,21.71,0.02,-37.99,-0.04,1734.12,0.02
122,Entry long,2024-05-10 16:20," | F:80,61,2,0,0.75,1,1,40.39,1,0,25.25,0",155.694,93791,14602695.95,-37.99,-0.04,21.71,0.02,-37.99,-0.04,1734.12,0.02
123,Exit long,2024-05-13 15:40,Long Exit,155.779,114579,17854501.83,-35.29,-0.03,0.74,0.00,-35.29,-0.03,1698.83,0.02
123,Entry long,2024-05-13 15:35," | F:65,69,2,0,0.95,0,1,39.56,1,0,21.04,0",155.827,114579,17854501.83,-35.29,-0.03,0.74,0.00,-35.29,-0.03,1698.83,0.02
124,Exit long,2024-05-22 19:45,Time Stop (Bars),156.511,120301,18813873.39,93.19,0.08,130.16,0.11,-15.4,-0.01,1792.02,0.02
124,Entry long,2024-05-22 16:45," | F:70,83,2,0,0.66,0,1,27.33,1,0,24.47,0",156.39,120301,18813873.39,93.19,0.08,130.16,0.11,-15.4,-0.01,1792.02,0.02
125,Exit long,2024-05-23 20:30,Long Exit,156.96,90245,14170901.61,-38.55,-0.04,25.89,0.03,-38.55,-0.04,1753.47,0.02
125,Entry long,2024-05-23 19:05," | F:80,15,2,0,0.88,1,1,51.72,1,0,22.16,0",157.027,90245,14170901.61,-38.55,-0.04,25.89,0.03,-38.55,-0.04,1753.47,0.02
126,Exit short,2024-05-31 10:10,Short Exit,157.043,135348,21250312.74,-32.79,-0.02,8.63,0.01,-32.79,-0.02,1720.68,0.02
126,Entry short,2024-05-31 10:05," | F:80,250,1,1,0.82,1,1,69.45,1,0,29.12,0",157.005,135348,21250312.74,-32.79,-0.02,8.63,0.01,-32.79,-0.02,1720.68,0.02
127,Exit long,2024-05-31 13:55,Long Exit,157.223,102129,16062849.12,-37.12,-0.04,20.84,0.02,-37.12,-0.04,1683.56,0.02
127,Entry long,2024-05-31 13:20," | F:80,20,1,0,0.57,1,1,56.61,1,0,29.47,0",157.28,102129,16062849.12,-37.12,-0.04,20.84,0.02,-37.12,-0.04,1683.56,0.02
128,Exit long,2024-06-05 15:15,Long Exit,156.022,87692,13687931.97,-39.06,-0.04,67.94,0.08,-39.06,-0.04,1644.5,0.02
128,Entry long,2024-06-05 14:05," | F:80,13,1,0,1.08,1,1,49.26,0,0,24.31,0",156.091,87692,13687931.97,-39.06,-0.04,67.94,0.08,-39.06,-0.04,1644.5,0.02
129,Exit long,2024-06-10 13:05,Long Exit,156.784,153740,24108738.1,-30.39,-0.02,98.04,0.06,-30.39,-0.02,1614.11,0.02
129,Entry long,2024-06-10 12:15," | F:75,110,1,0,1.29,1,0,32.79,1,0,23.31,0",156.815,153740,24108738.1,-30.39,-0.02,98.04,0.06,-30.39,-0.02,1614.11,0.02
130,Exit long,2024-06-11 15:30,Long Exit,156.971,81796,12845816.41,-39.57,-0.05,15.1,0.02,-39.57,-0.05,1574.53,0.02
130,Entry long,2024-06-11 15:10," | F:70,165,2,0,0.4,0,0,40.47,1,0,33.54,0",157.047,81796,12845816.41,-39.57,-0.05,15.1,0.02,-39.57,-0.05,1574.53,0.02
131,Exit long,2024-06-11 15:50,Long Exit,156.853,95681,15013784.11,-37.76,-0.04,12.18,0.01,-37.76,-0.04,1536.77,0.02
131,Entry long,2024-06-11 15:40," | F:80,264,2,0,0.86,1,0,31.86,1,0,38.51,0",156.915,95681,15013784.11,-37.76,-0.04,12.18,0.01,-37.76,-0.04,1536.77,0.02
132,Exit short,2024-06-11 16:50,Short Exit,157.12,122716,19275738.42,-34.37,-0.03,10.94,0.01,-34.37,-0.03,1502.39,0.02
132,Entry short,2024-06-11 16:45," | F:75,28,2,1,0.4,1,0,54.74,1,0,27.71,0",157.076,122716,19275738.42,-34.37,-0.03,10.94,0.01,-34.37,-0.03,1502.39,0.02
133,Exit long,2024-06-12 15:25,Long Exit,157.204,109208,17173613.25,-36.13,-0.03,19.45,0.02,-36.13,-0.03,1466.27,0.01
133,Entry long,2024-06-12 15:20," | F:65,71,2,0,0.66,0,1,37.49,1,0,20.38,0",157.256,109208,17173613.25,-36.13,-0.03,19.45,0.02,-36.13,-0.03,1466.27,0.01
134,Exit long,2024-06-13 12:35,Long Exit,157.17,82761,13013753.45,-39.61,-0.05,21.66,0.03,-39.61,-0.05,1426.65,0.01
134,Entry long,2024-06-13 11:25," | F:80,16,1,0,0.84,1,1,54.57,1,0,17.52,0",157.245,82761,13013753.45,-39.61,-0.05,21.66,0.03,-39.61,-0.05,1426.65,0.01
135,Exit short,2024-06-17 17:05,Short Exit,157.932,151828,23973641.2,-30.86,-0.02,24.11,0.02,-30.86,-0.02,1395.79,0.01
135,Entry short,2024-06-17 16:45," | F:55,12,2,1,0.34,1,1,60.27,1,0,30.24,0",157.9,151828,23973641.2,-30.86,-0.02,24.11,0.02,-30.86,-0.02,1395.79,0.01
136,Exit long,2024-06-20 09:55,Long Exit,158.072,112944,17858931.17,-35.73,-0.03,47.88,0.04,-35.73,-0.03,1360.06,0.01
136,Entry long,2024-06-20 09:05," | F:70,26,0,0,0.67,0,1,47.65,1,0,21.48,0",158.122,112944,17858931.17,-35.73,-0.03,47.88,0.04,-35.73,-0.03,1360.06,0.01
137,Exit long,2024-06-21 00:25,Time Stop (Bars),158.89,107262,17027735.24,95.69,0.09,128.26,0.12,-8.82,-0.01,1455.75,0.01
137,Entry long,2024-06-20 21:25," | F:70,32,2,0,0.33,0,1,36.66,1,0,30.53,0",158.749,107262,17027735.24,95.69,0.09,128.26,0.12,-8.82,-0.01,1455.75,0.01
138,Exit short,2024-06-25 18:10,Short Exit,159.723,126729,20236086.72,-34.13,-0.03,1.59,0.00,-34.13,-0.03,1421.62,0.01
138,Entry short,2024-06-25 18:00," | F:60,266,2,1,0.8,1,1,58.13,1,0,26.55,0",159.68,126729,20236086.72,-34.13,-0.03,1.59,0.00,-34.13,-0.03,1421.62,0.01
139,Exit long,2024-06-27 15:40,Long Exit,160.331,48336,7756816.272,-43.86,-0.09,8.41,0.02,-43.86,-0.09,1377.76,0.01
139,Entry long,2024-06-27 15:30," | F:75,73,2,0,0.87,1,0,48.13,1,0,20.94,0",160.477,48336,7756816.272,-43.86,-0.09,8.41,0.02,-43.86,-0.09,1377.76,0.01
140,Exit long,2024-06-27 20:05,Time Stop (Bars),160.69,56528,9075005.12,52.7,0.09,68.86,0.12,-18.97,-0.03,1430.46,0.01
140,Entry long,2024-06-27 17:05," | F:75,8,2,0,0.79,0,1,60.08,1,0,26.28,0",160.54,56528,9075005.12,52.7,0.09,68.86,0.12,-18.97,-0.03,1430.46,0.01
141,Exit long,2024-06-27 23:10,Time Stop (Bars),160.789,167390,26898233.88,100.91,0.06,136.28,0.08,-20.81,-0.01,1531.37,0.02
141,Entry long,2024-06-27 20:10," | F:70,18,2,0,0.7,0,1,54.87,1,0,18.07,0",160.692,167390,26898233.88,100.91,0.06,136.28,0.08,-20.81,-0.01,1531.37,0.02
142,Exit long,2024-06-28 15:25,Long Exit,160.577,217019,34851949.29,-22.94,-0.01,33.74,0.02,-22.94,-0.01,1508.43,0.02
142,Entry long,2024-06-28 15:20," | F:45,12,2,0,0.96,0,0,46.02,1,0,25.51,0",160.594,217019,34851949.29,-22.94,-0.01,33.74,0.02,-22.94,-0.01,1508.43,0.02
143,Exit short,2024-07-11 15:30,Short Exit,161.261,78406,12665626.83,134.86,0.17,134.86,0.17,-1.46,0.00,1643.28,0.02
143,Entry short,2024-07-11 15:25," | F:80,55,2,1,0.92,1,0,45.23,1,0,14.48,0",161.539,78406,12665626.83,134.86,0.17,134.86,0.17,-1.46,0.00,1643.28,0.02
144,Exit short,2024-07-31 15:25,Short Exit,149.931,56896,8546632.64,105.76,0.19,105.76,0.19,-5.59,-0.01,1749.04,0.02
144,Entry short,2024-07-31 15:10," | F:75,10,2,1,0.33,1,0,42.42,0,0,34.85,0",150.215,56896,8546632.64,105.76,0.19,105.76,0.19,-5.59,-0.01,1749.04,0.02
145,Exit short,2024-08-15 15:30,Short Exit,147.374,73613,10838557.28,-68.42,-0.09,0,0.00,-68.42,-0.09,1680.63,0.02
145,Entry short,2024-08-15 15:25," | F:55,13,2,1,0.27,1,0,45.67,0,0,22.25,0",147.237,73613,10838557.28,-68.42,-0.09,0,0.00,-68.42,-0.09,1680.63,0.02
146,Exit long,2024-08-21 17:50,Long Exit,145.459,14831,2164302.661,-48.18,-0.32,22.15,0.15,-48.18,-0.32,1632.44,0.02
146,Entry long,2024-08-21 17:30," | F:55,123,2,0,0.08,1,1,54.92,0,0,36.67,0",145.931,14831,2164302.661,-48.18,-0.32,22.15,0.15,-48.18,-0.32,1632.44,0.02
147,Exit long,2024-08-28 11:00,Long Exit,144.579,118339,17085311.46,166.84,0.14,166.84,0.14,0,0.00,1799.28,0.02
147,Entry long,2024-08-28 10:35," | F:75,30,1,0,0.28,1,1,43.34,0,0,17.2,0",144.376,118339,17085311.46,166.84,0.14,166.84,0.14,0,0.00,1799.28,0.02
148,Exit short,2024-09-06 18:30,Time Stop (Bars),142.387,4131,588043.719,-1.09,-0.03,16.76,0.41,-44.46,-1.08,1798.19,0.02
148,Entry short,2024-09-06 15:30," | F:60,262,2,1,0.83,1,0,22.5,0,0,47.85,0",142.349,4131,588043.719,-1.09,-0.03,16.76,0.41,-44.46,-1.08,1798.19,0.02
149,Exit long,2024-09-23 19:10,Long Exit,143.455,11452,1649820.928,-48.45,-0.42,22.44,0.20,-48.45,-0.42,1749.74,0.02
149,Entry long,2024-09-23 16:45," | F:50,20,2,0,0.56,0,1,70.76,1,0,27.85,0",144.064,11452,1649820.928,-48.45,-0.42,22.44,0.20,-48.45,-0.42,1749.74,0.02
150,Exit long,2024-09-25 16:15,Long Exit,143.981,112518,16205404.95,-34.54,-0.03,1.57,0.00,-34.54,-0.03,1715.2,0.02
150,Entry long,2024-09-25 16:10," | F:75,51,2,0,0.91,0,1,32.67,1,0,22.54,0",144.025,112518,16205404.95,-34.54,-0.03,1.57,0.00,-34.54,-0.03,1715.2,0.02
151,Exit long,2024-10-03 11:30,Long Exit,146.718,52669,7711794.98,107.2,0.20,107.2,0.20,-37.41,-0.07,1822.4,0.02
151,Entry long,2024-10-03 10:30," | F:70,112,1,0,0.3,0,1,38.25,1,0,25.8,0",146.42,52669,7711794.98,107.2,0.20,107.2,0.20,-37.41,-0.07,1822.4,0.02
152,Exit long,2024-10-21 17:30,Long Exit,150.236,45697,6849431.936,106.32,0.23,106.32,0.23,-11.61,-0.03,1928.72,0.02
152,Entry long,2024-10-21 15:40," | F:70,60,2,0,1,0,1,46.88,1,0,20.41,0",149.888,45697,6849431.936,106.32,0.23,106.32,0.23,-11.61,-0.03,1928.72,0.02
153,Exit long,2024-10-22 09:25,Long Exit,150.707,95419,14385940.95,-37.33,-0.04,6.33,0.01,-37.33,-0.04,1891.39,0.02
153,Entry long,2024-10-22 09:20," | F:70,51,0,0,0.85,0,1,38.76,1,0,24.05,0",150.766,95419,14385940.95,-37.33,-0.04,6.33,0.01,-37.33,-0.04,1891.39,0.02
154,Exit short,2024-10-22 15:30,Short Exit,150.918,73939,11152663,-40.2,-0.05,34.32,0.05,-40.2,-0.05,1851.19,0.02
154,Entry short,2024-10-22 15:05," | F:55,12,2,1,0.33,1,1,47.38,1,0,12.51,0",150.836,73939,11152663,-40.2,-0.05,34.32,0.05,-40.2,-0.05,1851.19,0.02
155,Exit long,2024-10-28 11:30,Long Exit,153.053,81448,12471887.9,-39.54,-0.05,21.38,0.03,-39.54,-0.05,1811.65,0.02
155,Entry long,2024-10-28 11:05," | F:70,107,1,0,1.54,0,1,34.04,1,0,23.88,0",153.127,81448,12471887.9,-39.54,-0.05,21.38,0.03,-39.54,-0.05,1811.65,0.02
156,Exit long,2024-10-29 13:50,Long Exit,153.637,83362,12786647.09,135.94,0.16,135.94,0.16,-36.43,-0.04,1947.59,0.02
156,Entry long,2024-10-29 13:00," | F:75,31,1,0,1.01,0,1,52.36,1,0,27.85,0",153.387,83362,12786647.09,135.94,0.16,135.94,0.16,-36.43,-0.04,1947.59,0.02
157,Exit long,2024-10-29 19:05,Time Stop (Bars),153.444,14562,2235034.008,-3.8,-0.03,25.27,0.17,-25.08,-0.17,1943.79,0.02
157,Entry long,2024-10-29 16:05," | F:70,87,2,0,0.54,0,1,35.58,1,0,36.15,0",153.484,14562,2235034.008,-3.8,-0.03,25.27,0.17,-25.08,-0.17,1943.79,0.02
158,Exit long,2024-10-31 17:30,Long Exit,152.318,73978,11274321.18,-40.03,-0.05,2.41,0.00,-40.03,-0.05,1903.76,0.02
158,Entry long,2024-10-31 17:25," | F:60,61,2,0,0.75,1,0,34.65,1,0,22.14,0",152.401,73978,11274321.18,-40.03,-0.05,2.41,0.00,-40.03,-0.05,1903.76,0.02
159,Exit long,2024-11-01 10:00,Long Exit,152.579,60438,9205130.466,108.09,0.18,108.09,0.18,-3.18,-0.01,2011.85,0.02
159,Entry long,2024-11-01 09:35," | F:75,62,1,0,0.59,1,0,37.93,1,0,27.04,0",152.307,60438,9205130.466,108.09,0.18,108.09,0.18,-3.18,-0.01,2011.85,0.02
160,Exit long,2024-11-04 18:40,Long Exit,151.945,90480,13753774.32,-37.83,-0.04,0,0.00,-37.83,-0.04,1974.02,0.02
160,Entry long,2024-11-04 18:35," | F:80,13,2,0,0.86,1,1,54.77,0,0,19.49,0",152.009,90480,13753774.32,-37.83,-0.04,0,0.00,-37.83,-0.04,1974.02,0.02
161,Exit long,2024-11-05 09:15,Long Exit,152.22,143629,21867946.14,-31.14,-0.02,16.04,0.01,-31.14,-0.02,1942.87,0.02
161,Entry long,2024-11-05 09:10," | F:75,55,1,0,0.91,1,1,35.35,1,0,18.51,0",152.253,143629,21867946.14,-31.14,-0.02,16.04,0.01,-31.14,-0.02,1942.87,0.02
162,Exit long,2024-11-13 11:20,Long Exit,154.966,69842,10829490.99,-41.09,-0.06,3.61,0.01,-41.09,-0.06,1901.78,0.02
162,Entry long,2024-11-13 11:00," | F:80,18,1,0,0.65,1,1,50.48,1,0,18.14,0",155.057,69842,10829490.99,-41.09,-0.06,3.61,0.01,-41.09,-0.06,1901.78,0.02
163,Exit long,2024-11-14 13:40,Long Exit,155.986,134500,20985228,-32.87,-0.02,102.07,0.08,-32.87,-0.02,1868.91,0.02
163,Entry long,2024-11-14 13:10," | F:70,22,1,0,0.91,0,1,44.14,1,0,26.14,0",156.024,134500,20985228,-32.87,-0.02,102.07,0.08,-32.87,-0.02,1868.91,0.02
164,Exit short,2024-11-21 18:55,Short Exit,154.663,97849,15127846.8,-37.14,-0.04,43.43,0.04,-37.14,-0.04,1831.78,0.02
164,Entry short,2024-11-21 18:45," | F:75,55,2,1,0.27,1,0,64.81,0,0,21.25,0",154.604,97849,15127846.8,-37.14,-0.04,43.43,0.04,-37.14,-0.04,1831.78,0.02
165,Exit long,2024-11-28 16:30,Long Exit,151.49,95913,14535519.24,-37.43,-0.04,30.45,0.03,-37.43,-0.04,1794.34,0.02
165,Entry long,2024-11-28 16:15," | F:75,90,2,0,1.08,1,0,30.46,0,0,29.28,0",151.549,95913,14535519.24,-37.43,-0.04,30.45,0.03,-37.43,-0.04,1794.34,0.02
166,Exit long,2024-12-03 11:00,Long Exit,149.822,46863,7027669.206,-43.85,-0.09,2.51,0.01,-43.85,-0.09,1750.5,0.02
166,Entry long,2024-12-03 10:35," | F:75,70,1,0,0.36,1,1,46.47,0,0,14.95,0",149.962,46863,7027669.206,-43.85,-0.09,2.51,0.01,-43.85,-0.09,1750.5,0.02
167,Exit long,2024-12-04 20:55,Long Exit,150.376,66428,9972835.64,109.21,0.16,109.21,0.16,-14.21,-0.02,1859.71,0.02
167,Entry long,2024-12-04 20:40," | F:55,16,2,0,1.26,1,0,43.24,0,0,30.12,0",150.13,66428,9972835.64,109.21,0.16,109.21,0.16,-14.21,-0.02,1859.71,0.02
168,Exit long,2024-12-06 13:45,Long Exit,150.499,84588,12736245.98,-38.87,-0.05,30.42,0.04,-38.87,-0.05,1820.83,0.02
168,Entry long,2024-12-06 13:05," | F:70,21,1,0,0.93,0,1,54.58,0,0,42.42,0",150.568,84588,12736245.98,-38.87,-0.05,30.42,0.04,-38.87,-0.05,1820.83,0.02
169,Exit long,2024-12-09 21:40,Long Exit,151.197,88975,13458536.45,-38.53,-0.04,48.61,0.05,-38.53,-0.04,1782.3,0.02
169,Entry long,2024-12-09 19:25," | F:75,8,2,0,0.57,0,1,63.56,1,0,32.82,0",151.262,88975,13458536.45,-38.53,-0.04,48.61,0.05,-38.53,-0.04,1782.3,0.02
170,Exit long,2024-12-12 14:45,Long Exit,152.163,110293,16787918.12,-35.44,-0.03,107.76,0.10,-35.44,-0.03,1746.86,0.02
170,Entry long,2024-12-12 14:00," | F:55,115,2,0,0.6,1,0,37.42,1,0,26.29,0",152.212,110293,16787918.12,-35.44,-0.03,107.76,0.10,-35.44,-0.03,1746.86,0.02
171,Exit short,2024-12-12 15:30,Short Exit,152.309,158620,24154812.22,-29.12,-0.02,0,0.00,-29.12,-0.02,1717.74,0.02
171,Entry short,2024-12-12 15:25," | F:75,14,2,1,0.33,1,0,52.01,1,0,14.77,0",152.281,158620,24154812.22,-29.12,-0.02,0,0.00,-29.12,-0.02,1717.74,0.02
172,Exit long,2025-01-02 15:15,Long Exit,156.969,107545,16886930.99,-36.19,-0.03,23.22,0.02,-36.19,-0.03,1681.55,0.02
172,Entry long,2025-01-02 15:10," | F:75,30,2,0,0.64,0,0,44.36,1,0,20,0",157.022,107545,16886930.99,-36.19,-0.03,23.22,0.02,-36.19,-0.03,1681.55,0.02
173,Exit long,2025-01-02 15:30,Long Exit,157.056,130703,20501549.77,165.99,0.13,165.99,0.13,0,0.00,1847.54,0.02
173,Entry long,2025-01-02 15:25," | F:60,43,2,0,0.58,1,0,32.93,1,0,24.05,0",156.856,130703,20501549.77,165.99,0.13,165.99,0.13,0,0.00,1847.54,0.02
174,Exit long,2025-01-06 12:15,Long Exit,157.779,127073,20023273.83,166.33,0.13,166.33,0.13,-2.42,0.00,2013.87,0.02
174,Entry long,2025-01-06 09:30," | F:65,75,1,0,1.22,0,1,37.8,1,0,36.88,0",157.573,127073,20023273.83,166.33,0.13,166.33,0.13,-2.42,0.00,2013.87,0.02
175,Exit long,2025-01-08 08:35,Long Exit,158.031,94101,14876897.6,-38.09,-0.04,7.14,0.01,-38.09,-0.04,1975.78,0.02
175,Entry long,2025-01-08 08:20," | F:75,46,0,0,0.42,1,1,42.26,1,0,20.52,0",158.095,94101,14876897.6,-38.09,-0.04,7.14,0.01,-38.09,-0.04,1975.78,0.02
176,Exit long,2025-01-10 16:35,Long Exit,157.902,8431,1339045.144,-49.14,-0.58,2.24,0.03,-49.14,-0.58,1926.65,0.02
176,Entry long,2025-01-10 15:30," | F:55,38,2,0,0.4,0,1,82.12,1,0,25.39,0",158.824,8431,1339045.144,-49.14,-0.58,2.24,0.03,-49.14,-0.58,1926.65,0.02
177,Exit long,2025-01-16 15:50,Long Exit,155.953,97505,15212047.57,-37.38,-0.04,4.36,0.00,-37.38,-0.04,1889.27,0.02
177,Entry long,2025-01-16 15:45," | F:70,18,2,0,0.34,0,0,47.33,0,1.36,35.65,0",156.013,97505,15212047.57,-37.38,-0.04,4.36,0.00,-37.38,-0.04,1889.27,0.02
178,Exit short,2025-01-17 16:15,Short Exit,155.749,158891,24742506.52,-29.69,-0.02,167.92,0.11,-29.69,-0.02,1859.58,0.02
178,Entry short,2025-01-17 14:45," | F:60,22,2,1,0.74,1,1,55.69,0,1.02,9.12,0",155.72,158891,24742506.52,-29.69,-0.02,167.92,0.11,-29.69,-0.02,1859.58,0.02
179,Exit short,2025-01-20 15:30,Short Exit,156.457,54661,8545372.774,-43,-0.08,1.75,0.00,-43,-0.08,1816.57,0.02
179,Entry short,2025-01-20 14:30," | F:55,158,2,1,2.37,1,1,48.89,0,1.52,22.46,0",156.334,54661,8545372.774,-43,-0.08,1.75,0.00,-43,-0.08,1816.57,0.02
180,Exit long,2025-01-23 10:05,Long Exit,156.522,99100,15517177.1,-37.34,-0.04,68.35,0.07,-37.34,-0.04,1779.24,0.02
180,Entry long,2025-01-23 09:20," | F:70,8,1,0,0.8,0,1,50.11,1,1.12,22.47,0",156.581,99100,15517177.1,-37.34,-0.04,68.35,0.07,-37.34,-0.04,1779.24,0.02
