Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
101,Entry long,2023-08-17 21:25, | F:score=80 | F:fresh=33 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.47 | F:is_accuracy=1 | F:trend=1 | F:rsi=35.09 | F:htf_trend=1 | F:rvol=0 | F:adx=22.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.58 | F:liquidity_distance=86.8 | F:liquidity_spread=12.5 | F:return_strength=36.67,186.201,107513,20019028.11,-29.38,-0.02,0,0.00,-29.38,-0.02,318.4,0.00
102,Exit short,2023-08-22 08:05,Short Exit,186.43,221235,41266079.61,145.21,0.05,145.21,0.05,-43.86,-0.02,463.6,0.00
102,Entry short,2023-08-22 07:10, | F:score=55 | F:fresh=32 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=1 | F:trend=1 | F:rsi=56.38 | F:htf_trend=1 | F:rvol=0 | F:adx=20.36 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.98 | F:liquidity_distance=99.6 | F:liquidity_spread=9.4 | F:return_strength=18.21,186.526,221235,41266079.61,145.21,0.05,145.21,0.05,-43.86,-0.02,463.6,0.00
103,Exit short,2023-08-25 19:20,Short Exit,184.102,166311,30609872.17,-56.99,-0.03,17.1,0.01,-56.99,-0.03,406.62,0.00
103,Entry short,2023-08-25 19:15, | F:score=55 | F:fresh=19 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.99 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.48 | F:htf_trend=0 | F:rvol=0 | F:adx=39.25 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=26.9 | F:liquidity_distance=99.6 | F:liquidity_spread=15.8 | F:return_strength=100,184.052,166311,30609872.17,-56.99,-0.03,17.1,0.01,-56.99,-0.03,406.62,0.00
104,Exit short,2023-08-31 09:45,Short Exit,185.656,165873,30787024.04,-56.7,-0.03,34.02,0.02,-56.7,-0.03,349.91,0.00
104,Entry short,2023-08-31 09:35, | F:score=75 | F:fresh=14 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.49 | F:is_accuracy=1 | F:trend=1 | F:rsi=51.65 | F:htf_trend=1 | F:rvol=0 | F:adx=22.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.13 | F:liquidity_distance=95.2 | F:liquidity_spread=3.1 | F:return_strength=100,185.606,165873,30787024.04,-56.7,-0.03,34.02,0.02,-56.7,-0.03,349.91,0.00
105,Exit long,2023-08-31 12:10,Long Exit,185.068,53642,9931387.164,-27.14,-0.04,16.5,0.02,-27.14,-0.04,322.77,0.00
105,Entry long,2023-08-31 12:05, | F:score=75 | F:fresh=288 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=0 | F:rsi=38.34 | F:htf_trend=1 | F:rvol=0 | F:adx=28.7 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.06 | F:liquidity_distance=98.8 | F:liquidity_spread=27.2 | F:return_strength=16.67,185.142,53642,9931387.164,-27.14,-0.04,16.5,0.02,-27.14,-0.04,322.77,0.00
106,Exit short,2023-09-04 19:35,Time Stop (Bars),184.936,49456,9146442.096,1.69,0.00,70.32,0.11,-21.3,-0.03,324.47,0.00
106,Entry short,2023-09-04 16:35, | F:score=60 | F:fresh=4 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.18 | F:is_accuracy=1 | F:trend=1 | F:rsi=52.49 | F:htf_trend=1 | F:rvol=0 | F:adx=23.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=1.7 | F:return_strength=100,184.941,49456,9146442.096,1.69,0.00,70.32,0.11,-21.3,-0.03,324.47,0.00
107,Exit short,2023-09-07 09:35,Short Exit,184.285,150494,27755457.93,146.74,0.08,146.74,0.08,-9.17,0.00,471.2,0.00
107,Entry short,2023-09-07 09:25, | F:score=75 | F:fresh=11 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.05 | F:is_accuracy=1 | F:trend=0 | F:rsi=48.13 | F:htf_trend=0 | F:rvol=0 | F:adx=17.26 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.14 | F:liquidity_distance=99.4 | F:liquidity_spread=8.6 | F:return_strength=50,184.429,150494,27755457.93,146.74,0.08,146.74,0.08,-9.17,0.00,471.2,0.00
108,Exit short,2023-09-07 14:30,Short Exit,183.623,85695,15746370.55,73.11,0.07,73.11,0.07,-23.79,-0.02,544.31,0.01
108,Entry short,2023-09-07 14:10, | F:score=75 | F:fresh=13 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.49 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.89 | F:htf_trend=0 | F:rvol=0 | F:adx=27.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.32 | F:liquidity_distance=89.4 | F:liquidity_spread=14.4 | F:return_strength=61.03,183.749,85695,15746370.55,73.11,0.07,73.11,0.07,-23.79,-0.02,544.31,0.01
109,Exit short,2023-09-08 14:55,Short Exit,184.067,93322,17169568.2,-53.83,-0.05,101.96,0.09,-53.83,-0.05,490.48,0.00
109,Entry short,2023-09-08 14:10, | F:score=70 | F:fresh=27 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.67 | F:is_accuracy=0 | F:trend=1 | F:rsi=55.31 | F:htf_trend=0 | F:rvol=0 | F:adx=20.36 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=90.2 | F:liquidity_spread=21.1 | F:return_strength=50.1,183.982,93322,17169568.2,-53.83,-0.05,101.96,0.09,-53.83,-0.05,490.48,0.00
110,Exit short,2023-09-11 11:15,Short Exit,183.117,74567,13646730.37,-52.45,-0.06,26.23,0.03,-52.45,-0.06,438.03,0.00
110,Entry short,2023-09-11 11:00, | F:score=75 | F:fresh=48 | F:session=1 | F:zone_type=1 | F:atr_ratio=2.55 | F:is_accuracy=1 | F:trend=0 | F:rsi=55.99 | F:htf_trend=0 | F:rvol=0 | F:adx=23.02 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.22 | F:liquidity_distance=95.2 | F:liquidity_spread=17 | F:return_strength=50,183.013,74567,13646730.37,-52.45,-0.06,26.23,0.03,-52.45,-0.06,438.03,0.00
111,Exit long,2023-09-11 14:20,Long Exit,183.693,64441,11841420.4,-27.46,-0.03,3.92,0.00,-27.46,-0.03,410.57,0.00
111,Entry long,2023-09-11 14:15, | F:score=70 | F:fresh=13 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.23 | F:htf_trend=0 | F:rvol=0 | F:adx=37.43 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=92.6 | F:liquidity_spread=11.5 | F:return_strength=36.67,183.756,64441,11841420.4,-27.46,-0.03,3.92,0.00,-27.46,-0.03,410.57,0.00
112,Exit short,2023-09-13 08:30,Short Exit,184.046,193907,35709331.4,146.27,0.06,146.27,0.06,-5.27,0.00,556.84,0.01
112,Entry short,2023-09-13 08:00, | F:score=55 | F:fresh=44 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.4 | F:is_accuracy=1 | F:trend=1 | F:rsi=68.51 | F:htf_trend=1 | F:rvol=0 | F:adx=24.42 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.43 | F:liquidity_distance=90.4 | F:liquidity_spread=5.2 | F:return_strength=55.03,184.157,193907,35709331.4,146.27,0.06,146.27,0.06,-5.27,0.00,556.84,0.01
113,Exit long,2023-09-13 08:45,Long Exit,184.006,46635,8585083.785,-26.94,-0.05,0,0.00,-26.94,-0.05,529.9,0.01
113,Entry long,2023-09-13 08:30, | F:score=75 | F:fresh=18 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.53 | F:is_accuracy=1 | F:trend=1 | F:rsi=52.69 | F:htf_trend=1 | F:rvol=0 | F:adx=20.8 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=34.52 | F:liquidity_distance=97.8 | F:liquidity_spread=5.4 | F:return_strength=50,184.091,46635,8585083.785,-26.94,-0.05,0,0.00,-26.94,-0.05,529.9,0.01
114,Exit long,2023-09-13 23:15,Time Stop (Bars),184.144,94379,17374702,31.43,0.03,78.25,0.07,-30.15,-0.03,561.33,0.01
114,Entry long,2023-09-13 20:15, | F:score=75 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.4 | F:htf_trend=1 | F:rvol=0 | F:adx=12.62 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.36 | F:liquidity_distance=94.6 | F:liquidity_spread=7.1 | F:return_strength=100,184.095,94379,17374702,31.43,0.03,78.25,0.07,-30.15,-0.03,561.33,0.01
115,Exit short,2023-09-14 11:10,Short Exit,183.985,75911,13958666.5,-53.04,-0.06,10.81,0.01,-53.04,-0.06,508.3,0.01
115,Entry short,2023-09-14 11:00, | F:score=70 | F:fresh=30 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=0 | F:rsi=57.25 | F:htf_trend=0 | F:rvol=0 | F:adx=18.52 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.64 | F:liquidity_distance=96.4 | F:liquidity_spread=19.9 | F:return_strength=100,183.882,75911,13958666.5,-53.04,-0.06,10.81,0.01,-53.04,-0.06,508.3,0.01
116,Exit short,2023-09-14 14:45,Short Exit,183.821,87682,16113584.19,-28.55,-0.03,2.38,0.00,-28.55,-0.03,479.75,0.00
116,Entry short,2023-09-14 14:40, | F:score=80 | F:fresh=21 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.08 | F:is_accuracy=1 | F:trend=0 | F:rsi=52.55 | F:htf_trend=0 | F:rvol=0 | F:adx=19.45 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=34.82 | F:liquidity_distance=95.2 | F:liquidity_spread=12.4 | F:return_strength=39.74,183.773,87682,16113584.19,-28.55,-0.03,2.38,0.00,-28.55,-0.03,479.75,0.00
117,Exit short,2023-09-14 15:15,Short Exit,183.571,65192,11981898.45,98.61,0.12,98.61,0.12,-43.34,-0.05,578.36,0.01
117,Entry short,2023-09-14 15:10, | F:score=80 | F:fresh=34 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.43 | F:is_accuracy=1 | F:trend=0 | F:rsi=51.82 | F:htf_trend=0 | F:rvol=0 | F:adx=18.23 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.66 | F:liquidity_distance=94.6 | F:liquidity_spread=11.3 | F:return_strength=52.84,183.794,65192,11981898.45,98.61,0.12,98.61,0.12,-43.34,-0.05,578.36,0.01
118,Exit short,2023-09-18 12:30,Short Exit,182.924,141958,25959291.63,-55.67,-0.03,8.64,0.00,-55.67,-0.03,522.69,0.01
118,Entry short,2023-09-18 12:20, | F:score=80 | F:fresh=22 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.18 | F:is_accuracy=1 | F:trend=0 | F:rsi=52.24 | F:htf_trend=0 | F:rvol=0 | F:adx=32.5 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.35 | F:liquidity_distance=99.6 | F:liquidity_spread=12.7 | F:return_strength=54.87,182.866,141958,25959291.63,-55.67,-0.03,8.64,0.00,-55.67,-0.03,522.69,0.01
119,Exit short,2023-09-20 00:00,Short Exit,183.115,164320,30113611.84,163.6,0.08,163.6,0.08,-38.95,-0.02,686.29,0.01
119,Entry short,2023-09-19 21:20, | F:score=50 | F:fresh=65 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.98 | F:is_accuracy=0 | F:trend=1 | F:rsi=61.81 | F:htf_trend=0 | F:rvol=0 | F:adx=32.4 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.08 | F:liquidity_distance=97.8 | F:liquidity_spread=14.4 | F:return_strength=100,183.262,164320,30113611.84,163.6,0.08,163.6,0.08,-38.95,-0.02,686.29,0.01
120,Exit short,2023-09-26 16:30,Short Exit,181.459,118143,21429958.77,-54.75,-0.04,56.33,0.04,-54.75,-0.04,631.54,0.01
120,Entry short,2023-09-26 16:00, | F:score=70 | F:fresh=19 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=0 | F:rsi=50.76 | F:htf_trend=0 | F:rvol=0 | F:adx=11.62 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=25.56 | F:liquidity_distance=99.4 | F:liquidity_spread=12.8 | F:return_strength=100,181.39,118143,21429958.77,-54.75,-0.04,56.33,0.04,-54.75,-0.04,631.54,0.01
121,Exit long,2023-09-28 20:30,Long Exit,182.07,149239,27180302.11,-55.88,-0.03,37.92,0.02,-55.88,-0.03,575.67,0.01
121,Entry long,2023-09-28 20:05, | F:score=75 | F:fresh=29 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.45 | F:is_accuracy=0 | F:trend=1 | F:rsi=40.37 | F:htf_trend=1 | F:rvol=0 | F:adx=18.44 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.24 | F:liquidity_distance=81.6 | F:liquidity_spread=9 | F:return_strength=25.49,182.126,149239,27180302.11,-55.88,-0.03,37.92,0.02,-55.88,-0.03,575.67,0.01
122,Exit long,2023-09-29 16:30,Long Exit,182.605,32146,5877671.078,-51.23,-0.13,23.25,0.06,-51.23,-0.13,524.44,0.01
122,Entry long,2023-09-29 15:35, | F:score=80 | F:fresh=36 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.64 | F:is_accuracy=1 | F:trend=1 | F:rsi=53.5 | F:htf_trend=1 | F:rvol=0 | F:adx=20.12 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=32 | F:liquidity_distance=94.4 | F:liquidity_spread=12.4 | F:return_strength=100,182.843,32146,5877671.078,-51.23,-0.13,23.25,0.06,-51.23,-0.13,524.44,0.01
123,Exit short,2023-10-03 13:35,Short Exit,180.834,69356,12560440.96,123.55,0.15,123.55,0.15,-46.27,-0.06,647.99,0.01
123,Entry short,2023-10-03 11:20, | F:score=70 | F:fresh=102 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.39 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.58 | F:htf_trend=0 | F:rvol=0 | F:adx=21 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=55.73 | F:liquidity_distance=99 | F:liquidity_spread=20.6 | F:return_strength=40.19,181.101,69356,12560440.96,123.55,0.15,123.55,0.15,-46.27,-0.06,647.99,0.01
124,Exit short,2023-10-04 07:30,Short Exit,180.105,182009,32772176.52,-57.37,-0.03,15.87,0.01,-57.37,-0.03,590.62,0.01
124,Entry short,2023-10-04 07:20, | F:score=75 | F:fresh=9 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.55 | F:is_accuracy=1 | F:trend=0 | F:rsi=44.73 | F:htf_trend=0 | F:rvol=0 | F:adx=21.47 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=36.1 | F:liquidity_distance=98.8 | F:liquidity_spread=6.1 | F:return_strength=100,180.058,182009,32772176.52,-57.37,-0.03,15.87,0.01,-57.37,-0.03,590.62,0.01
125,Exit long,2023-10-04 20:15,Long Exit,180.888,60050,10866407.8,-27.39,-0.04,0.81,0.00,-27.39,-0.04,563.23,0.01
125,Entry long,2023-10-04 20:05, | F:score=80 | F:fresh=13 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.44 | F:is_accuracy=1 | F:trend=1 | F:rsi=57.36 | F:htf_trend=0 | F:rvol=0 | F:adx=31.58 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=31.06 | F:liquidity_distance=93.4 | F:liquidity_spread=9.4 | F:return_strength=36.67,180.956,60050,10866407.8,-27.39,-0.04,0.81,0.00,-27.39,-0.04,563.23,0.01
126,Exit short,2023-10-09 08:20,Short Exit,182.005,152240,27700068,-56.08,-0.03,0,0.00,-56.08,-0.03,507.15,0.01
126,Entry short,2023-10-09 08:05, | F:score=70 | F:fresh=17 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=43 | F:htf_trend=1 | F:rvol=0 | F:adx=34.84 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.59 | F:liquidity_distance=97.8 | F:liquidity_spread=6 | F:return_strength=39.12,181.95,152240,27700068,-56.08,-0.03,0,0.00,-56.08,-0.03,507.15,0.01
127,Exit long,2023-10-09 13:20,Long Exit,181.571,59167,10747093.88,-27.34,-0.04,47.15,0.07,-27.34,-0.04,479.81,0.00
127,Entry long,2023-10-09 12:45, | F:score=60 | F:fresh=17 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.21 | F:is_accuracy=1 | F:trend=0 | F:rsi=46.22 | F:htf_trend=1 | F:rvol=0 | F:adx=19.33 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=22.42 | F:liquidity_distance=99.6 | F:liquidity_spread=12.4 | F:return_strength=52.5,181.64,59167,10747093.88,-27.34,-0.04,47.15,0.07,-27.34,-0.04,479.81,0.00
128,Exit short,2023-10-12 14:10,Short Exit,183.517,61625,11301408.75,-52.48,-0.07,24.38,0.03,-52.48,-0.07,427.34,0.00
128,Entry short,2023-10-12 13:15, | F:score=80 | F:fresh=24 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.47 | F:is_accuracy=1 | F:trend=0 | F:rsi=45.57 | F:htf_trend=1 | F:rvol=0 | F:adx=26.67 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.22 | F:liquidity_distance=95.2 | F:liquidity_spread=13.9 | F:return_strength=67.92,183.39,61625,11301408.75,-52.48,-0.07,24.38,0.03,-52.48,-0.07,427.34,0.00
129,Exit short,2023-10-16 17:00,Short Exit,182.136,73312,13344836.74,-52.91,-0.06,25.48,0.03,-52.91,-0.06,374.42,0.00
129,Entry short,2023-10-16 16:25, | F:score=50 | F:fresh=17 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.63 | F:htf_trend=0 | F:rvol=0 | F:adx=20.19 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.73 | F:liquidity_distance=93.6 | F:liquidity_spread=8.9 | F:return_strength=100,182.028,73312,13344836.74,-52.91,-0.06,25.48,0.03,-52.91,-0.06,374.42,0.00
130,Exit short,2023-10-17 16:10,Time Stop (Bars),181.976,25946,4719784.968,-11.8,-0.04,41.46,0.13,-43.54,-0.14,362.63,0.00
130,Entry short,2023-10-17 13:10, | F:score=80 | F:fresh=31 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.49 | F:is_accuracy=1 | F:trend=0 | F:rsi=37.02 | F:htf_trend=0 | F:rvol=0 | F:adx=22.47 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.34 | F:liquidity_distance=95.8 | F:liquidity_spread=13.2 | F:return_strength=50,181.908,25946,4719784.968,-11.8,-0.04,41.46,0.13,-43.54,-0.14,362.63,0.00
131,Exit long,2023-10-18 16:40,Long Exit,182.185,105460,19221350.52,-54.2,-0.04,59.12,0.05,-54.2,-0.04,308.43,0.00
131,Entry long,2023-10-18 16:25, | F:score=50 | F:fresh=115 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.23 | F:is_accuracy=0 | F:trend=0 | F:rsi=36.78 | F:htf_trend=1 | F:rvol=0 | F:adx=19.96 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.4 | F:liquidity_distance=91 | F:liquidity_spread=17.8 | F:return_strength=100,182.262,105460,19221350.52,-54.2,-0.04,59.12,0.05,-54.2,-0.04,308.43,0.00
132,Exit short,2023-10-18 19:55,Short Exit,182.055,78013,14198444.01,-28.12,-0.03,1.56,0.00,-28.12,-0.03,280.32,0.00
132,Entry short,2023-10-18 19:45, | F:score=70 | F:fresh=9 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.83 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.94 | F:htf_trend=0 | F:rvol=0 | F:adx=13.3 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=92.4 | F:liquidity_spread=8.1 | F:return_strength=100,182.001,78013,14198444.01,-28.12,-0.03,1.56,0.00,-28.12,-0.03,280.32,0.00
133,Exit long,2023-10-20 15:45,Long Exit,182.135,73517,13371492.51,123.66,0.14,123.66,0.14,-1.47,0.00,403.98,0.00
133,Entry long,2023-10-20 15:25, | F:score=75 | F:fresh=18 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.15 | F:is_accuracy=0 | F:trend=1 | F:rsi=45.63 | F:htf_trend=0 | F:rvol=0 | F:adx=15.05 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=43.02 | F:liquidity_distance=80 | F:liquidity_spread=10.4 | F:return_strength=24.88,181.883,73517,13371492.51,123.66,0.14,123.66,0.14,-1.47,0.00,403.98,0.00
134,Exit short,2023-10-20 19:05,Short Exit,181.891,43555,7931496.165,61.63,0.12,61.63,0.12,-22.97,-0.04,465.61,0.00
134,Entry short,2023-10-20 18:10, | F:score=50 | F:fresh=7 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.5 | F:htf_trend=1 | F:rvol=0 | F:adx=9.74 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.2 | F:liquidity_spread=9 | F:return_strength=50,182.103,43555,7931496.165,61.63,0.12,61.63,0.12,-22.97,-0.04,465.61,0.00
135,Exit long,2023-10-23 09:15,Long Exit,182.119,93705,17073519.53,-53.76,-0.05,8.13,0.01,-53.76,-0.05,411.85,0.00
135,Entry long,2023-10-23 09:00, | F:score=70 | F:fresh=16 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=55.84 | F:htf_trend=1 | F:rvol=0 | F:adx=15.97 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.27 | F:liquidity_distance=97.2 | F:liquidity_spread=5.3 | F:return_strength=100,182.205,93705,17073519.53,-53.76,-0.05,8.13,0.01,-53.76,-0.05,411.85,0.00
136,Exit long,2023-10-23 16:40,Long Exit,182.199,36390,6634188.12,-26.46,-0.06,5.1,0.01,-26.46,-0.06,385.39,0.00
136,Entry long,2023-10-23 16:35, | F:score=75 | F:fresh=37 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.59 | F:is_accuracy=0 | F:trend=1 | F:rsi=42.75 | F:htf_trend=1 | F:rvol=0 | F:adx=17.36 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=23.74 | F:liquidity_distance=92.2 | F:liquidity_spread=7.9 | F:return_strength=100,182.308,36390,6634188.12,-26.46,-0.06,5.1,0.01,-26.46,-0.06,385.39,0.00
137,Exit long,2023-10-24 10:30,Long Exit,183.381,149388,27403286.56,-55.86,-0.03,105.73,0.06,-55.86,-0.03,329.54,0.00
137,Entry long,2023-10-24 10:10, | F:score=65 | F:fresh=44 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.57 | F:is_accuracy=0 | F:trend=1 | F:rsi=32.41 | F:htf_trend=1 | F:rvol=0 | F:adx=24.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.2 | F:liquidity_spread=4.8 | F:return_strength=100,183.437,149388,27403286.56,-55.86,-0.03,105.73,0.06,-55.86,-0.03,329.54,0.00
138,Exit short,2023-10-25 19:40,Short Exit,181.868,78908,14369383.52,123.68,0.13,123.68,0.13,-1.58,0.00,453.22,0.00
138,Entry short,2023-10-25 18:45, | F:score=70 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=55.2 | F:htf_trend=0 | F:rvol=0 | F:adx=25.28 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=98.8 | F:liquidity_spread=14.4 | F:return_strength=16.67,182.103,78908,14369383.52,123.68,0.13,123.68,0.13,-1.58,0.00,453.22,0.00
139,Exit long,2023-10-26 20:55,Long Exit,182.371,67690,12329868.88,98.68,0.12,98.68,0.12,-8.56,-0.01,551.9,0.01
139,Entry long,2023-10-26 20:30, | F:score=80 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.84 | F:is_accuracy=1 | F:trend=1 | F:rsi=53.22 | F:htf_trend=0 | F:rvol=0 | F:adx=16.07 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=23.4 | F:liquidity_distance=99.2 | F:liquidity_spread=9.1 | F:return_strength=50,182.152,67690,12329868.88,98.68,0.12,98.68,0.12,-8.56,-0.01,551.9,0.01
140,Exit long,2023-10-31 14:10,Time Stop (Bars),183.478,19331,3539254.797,50.69,0.21,97.61,0.41,-19.45,-0.08,602.59,0.01
140,Entry long,2023-10-31 11:10, | F:score=75 | F:fresh=11 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.29 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.61 | F:htf_trend=1 | F:rvol=0 | F:adx=31.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.03 | F:liquidity_distance=88.6 | F:liquidity_spread=12.8 | F:return_strength=26.67,183.087,19331,3539254.797,50.69,0.21,97.61,0.41,-19.45,-0.08,602.59,0.01
141,Exit short,2023-11-03 10:30,Short Exit,183.305,127331,23362564.55,147.2,0.09,147.2,0.09,-5.08,0.00,749.79,0.01
141,Entry short,2023-11-03 09:35, | F:score=55 | F:fresh=103 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.21 | F:is_accuracy=1 | F:trend=1 | F:rsi=57.31 | F:htf_trend=1 | F:rvol=0 | F:adx=12.66 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.56 | F:liquidity_distance=96.8 | F:liquidity_spread=4.2 | F:return_strength=45.31,183.479,127331,23362564.55,147.2,0.09,147.2,0.09,-5.08,0.00,749.79,0.01
142,Exit long,2023-11-06 14:50,Long Exit,185.799,55023,10231031.64,-52.29,-0.08,9.57,0.01,-52.29,-0.08,697.51,0.01
142,Entry long,2023-11-06 14:20, | F:score=75 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.94 | F:is_accuracy=1 | F:trend=1 | F:rsi=64.86 | F:htf_trend=1 | F:rvol=0 | F:adx=28.6 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=52.57 | F:liquidity_distance=99.6 | F:liquidity_spread=6.6 | F:return_strength=100,185.941,55023,10231031.64,-52.29,-0.08,9.57,0.01,-52.29,-0.08,697.51,0.01
143,Exit short,2023-11-07 14:10,Short Exit,184.927,127492,23568426.1,-55.2,-0.04,0,0.00,-55.2,-0.04,642.31,0.01
143,Entry short,2023-11-07 14:05, | F:score=65 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.41 | F:htf_trend=1 | F:rvol=0 | F:adx=36.36 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97 | F:liquidity_spread=8.7 | F:return_strength=100,184.862,127492,23568426.1,-55.2,-0.04,0,0.00,-55.2,-0.04,642.31,0.01
144,Exit short,2023-11-07 19:05,Short Exit,184.903,32722,6057823.86,49.48,0.12,49.48,0.12,-12.64,-0.03,691.78,0.01
