Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
128,Exit long,2023-10-10 13:10,Long Exit,1857.34,34,63176.76,-27.2,-0.04,29.24,0.05,-27.2,-0.04,1225.03,0.01
128,Entry long,2023-10-10 12:45, | F:score=75 | F:fresh=18 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.64 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.62 | F:htf_trend=1 | F:rvol=0.71 | F:adx=17.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.18 | F:liquidity_distance=84 | F:liquidity_spread=100 | F:return_strength=50,1858.14,34,63176.76,-27.2,-0.04,29.24,0.05,-27.2,-0.04,1225.03,0.01
129,Exit long,2023-10-11 01:00,Time Stop (Bars),1860.14,41,76224.33,41.41,0.05,65.19,0.09,-35.26,-0.05,1266.44,0.01
129,Entry long,2023-10-10 21:00, | F:score=75 | F:fresh=32 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.81 | F:is_accuracy=0 | F:trend=1 | F:rsi=46.22 | F:htf_trend=1 | F:rvol=0.82 | F:adx=15.29 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.96 | F:liquidity_distance=92 | F:liquidity_spread=100 | F:return_strength=33.2,1859.13,41,76224.33,41.41,0.05,65.19,0.09,-35.26,-0.05,1266.44,0.01
130,Exit long,2023-10-13 12:25,Long Exit,1884.71,81,152513.28,148.23,0.10,148.23,0.10,-26.73,-0.02,1414.67,0.01
130,Entry long,2023-10-13 12:10, | F:score=70 | F:fresh=15 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.12 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.79 | F:htf_trend=1 | F:rvol=0.93 | F:adx=43.53 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=54 | F:liquidity_spread=100 | F:return_strength=50,1882.88,81,152513.28,148.23,0.10,148.23,0.10,-26.73,-0.02,1414.67,0.01
131,Exit long,2023-10-19 08:50,Long Exit,1946.46,54,105161.76,-52.92,-0.05,0,0.00,-52.92,-0.05,1361.75,0.01
131,Entry long,2023-10-19 08:45, | F:score=70 | F:fresh=15 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.29 | F:htf_trend=1 | F:rvol=1.92 | F:adx=17.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.3 | F:liquidity_distance=60 | F:liquidity_spread=100 | F:return_strength=100,1947.44,54,105161.76,-52.92,-0.05,0,0.00,-52.92,-0.05,1361.75,0.01
132,Exit short,2023-10-19 11:20,Short Exit,1950.03,20,39063.6,63,0.16,63,0.16,-5.2,-0.01,1424.75,0.01
132,Entry short,2023-10-19 11:10, | F:score=50 | F:fresh=161 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.62 | F:is_accuracy=0 | F:trend=1 | F:rsi=66.68 | F:htf_trend=1 | F:rvol=1.07 | F:adx=38.04 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.12 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,1953.18,20,39063.6,63,0.16,63,0.16,-5.2,-0.01,1424.75,0.01
133,Exit short,2023-10-24 16:55,Short Exit,1965.48,30,58913.4,-51,-0.09,72,0.12,-51,-0.09,1373.75,0.01
133,Entry short,2023-10-24 16:45, | F:score=75 | F:fresh=7 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.67 | F:is_accuracy=0 | F:trend=0 | F:rsi=50.14 | F:htf_trend=1 | F:rvol=3.36 | F:adx=22.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.64 | F:liquidity_distance=64 | F:liquidity_spread=100 | F:return_strength=100,1963.78,30,58913.4,-51,-0.09,72,0.12,-51,-0.09,1373.75,0.01
134,Exit short,2023-10-25 09:55,Short Exit,1971.43,38,75036.7,122.36,0.16,122.36,0.16,-6.46,-0.01,1496.11,0.01
134,Entry short,2023-10-25 09:25, | F:score=50 | F:fresh=48 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.89 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.94 | F:htf_trend=1 | F:rvol=2.13 | F:adx=21.25 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.61 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=70.6,1974.65,38,75036.7,122.36,0.16,122.36,0.16,-6.46,-0.01,1496.11,0.01
135,Exit long,2023-10-27 08:20,Long Exit,1987,104,206704.16,-56.16,-0.03,0,0.00,-56.16,-0.03,1439.95,0.01
135,Entry long,2023-10-27 08:15, | F:score=70 | F:fresh=20 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.03 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.27 | F:htf_trend=1 | F:rvol=1.36 | F:adx=19.76 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.06 | F:liquidity_distance=52 | F:liquidity_spread=69 | F:return_strength=100,1987.54,104,206704.16,-56.16,-0.03,0,0.00,-56.16,-0.03,1439.95,0.01
136,Exit short,2023-10-30 14:20,Short Exit,1996.01,26,51844.52,-51.74,-0.10,7.8,0.02,-51.74,-0.10,1388.21,0.01
136,Entry short,2023-10-30 14:00, | F:score=75 | F:fresh=17 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=0 | F:rsi=45.63 | F:htf_trend=1 | F:rvol=2.04 | F:adx=16.71 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=22.32 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=95.45,1994.02,26,51844.52,-51.74,-0.10,7.8,0.02,-51.74,-0.10,1388.21,0.01
137,Exit long,2023-10-30 19:20,Long Exit,1997.03,60,119850.6,-28.8,-0.02,0,0.00,-28.8,-0.02,1359.41,0.01
137,Entry long,2023-10-30 19:15, | F:score=75 | F:fresh=26 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=1 | F:rsi=42.39 | F:htf_trend=1 | F:rvol=0.93 | F:adx=10.73 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29.41 | F:liquidity_distance=42 | F:liquidity_spread=100 | F:return_strength=100,1997.51,60,119850.6,-28.8,-0.02,0,0.00,-28.8,-0.02,1359.41,0.01
138,Exit short,2023-10-31 09:30,Short Exit,1996.51,32,63836.8,-51.52,-0.08,12.16,0.02,-51.52,-0.08,1307.89,0.01
138,Entry short,2023-10-31 09:05, | F:score=70 | F:fresh=61 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.86 | F:is_accuracy=0 | F:trend=0 | F:rsi=58.24 | F:htf_trend=1 | F:rvol=1.27 | F:adx=19.87 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.01 | F:liquidity_distance=94 | F:liquidity_spread=100 | F:return_strength=100,1994.9,32,63836.8,-51.52,-0.08,12.16,0.02,-51.52,-0.08,1307.89,0.01
139,Exit long,2023-11-03 21:45,Long Exit,1991.73,143,284876.02,-58.63,-0.02,38.61,0.01,-58.63,-0.02,1249.26,0.01
139,Entry long,2023-11-03 21:40, | F:score=70 | F:fresh=24 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.19 | F:is_accuracy=0 | F:trend=1 | F:rsi=41.47 | F:htf_trend=1 | F:rvol=0.85 | F:adx=20.23 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=30.76 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,1992.14,143,284876.02,-58.63,-0.02,38.61,0.01,-58.63,-0.02,1249.26,0.01
140,Exit long,2023-11-09 14:35,Long Exit,1945.95,35,68160.05,-51.8,-0.08,25.55,0.04,-51.8,-0.08,1197.46,0.01
140,Entry long,2023-11-09 14:10, | F:score=50 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.31 | F:htf_trend=0 | F:rvol=2.08 | F:adx=13.41 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.82 | F:liquidity_distance=10 | F:liquidity_spread=100 | F:return_strength=100,1947.43,35,68160.05,-51.8,-0.08,25.55,0.04,-51.8,-0.08,1197.46,0.01
141,Exit short,2023-11-09 17:10,Short Exit,1958.92,11,21521.28,-26.84,-0.12,12.76,0.06,-26.84,-0.12,1170.62,0.01
141,Entry short,2023-11-09 17:00, | F:score=75 | F:fresh=275 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.55 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.85 | F:htf_trend=0 | F:rvol=1.22 | F:adx=40.03 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=45.92 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,1956.48,11,21521.28,-26.84,-0.12,12.76,0.06,-26.84,-0.12,1170.62,0.01
142,Exit long,2023-11-13 10:45,Long Exit,1936.02,38,73621.2,-52.44,-0.07,23.94,0.03,-52.44,-0.07,1118.18,0.01
142,Entry long,2023-11-13 10:20, | F:score=50 | F:fresh=38 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.33 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.92 | F:htf_trend=0 | F:rvol=1.4 | F:adx=24.61 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.62 | F:liquidity_distance=78 | F:liquidity_spread=100 | F:return_strength=100,1937.4,38,73621.2,-52.44,-0.07,23.94,0.03,-52.44,-0.07,1118.18,0.01
143,Exit short,2023-11-14 11:35,Short Exit,1947.88,69,134349.9,-53.82,-0.04,81.42,0.06,-53.82,-0.04,1064.36,0.01
143,Entry short,2023-11-14 11:20, | F:score=50 | F:fresh=98 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.61 | F:htf_trend=0 | F:rvol=1.59 | F:adx=16.47 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=58.67 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,1947.1,69,134349.9,-53.82,-0.04,81.42,0.06,-53.82,-0.04,1064.36,0.01
144,Exit long,2023-11-16 14:05,Long Exit,1964.4,56,110060.16,-53.76,-0.05,54.88,0.05,-53.76,-0.05,1010.6,0.01
144,Entry long,2023-11-16 12:35, | F:score=70 | F:fresh=50 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.78 | F:is_accuracy=0 | F:trend=1 | F:rsi=39.43 | F:htf_trend=1 | F:rvol=1.22 | F:adx=27.82 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=64.15 | F:liquidity_distance=92 | F:liquidity_spread=100 | F:return_strength=50,1965.36,56,110060.16,-53.76,-0.05,54.88,0.05,-53.76,-0.05,1010.6,0.01
145,Exit long,2023-11-17 09:35,Long Exit,1985.83,60,119000.4,149.4,0.13,149.4,0.13,-33.6,-0.03,1160,0.01
145,Entry long,2023-11-17 08:45, | F:score=70 | F:fresh=73 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=37.03 | F:htf_trend=1 | F:rvol=1.22 | F:adx=31.39 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=52.73 | F:liquidity_distance=94 | F:liquidity_spread=100 | F:return_strength=100,1983.34,60,119000.4,149.4,0.13,149.4,0.13,-33.6,-0.03,1160,0.01
146,Exit long,2023-11-17 15:40,Long Exit,1987.15,10,19896,-24.5,-0.12,19.2,0.10,-24.5,-0.12,1135.5,0.01
146,Entry long,2023-11-17 13:45, | F:score=75 | F:fresh=37 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.15 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.76 | F:htf_trend=1 | F:rvol=1 | F:adx=26.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=56.84 | F:liquidity_distance=38 | F:liquidity_spread=92 | F:return_strength=100,1989.6,10,19896,-24.5,-0.12,19.2,0.10,-24.5,-0.12,1135.5,0.01
147,Exit short,2023-11-20 21:40,Short Exit,1978.58,68,134489.04,-54.4,-0.04,12.24,0.01,-54.4,-0.04,1081.1,0.01
147,Entry short,2023-11-20 21:35, | F:score=50 | F:fresh=15 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.56 | F:htf_trend=1 | F:rvol=0.42 | F:adx=14.63 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.16 | F:liquidity_distance=14 | F:liquidity_spread=100 | F:return_strength=100,1977.78,68,134489.04,-54.4,-0.04,12.24,0.01,-54.4,-0.04,1081.1,0.01
148,Exit long,2023-11-21 15:05,Long Exit,1991.18,43,85496.04,124.7,0.15,124.7,0.15,-27.52,-0.03,1205.8,0.01
148,Entry long,2023-11-21 14:45, | F:score=70 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.3 | F:htf_trend=1 | F:rvol=1.64 | F:adx=12.27 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.33 | F:liquidity_distance=50 | F:liquidity_spread=100 | F:return_strength=100,1988.28,43,85496.04,124.7,0.15,124.7,0.15,-27.52,-0.03,1205.8,0.01
149,Exit long,2023-11-22 15:30,Long Exit,1999.86,51,102046.41,-53.55,-0.05,113.22,0.11,-53.55,-0.05,1152.25,0.01
149,Entry long,2023-11-22 14:00, | F:score=75 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.56 | F:is_accuracy=0 | F:trend=1 | F:rsi=46.63 | F:htf_trend=1 | F:rvol=1.14 | F:adx=14.07 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.52 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=68.02,2000.91,51,102046.41,-53.55,-0.05,113.22,0.11,-53.55,-0.05,1152.25,0.01
150,Exit long,2023-11-30 10:40,Long Exit,2042.06,36,73566.36,-52.2,-0.07,75.6,0.10,-52.2,-0.07,1100.05,0.01
150,Entry long,2023-11-30 09:45, | F:score=45 | F:fresh=22 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.17 | F:htf_trend=1 | F:rvol=2.42 | F:adx=23.67 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=84 | F:liquidity_spread=62 | F:return_strength=50,2043.51,36,73566.36,-52.2,-0.07,75.6,0.10,-52.2,-0.07,1100.05,0.01
151,Exit short,2023-12-05 10:45,Short Exit,2033.48,20,40742.6,73,0.18,73,0.18,-16.2,-0.04,1173.05,0.01
151,Entry short,2023-12-05 10:25, | F:score=70 | F:fresh=94 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.03 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.56 | F:htf_trend=1 | F:rvol=1.32 | F:adx=19.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.07 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=50,2037.13,20,40742.6,73,0.18,73,0.18,-16.2,-0.04,1173.05,0.01
152,Exit long,2023-12-06 17:00,Long Exit,2023.71,7,14217.63,-51.66,-0.36,12.67,0.09,-51.66,-0.36,1121.39,0.01
152,Entry long,2023-12-06 15:15, | F:score=65 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.52 | F:is_accuracy=0 | F:trend=1 | F:rsi=78.77 | F:htf_trend=0 | F:rvol=4.77 | F:adx=32.68 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=50 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=50,2031.09,7,14217.63,-51.66,-0.36,12.67,0.09,-51.66,-0.36,1121.39,0.01
153,Exit long,2023-12-12 10:10,Long Exit,1985.29,29,57624.74,-51.33,-0.09,56.26,0.10,-51.33,-0.09,1070.06,0.01
153,Entry long,2023-12-12 09:35, | F:score=70 | F:fresh=26 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.7 | F:htf_trend=0 | F:rvol=1.57 | F:adx=23.38 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.97 | F:liquidity_distance=42 | F:liquidity_spread=100 | F:return_strength=50,1987.06,29,57624.74,-51.33,-0.09,56.26,0.10,-51.33,-0.09,1070.06,0.01
154,Exit short,2023-12-13 09:40,Short Exit,1980.34,63,124707.24,-54.18,-0.04,33.39,0.03,-54.18,-0.04,1015.88,0.01
154,Entry short,2023-12-13 09:35, | F:score=70 | F:fresh=69 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=0 | F:rsi=65.76 | F:htf_trend=0 | F:rvol=1.34 | F:adx=28.32 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=40.91 | F:liquidity_distance=74 | F:liquidity_spread=100 | F:return_strength=100,1979.48,63,124707.24,-54.18,-0.04,33.39,0.03,-54.18,-0.04,1015.88,0.01
155,Exit short,2023-12-15 18:30,Time Stop (Bars),2035.71,6,12214.56,0.3,0.00,53.76,0.44,-16.5,-0.14,1016.18,0.01
155,Entry short,2023-12-15 15:30, | F:score=50 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=0 | F:rsi=22.01 | F:htf_trend=1 | F:rvol=5.71 | F:adx=21.69 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=38.37 | F:liquidity_distance=28 | F:liquidity_spread=20 | F:return_strength=50,2035.76,6,12214.56,0.3,0.00,53.76,0.44,-16.5,-0.14,1016.18,0.01
156,Exit short,2023-12-15 20:15,Short Exit,2031.27,40,81325.2,74.4,0.09,74.4,0.09,-1.2,0.00,1090.58,0.01
156,Entry short,2023-12-15 20:05, | F:score=70 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.57 | F:htf_trend=1 | F:rvol=0.68 | F:adx=15.68 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.93 | F:liquidity_distance=92 | F:liquidity_spread=94 | F:return_strength=100,2033.13,40,81325.2,74.4,0.09,74.4,0.09,-1.2,0.00,1090.58,0.01
157,Exit short,2023-12-20 15:35,Short Exit,2031.59,36,73260.36,123.12,0.17,123.12,0.17,-32.04,-0.04,1213.7,0.01
157,Entry short,2023-12-20 14:05, | F:score=75 | F:fresh=16 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.67 | F:htf_trend=1 | F:rvol=1.35 | F:adx=46.98 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.66 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=50,2035.01,36,73260.36,123.12,0.17,123.12,0.17,-32.04,-0.04,1213.7,0.01
158,Exit long,2023-12-21 14:20,Long Exit,2035.86,66,134218.26,148.5,0.11,148.5,0.11,-27.72,-0.02,1362.2,0.01
158,Entry long,2023-12-21 12:40, | F:score=50 | F:fresh=124 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.44 | F:is_accuracy=0 | F:trend=0 | F:rsi=34.82 | F:htf_trend=1 | F:rvol=1.3 | F:adx=18.19 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=29.74 | F:liquidity_distance=80 | F:liquidity_spread=87 | F:return_strength=50,2033.61,66,134218.26,148.5,0.11,148.5,0.11,-27.72,-0.02,1362.2,0.01
159,Exit long,2023-12-21 18:00,Long Exit,2042.35,11,22427.24,38.61,0.17,38.61,0.17,-7.81,-0.03,1400.81,0.01
159,Entry long,2023-12-21 17:10, | F:score=75 | F:fresh=21 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.7 | F:is_accuracy=0 | F:trend=1 | F:rsi=46.64 | F:htf_trend=1 | F:rvol=0.93 | F:adx=24.96 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=60.79 | F:liquidity_distance=36 | F:liquidity_spread=100 | F:return_strength=50,2038.84,11,22427.24,38.61,0.17,38.61,0.17,-7.81,-0.03,1400.81,0.01
160,Exit short,2023-12-26 09:35,Short Exit,2064.54,86,177495.4,-55.04,-0.03,55.04,0.03,-55.04,-0.03,1345.77,0.01
160,Entry short,2023-12-26 09:20, | F:score=50 | F:fresh=7 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.01 | F:htf_trend=1 | F:rvol=1.84 | F:adx=40.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=83.85 | F:liquidity_distance=94 | F:liquidity_spread=37 | F:return_strength=50,2063.9,86,177495.4,-55.04,-0.03,55.04,0.03,-55.04,-0.03,1345.77,0.01
161,Exit long,2023-12-26 18:30,Long Exit,2059.07,32,65817.28,72.96,0.11,72.96,0.11,-12.16,-0.02,1418.73,0.01
161,Entry long,2023-12-26 17:35, | F:score=55 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.19 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.55 | F:htf_trend=1 | F:rvol=0.87 | F:adx=21.26 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=24.76 | F:liquidity_distance=66 | F:liquidity_spread=31 | F:return_strength=100,2056.79,32,65817.28,72.96,0.11,72.96,0.11,-12.16,-0.02,1418.73,0.01
162,Exit long,2023-12-27 13:15,Long Exit,2066.95,22,45398.32,74.58,0.16,74.58,0.16,-9.02,-0.02,1493.31,0.01
162,Entry long,2023-12-27 12:35, | F:score=70 | F:fresh=164 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=0 | F:rsi=26.39 | F:htf_trend=1 | F:rvol=1.76 | F:adx=37.8 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.39 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=50,2063.56,22,45398.32,74.58,0.16,74.58,0.16,-9.02,-0.02,1493.31,0.01
163,Exit long,2024-01-02 11:35,Long Exit,2077.37,26,53913.08,98.54,0.18,98.54,0.18,-32.5,-0.06,1591.85,0.02
163,Entry long,2024-01-02 10:30, | F:score=70 | F:fresh=35 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.78 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.41 | F:htf_trend=1 | F:rvol=1.24 | F:adx=29.9 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=48.4 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=26.67,2073.58,26,53913.08,98.54,0.18,98.54,0.18,-32.5,-0.06,1591.85,0.02
164,Exit long,2024-01-04 15:20,Long Exit,2043.07,30,61344,-51.9,-0.08,69.3,0.11,-51.9,-0.08,1539.95,0.02
164,Entry long,2024-01-04 14:05, | F:score=70 | F:fresh=78 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.85 | F:is_accuracy=0 | F:trend=0 | F:rsi=32.86 | F:htf_trend=0 | F:rvol=1.48 | F:adx=18.85 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=31.96 | F:liquidity_distance=36 | F:liquidity_spread=56 | F:return_strength=50,2044.8,30,61344,-51.9,-0.08,69.3,0.11,-51.9,-0.08,1539.95,0.02
165,Exit long,2024-01-09 15:35,Long Exit,2036.14,32,65056.32,100.16,0.15,100.16,0.15,-3.84,-0.01,1640.11,0.02
165,Entry long,2024-01-09 15:25, | F:score=75 | F:fresh=60 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.05 | F:is_accuracy=0 | F:trend=0 | F:rsi=38.83 | F:htf_trend=0 | F:rvol=1.84 | F:adx=17.16 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.74 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,2033.01,32,65056.32,100.16,0.15,100.16,0.15,-3.84,-0.01,1640.11,0.02
166,Exit short,2024-01-10 19:50,Short Exit,2024.03,52,105397.76,148.2,0.14,148.2,0.14,-41.08,-0.04,1788.31,0.02
166,Entry short,2024-01-10 19:00, | F:score=70 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.83 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.66 | F:htf_trend=0 | F:rvol=0.64 | F:adx=19.7 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=60 | F:liquidity_spread=100 | F:return_strength=36.67,2026.88,52,105397.76,148.2,0.14,148.2,0.14,-41.08,-0.04,1788.31,0.02
167,Exit short,2024-01-12 07:55,Short Exit,2035.22,71,144446.66,-53.96,-0.04,57.51,0.04,-53.96,-0.04,1734.35,0.02
167,Entry short,2024-01-12 07:00, | F:score=50 | F:fresh=20 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.61 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.14 | F:htf_trend=0 | F:rvol=1.35 | F:adx=21.08 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=57.72 | F:liquidity_distance=96 | F:liquidity_spread=0 | F:return_strength=32.4,2034.46,71,144446.66,-53.96,-0.04,57.51,0.04,-53.96,-0.04,1734.35,0.02
168,Exit short,2024-01-17 10:45,Short Exit,2021.93,38,76958.74,125.4,0.16,125.4,0.16,-23.18,-0.03,1859.75,0.02
168,Entry short,2024-01-17 10:00, | F:score=70 | F:fresh=56 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.38 | F:is_accuracy=0 | F:trend=0 | F:rsi=73.44 | F:htf_trend=0 | F:rvol=1.81 | F:adx=38.12 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.13 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=36.67,2025.23,38,76958.74,125.4,0.16,125.4,0.16,-23.18,-0.03,1859.75,0.02
169,Exit short,2024-01-18 13:40,Short Exit,2013.02,42,84494.34,-52.5,-0.06,112.98,0.13,-52.5,-0.06,1807.25,0.02
169,Entry short,2024-01-18 11:40, | F:score=55 | F:fresh=23 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.8 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.48 | F:htf_trend=0 | F:rvol=0.96 | F:adx=19.91 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.8 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=100,2011.77,42,84494.34,-52.5,-0.06,112.98,0.13,-52.5,-0.06,1807.25,0.02
170,Exit long,2024-01-18 18:30,Time Stop (Bars),2015.74,4,8049.12,13.84,0.17,21.4,0.27,-15.72,-0.20,1821.09,0.02
170,Entry long,2024-01-18 15:30, | F:score=50 | F:fresh=97 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.28 | F:is_accuracy=0 | F:trend=1 | F:rsi=44.45 | F:htf_trend=0 | F:rvol=4.61 | F:adx=24.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.85 | F:liquidity_distance=0 | F:liquidity_spread=100 | F:return_strength=50,2012.28,4,8049.12,13.84,0.17,21.4,0.27,-15.72,-0.20,1821.09,0.02
171,Exit short,2024-01-18 22:05,Short Exit,2020.61,50,100977,-53.5,-0.05,26.5,0.03,-53.5,-0.05,1767.59,0.02
