Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit short,2023-01-03 14:25,Short Exit,1.05373,96154,101264.5851,-55.77,-0.06,71.15,0.07,-55.77,-0.06,-55.77,0.00
1,Entry short,2023-01-03 13:40, | F:score=70 | F:fresh=10 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.76 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.01 | F:htf_trend=0 | F:rvol=0 | F:adx=53.12 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96.2 | F:liquidity_spread=8 | F:return_strength=100,1.05315,96154,101264.5851,-55.77,-0.06,71.15,0.07,-55.77,-0.06,-55.77,0.00
2,Exit long,2023-01-03 19:45,Long Exit,1.0544,65789,69396.86876,-28.95,-0.04,5.92,0.01,-28.95,-0.04,-84.72,0.00
2,Entry long,2023-01-03 19:40, | F:score=55 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.35 | F:htf_trend=0 | F:rvol=0 | F:adx=16.34 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=59.65 | F:liquidity_distance=83.2 | F:liquidity_spread=5.4 | F:return_strength=26.67,1.05484,65789,69396.86876,-28.95,-0.04,5.92,0.01,-28.95,-0.04,-84.72,0.00
3,Exit short,2023-01-06 08:35,Short Exit,1.05225,227273,239084.3778,-63.64,-0.03,54.55,0.02,-63.64,-0.03,-148.35,0.00
3,Entry short,2023-01-06 08:10, | F:score=65 | F:fresh=13 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.99 | F:htf_trend=0 | F:rvol=0 | F:adx=32.88 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97 | F:liquidity_spread=5.2 | F:return_strength=57.67,1.05197,227273,239084.3778,-63.64,-0.03,54.55,0.02,-63.64,-0.03,-148.35,0.00
4,Exit short,2023-01-10 08:40,Short Exit,1.07317,208333,223795.4753,218.75,0.10,218.75,0.10,-41.67,-0.02,70.4,0.00
4,Entry short,2023-01-10 07:40, | F:score=55 | F:fresh=112 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.77 | F:is_accuracy=1 | F:trend=1 | F:rsi=68.5 | F:htf_trend=0 | F:rvol=0 | F:adx=22.44 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=53.13 | F:liquidity_distance=96.2 | F:liquidity_spread=5.2 | F:return_strength=21.51,1.07422,208333,223795.4753,218.75,0.10,218.75,0.10,-41.67,-0.02,70.4,0.00
5,Exit long,2023-01-10 08:45,Long Exit,1.07296,83333,89442.97556,-30,-0.03,1.67,0.00,-30,-0.03,40.4,0.00
5,Entry long,2023-01-10 08:40, | F:score=65 | F:fresh=21 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.52 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.05 | F:htf_trend=0 | F:rvol=0 | F:adx=21.49 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.6 | F:liquidity_spread=2.4 | F:return_strength=40.72,1.07332,83333,89442.97556,-30,-0.03,1.67,0.00,-30,-0.03,40.4,0.00
6,Exit short,2023-01-10 16:05,Short Exit,1.07438,47619,51108.04413,-52.86,-0.10,98.57,0.19,-52.86,-0.10,-12.46,0.00
6,Entry short,2023-01-10 13:10, | F:score=60 | F:fresh=12 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=1 | F:trend=1 | F:rsi=42.86 | F:htf_trend=0 | F:rvol=0 | F:adx=12.46 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=22.42 | F:liquidity_distance=98.2 | F:liquidity_spread=3.7 | F:return_strength=43.19,1.07327,47619,51108.04413,-52.86,-0.10,98.57,0.19,-52.86,-0.10,-12.46,0.00
7,Exit short,2023-01-10 19:35,Time Stop (Bars),1.07441,38760,41655.7596,11.63,0.03,98.06,0.24,-22.87,-0.05,-0.83,0.00
7,Entry short,2023-01-10 16:35, | F:score=60 | F:fresh=261 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.65 | F:is_accuracy=1 | F:trend=1 | F:rsi=65.59 | F:htf_trend=0 | F:rvol=0 | F:adx=32.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.05 | F:liquidity_distance=98 | F:liquidity_spread=16.3 | F:return_strength=100,1.07471,38760,41655.7596,11.63,0.03,98.06,0.24,-22.87,-0.05,-0.83,0.00
8,Exit short,2023-01-11 12:10,Short Exit,1.07495,138889,149240.3972,-58.33,-0.04,73.61,0.05,-58.33,-0.04,-59.17,0.00
8,Entry short,2023-01-11 11:30, | F:score=55 | F:fresh=20 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.66 | F:htf_trend=0 | F:rvol=0 | F:adx=21.36 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=23.41 | F:liquidity_distance=99.4 | F:liquidity_spread=7.8 | F:return_strength=51.97,1.07453,138889,149240.3972,-58.33,-0.04,73.61,0.05,-58.33,-0.04,-59.17,0.00
9,Exit long,2023-01-12 10:00,Long Exit,1.07548,113636,122270.0633,-56.82,-0.05,62.5,0.05,-56.82,-0.05,-115.98,0.00
9,Entry long,2023-01-12 09:00, | F:score=70 | F:fresh=98 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=0 | F:rsi=38.26 | F:htf_trend=1 | F:rvol=0 | F:adx=23.02 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.78 | F:liquidity_distance=95.6 | F:liquidity_spread=7.2 | F:return_strength=44.36,1.07598,113636,122270.0633,-56.82,-0.05,62.5,0.05,-56.82,-0.05,-115.98,0.00
10,Exit short,2023-01-13 17:10,Short Exit,1.08314,65789,71204.75048,-53.95,-0.08,18.42,0.03,-53.95,-0.08,-169.93,0.00
10,Entry short,2023-01-13 17:05, | F:score=70 | F:fresh=47 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.55 | F:is_accuracy=0 | F:trend=0 | F:rsi=63.63 | F:htf_trend=1 | F:rvol=0 | F:adx=25 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.45 | F:liquidity_distance=84.4 | F:liquidity_spread=16.9 | F:return_strength=46.04,1.08232,65789,71204.75048,-53.95,-0.08,18.42,0.03,-53.95,-0.08,-169.93,0.00
11,Exit short,2023-01-13 19:45,Short Exit,1.08267,89286,96636.91638,-30.36,-0.03,17.86,0.02,-30.36,-0.03,-200.29,0.00
11,Entry short,2023-01-13 19:30, | F:score=75 | F:fresh=18 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.32 | F:is_accuracy=0 | F:trend=0 | F:rsi=58.56 | F:htf_trend=1 | F:rvol=0 | F:adx=14.52 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.09 | F:liquidity_distance=99.4 | F:liquidity_spread=15.4 | F:return_strength=100,1.08233,89286,96636.91638,-30.36,-0.03,17.86,0.02,-30.36,-0.03,-200.29,0.00
12,Exit long,2023-01-17 17:35,Long Exit,1.08099,64935,70247.9817,-53.9,-0.08,60.39,0.09,-53.9,-0.08,-254.18,0.00
12,Entry long,2023-01-17 17:20, | F:score=75 | F:fresh=57 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.34 | F:is_accuracy=0 | F:trend=0 | F:rsi=32.94 | F:htf_trend=1 | F:rvol=0 | F:adx=38.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.33 | F:liquidity_distance=98.4 | F:liquidity_spread=14 | F:return_strength=50,1.08182,64935,70247.9817,-53.9,-0.08,60.39,0.09,-53.9,-0.08,-254.18,0.00
13,Exit short,2023-01-17 21:40,Short Exit,1.08039,75758,81818.64,-29.55,-0.04,0,0.00,-29.55,-0.04,-283.73,0.00
13,Entry short,2023-01-17 21:35, | F:score=70 | F:fresh=38 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.35 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.18 | F:htf_trend=1 | F:rvol=0 | F:adx=19.75 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.6 | F:liquidity_spread=13.3 | F:return_strength=100,1.08,75758,81818.64,-29.55,-0.04,0,0.00,-29.55,-0.04,-283.73,0.00
14,Exit short,2023-01-20 20:00,Short Exit,1.08491,58824,63765.216,-53.53,-0.08,104.12,0.16,-53.53,-0.08,-337.26,0.00
14,Entry short,2023-01-20 17:30, | F:score=50 | F:fresh=74 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=69.2 | F:htf_trend=1 | F:rvol=0 | F:adx=33.64 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=94.8 | F:liquidity_spread=19.2 | F:return_strength=100,1.084,58824,63765.216,-53.53,-0.08,104.12,0.16,-53.53,-0.08,-337.26,0.00
15,Exit long,2023-01-20 20:15,Long Exit,1.08357,19685,21356.2565,-26.18,-0.12,2.36,0.01,-26.18,-0.12,-363.44,0.00
15,Entry long,2023-01-20 20:00, | F:score=70 | F:fresh=11 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.34 | F:htf_trend=1 | F:rvol=0 | F:adx=20.23 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.04 | F:liquidity_distance=92.6 | F:liquidity_spread=6 | F:return_strength=47.43,1.0849,19685,21356.2565,-26.18,-0.12,2.36,0.01,-26.18,-0.12,-363.44,0.00
16,Exit long,2023-01-23 10:20,Long Exit,1.08986,84746,92416.36046,-55.08,-0.06,0,0.00,-55.08,-0.06,-418.53,0.00
16,Entry long,2023-01-23 10:15, | F:score=75 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.89 | F:htf_trend=1 | F:rvol=0 | F:adx=29.83 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.19 | F:liquidity_distance=92.2 | F:liquidity_spread=8.5 | F:return_strength=100,1.09051,84746,92416.36046,-55.08,-0.06,0,0.00,-55.08,-0.06,-418.53,0.00
17,Exit long,2023-01-26 16:25,Long Exit,1.08972,48077,52443.35314,-52.88,-0.10,12.5,0.02,-52.88,-0.10,-471.41,0.00
17,Entry long,2023-01-26 16:15, | F:score=70 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.34 | F:is_accuracy=0 | F:trend=1 | F:rsi=60.04 | F:htf_trend=1 | F:rvol=0 | F:adx=16.01 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98 | F:liquidity_spread=8.6 | F:return_strength=50,1.09082,48077,52443.35314,-52.88,-0.10,12.5,0.02,-52.88,-0.10,-471.41,0.00
18,Exit long,2023-01-27 10:20,Long Exit,1.08656,166667,181153.6956,-60,-0.03,170,0.09,-60,-0.03,-531.41,-0.01
18,Entry long,2023-01-27 08:40, | F:score=50 | F:fresh=16 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.91 | F:htf_trend=1 | F:rvol=0 | F:adx=27.85 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.14 | F:liquidity_distance=96.8 | F:liquidity_spread=4.6 | F:return_strength=36.67,1.08692,166667,181153.6956,-60,-0.03,170,0.09,-60,-0.03,-531.41,-0.01
19,Exit long,2023-01-30 15:30,Long Exit,1.08915,76923,83835.30078,-54.62,-0.07,96.92,0.12,-54.62,-0.07,-586.03,-0.01
19,Entry long,2023-01-30 14:40, | F:score=65 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.71 | F:htf_trend=1 | F:rvol=0 | F:adx=18.15 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=5.6 | F:return_strength=30.37,1.08986,76923,83835.30078,-54.62,-0.07,96.92,0.12,-54.62,-0.07,-586.03,-0.01
20,Exit short,2023-01-31 11:25,Short Exit,1.08212,121951,131908.2992,-57.32,-0.04,23.17,0.02,-57.32,-0.04,-643.34,-0.01
20,Entry short,2023-01-31 11:15, | F:score=80 | F:fresh=11 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.62 | F:is_accuracy=1 | F:trend=0 | F:rsi=43.03 | F:htf_trend=0 | F:rvol=0 | F:adx=40.47 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=56.72 | F:liquidity_distance=84.2 | F:liquidity_spread=6.7 | F:return_strength=36.67,1.08165,121951,131908.2992,-57.32,-0.04,23.17,0.02,-57.32,-0.04,-643.34,-0.01
21,Exit long,2023-02-03 13:20,Long Exit,1.09265,138889,151815.3992,-58.33,-0.04,0,0.00,-58.33,-0.04,-701.68,-0.01
21,Entry long,2023-02-03 13:10, | F:score=75 | F:fresh=10 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.11 | F:htf_trend=1 | F:rvol=0 | F:adx=41.18 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.06 | F:liquidity_distance=93 | F:liquidity_spread=4.7 | F:return_strength=62.67,1.09307,138889,151815.3992,-58.33,-0.04,0,0.00,-58.33,-0.04,-701.68,-0.01
22,Exit short,2023-02-06 09:00,Short Exit,1.07842,185185,199927.5779,220.37,0.11,220.37,0.11,-35.19,-0.02,-481.31,0.00
22,Entry short,2023-02-06 07:10, | F:score=65 | F:fresh=7 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.46 | F:is_accuracy=0 | F:trend=0 | F:rsi=55.02 | F:htf_trend=0 | F:rvol=0 | F:adx=11.48 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=3.1 | F:return_strength=47.6,1.07961,185185,199927.5779,220.37,0.11,220.37,0.11,-35.19,-0.02,-481.31,0.00
23,Exit short,2023-02-07 07:30,Short Exit,1.07386,172414,185088.1531,-60.34,-0.03,6.9,0.00,-60.34,-0.03,-541.65,-0.01
23,Entry short,2023-02-07 07:20, | F:score=70 | F:fresh=17 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.31 | F:is_accuracy=0 | F:trend=0 | F:rsi=52.07 | F:htf_trend=0 | F:rvol=0 | F:adx=19.71 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.63 | F:liquidity_distance=99.2 | F:liquidity_spread=2.7 | F:return_strength=22.92,1.07351,172414,185088.1531,-60.34,-0.03,6.9,0.00,-60.34,-0.03,-541.65,-0.01
24,Exit long,2023-02-08 09:45,Long Exit,1.07437,96154,103157.8574,147.12,0.14,147.12,0.14,-18.27,-0.02,-394.53,0.00
24,Entry long,2023-02-08 09:00, | F:score=75 | F:fresh=56 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.97 | F:is_accuracy=1 | F:trend=1 | F:rsi=39.31 | F:htf_trend=0 | F:rvol=0 | F:adx=16.6 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=35.57 | F:liquidity_distance=99 | F:liquidity_spread=7.5 | F:return_strength=100,1.07284,96154,103157.8574,147.12,0.14,147.12,0.14,-18.27,-0.02,-394.53,0.00
25,Exit short,2023-02-08 22:05,Short Exit,1.07188,59524,63875.79964,73.21,0.11,73.21,0.11,-11.9,-0.02,-321.32,0.00
25,Entry short,2023-02-08 21:00, | F:score=70 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=0 | F:rsi=51.76 | F:htf_trend=0 | F:rvol=0 | F:adx=15 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=60.62 | F:liquidity_distance=90.6 | F:liquidity_spread=3.1 | F:return_strength=42.44,1.07311,59524,63875.79964,73.21,0.11,73.21,0.11,-11.9,-0.02,-321.32,0.00
26,Exit long,2023-02-10 17:00,Long Exit,1.06845,23923,25611.9638,-51.43,-0.20,0,0.00,-51.43,-0.20,-372.75,0.00
26,Entry long,2023-02-10 16:45, | F:score=50 | F:fresh=13 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.91 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.03 | F:htf_trend=0 | F:rvol=0 | F:adx=16.31 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95 | F:liquidity_spread=8.8 | F:return_strength=100,1.0706,23923,25611.9638,-51.43,-0.20,0,0.00,-51.43,-0.20,-372.75,0.00
27,Exit long,2023-02-13 10:00,Long Exit,1.06804,138889,148397.3409,-58.33,-0.04,52.78,0.04,-58.33,-0.04,-431.09,0.00
27,Entry long,2023-02-13 09:45, | F:score=75 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.34 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.56 | F:htf_trend=0 | F:rvol=0 | F:adx=33.34 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=35.9 | F:liquidity_distance=96.8 | F:liquidity_spread=4.6 | F:return_strength=100,1.06846,138889,148397.3409,-58.33,-0.04,52.78,0.04,-58.33,-0.04,-431.09,0.00
28,Exit short,2023-02-13 16:35,Short Exit,1.06927,58140,62138.8692,-28.49,-0.05,11.05,0.02,-28.49,-0.05,-459.58,0.00
28,Entry short,2023-02-13 16:25, | F:score=55 | F:fresh=17 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.12 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.96 | F:htf_trend=0 | F:rvol=0 | F:adx=22.34 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=34.63 | F:liquidity_distance=88.4 | F:liquidity_spread=3.4 | F:return_strength=69.56,1.06878,58140,62138.8692,-28.49,-0.05,11.05,0.02,-28.49,-0.05,-459.58,0.00
29,Exit short,2023-02-17 20:45,Short Exit,1.06909,104167,111307.6479,-56.25,-0.05,27.08,0.02,-56.25,-0.05,-515.83,-0.01
29,Entry short,2023-02-17 20:20, | F:score=50 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.43 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.28 | F:htf_trend=0 | F:rvol=0 | F:adx=28.18 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.94 | F:liquidity_distance=94.4 | F:liquidity_spread=0.8 | F:return_strength=36.67,1.06855,104167,111307.6479,-56.25,-0.05,27.08,0.02,-56.25,-0.05,-515.83,-0.01
30,Exit long,2023-02-20 10:25,Long Exit,1.06937,121951,130468.0578,-57.32,-0.04,0,0.00,-57.32,-0.04,-573.14,-0.01
30,Entry long,2023-02-20 10:20, | F:score=75 | F:fresh=12 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.85 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.14 | F:htf_trend=0 | F:rvol=0 | F:adx=30.76 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=38.49 | F:liquidity_distance=93.4 | F:liquidity_spread=5.2 | F:return_strength=53.33,1.06984,121951,130468.0578,-57.32,-0.04,0,0.00,-57.32,-0.04,-573.14,-0.01
31,Exit long,2023-02-20 11:50,Long Exit,1.06808,53191,56840.43451,-28.19,-0.05,11.17,0.02,-28.19,-0.05,-601.34,-0.01
31,Entry long,2023-02-20 11:40, | F:score=65 | F:fresh=69 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.56 | F:is_accuracy=0 | F:trend=1 | F:rsi=36.49 | F:htf_trend=0 | F:rvol=0 | F:adx=19.56 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.6 | F:liquidity_spread=7.6 | F:return_strength=100,1.06861,53191,56840.43451,-28.19,-0.05,11.17,0.02,-28.19,-0.05,-601.34,-0.01
32,Exit short,2023-02-21 10:05,Short Exit,1.06727,135135,144167.4234,-58.11,-0.04,0,0.00,-58.11,-0.04,-659.44,-0.01
32,Entry short,2023-02-21 10:00, | F:score=75 | F:fresh=14 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.22 | F:is_accuracy=1 | F:trend=0 | F:rsi=52.93 | F:htf_trend=0 | F:rvol=0 | F:adx=17.92 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=34.38 | F:liquidity_distance=97.8 | F:liquidity_spread=3 | F:return_strength=100,1.06684,135135,144167.4234,-58.11,-0.04,0,0.00,-58.11,-0.04,-659.44,-0.01
33,Exit long,2023-02-21 14:10,Long Exit,1.06488,78125,83223.4375,-29.69,-0.04,0.78,0.00,-29.69,-0.04,-689.13,-0.01
33,Entry long,2023-02-21 14:05, | F:score=50 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.96 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.78 | F:htf_trend=0 | F:rvol=0 | F:adx=19.86 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.09 | F:liquidity_distance=95.6 | F:liquidity_spread=4.7 | F:return_strength=100,1.06526,78125,83223.4375,-29.69,-0.04,0.78,0.00,-29.69,-0.04,-689.13,-0.01
34,Exit short,2023-02-24 18:30,Time Stop (Bars),1.0557,31250,32996.875,6.25,0.02,73.13,0.22,-13.12,-0.04,-682.88,-0.01
34,Entry short,2023-02-24 15:30, | F:score=75 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.82 | F:is_accuracy=1 | F:trend=0 | F:rsi=28.66 | F:htf_trend=0 | F:rvol=0 | F:adx=36.8 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.67 | F:liquidity_distance=98.6 | F:liquidity_spread=8.1 | F:return_strength=100,1.0559,31250,32996.875,6.25,0.02,73.13,0.22,-13.12,-0.04,-682.88,-0.01
35,Exit short,2023-02-28 08:40,Short Exit,1.05918,161290,170775.4649,-59.68,-0.03,0,0.00,-59.68,-0.03,-742.56,-0.01
35,Entry short,2023-02-28 08:35, | F:score=75 | F:fresh=21 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.34 | F:is_accuracy=1 | F:trend=0 | F:rsi=53.26 | F:htf_trend=0 | F:rvol=0 | F:adx=27.55 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.32 | F:liquidity_distance=97.6 | F:liquidity_spread=3.1 | F:return_strength=16.67,1.05881,161290,170775.4649,-59.68,-0.03,0,0.00,-59.68,-0.03,-742.56,-0.01
36,Exit long,2023-02-28 21:25,Long Exit,1.05866,51020,54040.8942,-28.06,-0.05,26.02,0.05,-28.06,-0.05,-770.62,-0.01
36,Entry long,2023-02-28 20:20, | F:score=80 | F:fresh=130 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.12 | F:is_accuracy=1 | F:trend=0 | F:rsi=36.02 | F:htf_trend=0 | F:rvol=0 | F:adx=24.85 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=30.38 | F:liquidity_distance=95.4 | F:liquidity_spread=6.2 | F:return_strength=100,1.05921,51020,54040.8942,-28.06,-0.05,26.02,0.05,-28.06,-0.05,-770.62,-0.01
37,Exit short,2023-03-01 09:45,Short Exit,1.06203,96154,102062.6633,-55.77,-0.05,14.42,0.01,-55.77,-0.05,-826.39,-0.01
37,Entry short,2023-03-01 09:30, | F:score=75 | F:fresh=190 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=73.53 | F:htf_trend=0 | F:rvol=0 | F:adx=40.92 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=49.23 | F:liquidity_distance=97.2 | F:liquidity_spread=15.5 | F:return_strength=100,1.06145,96154,102062.6633,-55.77,-0.05,14.42,0.01,-55.77,-0.05,-826.39,-0.01
38,Exit long,2023-03-01 17:35,Long Exit,1.06708,31250,33284.6875,61.56,0.18,61.56,0.18,-22.19,-0.07,-764.83,-0.01
38,Entry long,2023-03-01 17:10, | F:score=75 | F:fresh=61 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=35.54 | F:htf_trend=1 | F:rvol=0 | F:adx=24.65 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.79 | F:liquidity_distance=95 | F:liquidity_spread=14.1 | F:return_strength=100,1.06511,31250,33284.6875,61.56,0.18,61.56,0.18,-22.19,-0.07,-764.83,-0.01
39,Exit short,2023-03-03 12:05,Short Exit,1.06049,69444,73767.58344,122.92,0.17,122.92,0.17,-8.33,-0.01,-641.91,-0.01
39,Entry short,2023-03-03 10:45, | F:score=75 | F:fresh=246 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.67 | F:is_accuracy=1 | F:trend=1 | F:rsi=57.3 | F:htf_trend=0 | F:rvol=0 | F:adx=22.96 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.26 | F:liquidity_distance=92.6 | F:liquidity_spread=3.8 | F:return_strength=100,1.06226,69444,73767.58344,122.92,0.17,122.92,0.17,-8.33,-0.01,-641.91,-0.01
40,Exit short,2023-03-03 13:45,Short Exit,1.06178,89286,94771.73184,-30.36,-0.03,2.68,0.00,-30.36,-0.03,-672.27,-0.01
40,Entry short,2023-03-03 13:40, | F:score=75 | F:fresh=9 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.61 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.52 | F:htf_trend=0 | F:rvol=0 | F:adx=11.52 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.91 | F:liquidity_distance=99.2 | F:liquidity_spread=4.9 | F:return_strength=50,1.06144,89286,94771.73184,-30.36,-0.03,2.68,0.00,-30.36,-0.03,-672.27,-0.01
41,Exit long,2023-03-06 13:05,Long Exit,1.06239,70423,74870.91668,-54.23,-0.07,44.37,0.06,-54.23,-0.07,-726.49,-0.01
41,Entry long,2023-03-06 12:05, | F:score=75 | F:fresh=106 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.6 | F:is_accuracy=1 | F:trend=0 | F:rsi=36.21 | F:htf_trend=1 | F:rvol=0 | F:adx=28.26 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.04 | F:liquidity_distance=98.2 | F:liquidity_spread=10.2 | F:return_strength=100,1.06316,70423,74870.91668,-54.23,-0.07,44.37,0.06,-54.23,-0.07,-726.49,-0.01
42,Exit short,2023-03-08 17:30,Short Exit,1.05711,39063,41241.54351,-52.34,-0.13,11.72,0.03,-52.34,-0.13,-778.84,-0.01
42,Entry short,2023-03-08 17:25, | F:score=70 | F:fresh=257 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.2 | F:htf_trend=0 | F:rvol=0 | F:adx=28.11 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=25.09 | F:liquidity_distance=94.8 | F:liquidity_spread=5.9 | F:return_strength=100,1.05577,39063,41241.54351,-52.34,-0.13,11.72,0.03,-52.34,-0.13,-778.84,-0.01
43,Exit short,2023-03-08 22:45,Time Stop (Bars),1.05487,37313,39350.66293,-9.7,-0.02,23.51,0.06,-16.79,-0.04,-788.54,-0.01
