Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
143,Exit long,2023-11-30 16:25,Long Exit,15999.39,3,48044.43,-46.26,-0.10,4.44,0.01,-46.26,-0.10,-509.91,-0.01
143,Entry long,2023-11-30 16:10, | F:score=55 | F:fresh=63 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.56 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.01 | F:htf_trend=1 | F:rvol=0.96 | F:adx=21.77 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.43 | F:liquidity_distance=93.48 | F:liquidity_spread=17.76 | F:return_strength=30.09,16014.81,3,48044.43,-46.26,-0.10,4.44,0.01,-46.26,-0.10,-509.91,-0.01
144,Exit long,2023-12-01 20:30,Time Stop (Bars),15979.12,1,15870.68,108.44,0.68,147.85,0.93,-17.79,-0.11,-401.47,0.00
144,Entry long,2023-12-01 17:30, | F:score=50 | F:fresh=236 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.71 | F:htf_trend=0 | F:rvol=1.22 | F:adx=25.08 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.82 | F:liquidity_distance=96.04 | F:liquidity_spread=58.4 | F:return_strength=50,15870.68,1,15870.68,108.44,0.68,147.85,0.93,-17.79,-0.11,-401.47,0.00
145,Exit long,2023-12-05 09:15,Long Exit,15754.79,8,126089.84,-51.52,-0.04,1.68,0.00,-51.52,-0.04,-452.99,0.00
145,Entry long,2023-12-05 09:10, | F:score=55 | F:fresh=162 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.27 | F:is_accuracy=0 | F:trend=0 | F:rsi=11.05 | F:htf_trend=0 | F:rvol=1.48 | F:adx=53.93 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=26.74 | F:liquidity_distance=78.02 | F:liquidity_spread=72.02 | F:return_strength=65.78,15761.23,8,126089.84,-51.52,-0.04,1.68,0.00,-51.52,-0.04,-452.99,0.00
146,Exit short,2023-12-06 10:15,Short Exit,15967.75,3,47856.57,-46.68,-0.10,0.66,0.00,-46.68,-0.10,-499.67,0.00
146,Entry short,2023-12-06 10:05, | F:score=50 | F:fresh=32 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=55.04 | F:htf_trend=1 | F:rvol=3.03 | F:adx=31.68 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.67 | F:liquidity_distance=96.28 | F:liquidity_spread=10.27 | F:return_strength=50,15952.19,3,47856.57,-46.68,-0.10,0.66,0.00,-46.68,-0.10,-499.67,0.00
147,Exit long,2023-12-07 18:40,Long Exit,16002.89,3,47792.64,216.03,0.45,216.03,0.45,-0.12,0.00,-283.64,0.00
147,Entry long,2023-12-07 18:20, | F:score=75 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.39 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.31 | F:htf_trend=1 | F:rvol=0.72 | F:adx=35.72 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=56.31 | F:liquidity_distance=13.24 | F:liquidity_spread=23.51 | F:return_strength=44.8,15930.88,3,47792.64,216.03,0.45,216.03,0.45,-0.12,0.00,-283.64,0.00
148,Exit long,2023-12-11 09:35,Long Exit,16045.96,9,144466.92,-53.28,-0.04,66.15,0.05,-53.28,-0.04,-336.92,0.00
148,Entry long,2023-12-11 09:05, | F:score=70 | F:fresh=18 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.9 | F:is_accuracy=0 | F:trend=1 | F:rsi=45.58 | F:htf_trend=1 | F:rvol=1.25 | F:adx=23.74 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.61 | F:liquidity_distance=95.8 | F:liquidity_spread=3.38 | F:return_strength=52.49,16051.88,9,144466.92,-53.28,-0.04,66.15,0.05,-53.28,-0.04,-336.92,0.00
149,Exit long,2023-12-12 11:30,Long Exit,16248.76,5,81299,-55.2,-0.07,3.05,0.00,-55.2,-0.07,-392.12,0.00
149,Entry long,2023-12-12 11:00, | F:score=70 | F:fresh=44 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.64 | F:htf_trend=1 | F:rvol=1.06 | F:adx=22.52 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.55 | F:liquidity_distance=99.24 | F:liquidity_spread=9.87 | F:return_strength=100,16259.8,5,81299,-55.2,-0.07,3.05,0.00,-55.2,-0.07,-392.12,0.00
150,Exit long,2023-12-12 15:30,Long Exit,16330.57,2,32555.12,106.02,0.33,106.02,0.33,-9.84,-0.03,-286.1,0.00
150,Entry long,2023-12-12 15:15, | F:score=70 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.9 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.5 | F:htf_trend=1 | F:rvol=1.51 | F:adx=33.18 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=55.27 | F:liquidity_distance=94.74 | F:liquidity_spread=7.13 | F:return_strength=75.83,16277.56,2,32555.12,106.02,0.33,106.02,0.33,-9.84,-0.03,-286.1,0.00
151,Exit short,2023-12-15 16:15,Short Exit,16621.01,2,33201.12,-40.9,-0.12,70.94,0.21,-40.9,-0.12,-327,0.00
151,Entry short,2023-12-15 15:30, | F:score=50 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=39.56 | F:htf_trend=1 | F:rvol=3.47 | F:adx=17.47 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.17 | F:liquidity_distance=88.5 | F:liquidity_spread=9.62 | F:return_strength=26.67,16600.56,2,33201.12,-40.9,-0.12,70.94,0.21,-40.9,-0.12,-327,0.00
152,Exit short,2023-12-18 10:00,Short Exit,16654.05,10,166740.2,199.7,0.12,199.7,0.12,-0.3,0.00,-127.3,0.00
152,Entry short,2023-12-18 09:45, | F:score=50 | F:fresh=16 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.03 | F:htf_trend=1 | F:rvol=1.13 | F:adx=29.91 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.73 | F:liquidity_distance=83.02 | F:liquidity_spread=3.5 | F:return_strength=92.68,16674.02,10,166740.2,199.7,0.12,199.7,0.12,-0.3,0.00,-127.3,0.00
153,Exit long,2023-12-19 19:30,Time Stop (Bars),16814.06,2,33593.94,34.18,0.10,76.7,0.23,-42.56,-0.13,-93.12,0.00
153,Entry long,2023-12-19 16:30, | F:score=70 | F:fresh=40 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.78 | F:is_accuracy=0 | F:trend=1 | F:rsi=61.34 | F:htf_trend=1 | F:rvol=9.59 | F:adx=23.33 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.27 | F:liquidity_distance=93.52 | F:liquidity_spread=13.89 | F:return_strength=100,16796.97,2,33593.94,34.18,0.10,76.7,0.23,-42.56,-0.13,-93.12,0.00
154,Exit long,2023-12-22 21:05,Long Exit,16797.67,2,33651,-55.66,-0.17,51.68,0.15,-55.66,-0.17,-148.78,0.00
154,Entry long,2023-12-22 18:05, | F:score=70 | F:fresh=31 | F:session=2 | F:zone_type=0 | F:atr_ratio=2.35 | F:is_accuracy=0 | F:trend=1 | F:rsi=44.67 | F:htf_trend=1 | F:rvol=1.06 | F:adx=26.65 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=86.52 | F:liquidity_spread=18.38 | F:return_strength=100,16825.5,2,33651,-55.66,-0.17,51.68,0.15,-55.66,-0.17,-148.78,0.00
155,Exit long,2023-12-26 22:05,Long Exit,16922.85,5,84427,187.25,0.22,187.25,0.22,-9.5,-0.01,38.47,0.00
155,Entry long,2023-12-26 19:40, | F:score=75 | F:fresh=16 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.3 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.36 | F:htf_trend=1 | F:rvol=0.82 | F:adx=11.68 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.27 | F:liquidity_distance=96.76 | F:liquidity_spread=13.36 | F:return_strength=52.22,16885.4,5,84427,187.25,0.22,187.25,0.22,-9.5,-0.01,38.47,0.00
156,Exit long,2023-12-27 09:55,Long Exit,16925.98,6,101604.96,-49.08,-0.05,41.76,0.04,-49.08,-0.05,-10.61,0.00
156,Entry long,2023-12-27 08:20, | F:score=70 | F:fresh=8 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.66 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.78 | F:htf_trend=1 | F:rvol=1.03 | F:adx=31.26 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.73 | F:liquidity_distance=97.8 | F:liquidity_spread=2.15 | F:return_strength=100,16934.16,6,101604.96,-49.08,-0.05,41.76,0.04,-49.08,-0.05,-10.61,0.00
157,Exit short,2024-01-05 16:05,Short Exit,16281.08,1,16226.63,-54.45,-0.34,33.59,0.21,-54.45,-0.34,-65.06,0.00
157,Entry short,2024-01-05 15:30, | F:score=75 | F:fresh=58 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.53 | F:is_accuracy=0 | F:trend=0 | F:rsi=38.7 | F:htf_trend=0 | F:rvol=7.21 | F:adx=23.48 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.44 | F:liquidity_distance=99.24 | F:liquidity_spread=29.77 | F:return_strength=50,16226.63,1,16226.63,-54.45,-0.34,33.59,0.21,-54.45,-0.34,-65.06,0.00
158,Exit short,2024-01-05 17:30,Short Exit,16411.35,2,32791.82,-30.88,-0.09,59.2,0.18,-30.88,-0.09,-95.94,0.00
158,Entry short,2024-01-05 17:10, | F:score=75 | F:fresh=259 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=73.2 | F:htf_trend=0 | F:rvol=1.2 | F:adx=30.54 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=36.4 | F:liquidity_distance=48.24 | F:liquidity_spread=23.01 | F:return_strength=69.94,16395.91,2,32791.82,-30.88,-0.09,59.2,0.18,-30.88,-0.09,-95.94,0.00
159,Exit long,2024-01-09 12:45,Long Exit,16585.65,4,66388.28,-45.68,-0.07,22.44,0.03,-45.68,-0.07,-141.62,0.00
159,Entry long,2024-01-09 12:10, | F:score=70 | F:fresh=10 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.1 | F:is_accuracy=0 | F:trend=1 | F:rsi=44.39 | F:htf_trend=1 | F:rvol=0.91 | F:adx=45.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=93.04 | F:liquidity_spread=6.76 | F:return_strength=57.55,16597.07,4,66388.28,-45.68,-0.07,22.44,0.03,-45.68,-0.07,-141.62,0.00
160,Exit short,2024-01-10 17:25,Short Exit,16724.08,3,50125.59,-46.65,-0.09,27.66,0.06,-46.65,-0.09,-188.27,0.00
160,Entry short,2024-01-10 17:15, | F:score=75 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.99 | F:htf_trend=1 | F:rvol=1.35 | F:adx=22.42 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=45.9 | F:liquidity_distance=64.8 | F:liquidity_spread=25.27 | F:return_strength=100,16708.53,3,50125.59,-46.65,-0.09,27.66,0.06,-46.65,-0.09,-188.27,0.00
161,Exit long,2024-01-10 23:15,Time Stop (Bars),16818.98,1,16771.19,47.79,0.28,74.37,0.44,-15.9,-0.09,-140.48,0.00
161,Entry long,2024-01-10 20:15, | F:score=65 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.1 | F:htf_trend=1 | F:rvol=1.23 | F:adx=21.23 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96.52 | F:liquidity_spread=21.26 | F:return_strength=50,16771.19,1,16771.19,47.79,0.28,74.37,0.44,-15.9,-0.09,-140.48,0.00
162,Exit short,2024-01-11 15:25,Short Exit,16882.96,4,67479.16,-52.68,-0.08,20.92,0.03,-52.68,-0.08,-193.16,0.00
162,Entry short,2024-01-11 14:00, | F:score=50 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.38 | F:htf_trend=1 | F:rvol=1.35 | F:adx=18.02 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.51 | F:liquidity_distance=99.24 | F:liquidity_spread=6.88 | F:return_strength=50,16869.79,4,67479.16,-52.68,-0.08,20.92,0.03,-52.68,-0.08,-193.16,0.00
163,Exit short,2024-01-11 19:45,Time Stop (Bars),16698.87,1,16851.55,152.68,0.91,220.3,1.31,-0.03,0.00,-40.48,0.00
163,Entry short,2024-01-11 16:40, | F:score=55 | F:fresh=70 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.3 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.91 | F:htf_trend=1 | F:rvol=2.85 | F:adx=27.29 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=55.21 | F:liquidity_distance=76.66 | F:liquidity_spread=36.32 | F:return_strength=50,16851.55,1,16851.55,152.68,0.91,220.3,1.31,-0.03,0.00,-40.48,0.00
164,Exit short,2024-01-11 21:25,Short Exit,16811.03,3,50386.41,-46.68,-0.09,51.66,0.10,-46.68,-0.09,-87.16,0.00
164,Entry short,2024-01-11 21:00, | F:score=75 | F:fresh=48 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.05 | F:is_accuracy=0 | F:trend=1 | F:rsi=71.19 | F:htf_trend=1 | F:rvol=0.26 | F:adx=35.8 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.99 | F:liquidity_distance=41.2 | F:liquidity_spread=80.11 | F:return_strength=36.67,16795.47,3,50386.41,-46.68,-0.09,51.66,0.10,-46.68,-0.09,-87.16,0.00
165,Exit long,2024-01-12 15:20,Long Exit,16763.72,2,33578.94,-51.5,-0.15,3.42,0.01,-51.5,-0.15,-138.66,0.00
165,Entry long,2024-01-12 15:00, | F:score=50 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.81 | F:is_accuracy=0 | F:trend=0 | F:rsi=55.32 | F:htf_trend=1 | F:rvol=1.45 | F:adx=25.35 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.73 | F:liquidity_distance=97.8 | F:liquidity_spread=16.76 | F:return_strength=50,16789.47,2,33578.94,-51.5,-0.15,3.42,0.01,-51.5,-0.15,-138.66,0.00
166,Exit short,2024-01-15 15:10,Short Exit,16827.98,9,151644.15,192.33,0.13,192.33,0.13,-41.85,-0.03,53.67,0.00
166,Entry short,2024-01-15 14:10, | F:score=75 | F:fresh=33 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.33 | F:htf_trend=1 | F:rvol=1.23 | F:adx=19.77 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=41.85 | F:liquidity_distance=93.04 | F:liquidity_spread=19.52 | F:return_strength=100,16849.35,9,151644.15,192.33,0.13,192.33,0.13,-41.85,-0.03,53.67,0.00
167,Exit long,2024-01-19 16:10,Long Exit,17088.92,4,68409.92,-54.24,-0.08,10.44,0.02,-54.24,-0.08,-0.57,0.00
167,Entry long,2024-01-19 16:05, | F:score=75 | F:fresh=53 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=1 | F:rsi=41.45 | F:htf_trend=1 | F:rvol=1.05 | F:adx=22.71 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.63 | F:liquidity_distance=97.76 | F:liquidity_spread=43.38 | F:return_strength=50,17102.48,4,68409.92,-54.24,-0.08,10.44,0.02,-54.24,-0.08,-0.57,0.00
168,Exit long,2024-01-22 01:50,Time Stop (Bars),17373.95,1,17297.76,76.19,0.44,88.6,0.51,-11.29,-0.07,75.62,0.00
168,Entry long,2024-01-19 21:35, | F:score=70 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=1 | F:rsi=71.93 | F:htf_trend=1 | F:rvol=1.58 | F:adx=50.84 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.51 | F:liquidity_distance=64.26 | F:liquidity_spread=27.76 | F:return_strength=100,17297.76,1,17297.76,76.19,0.44,88.6,0.51,-11.29,-0.07,75.62,0.00
169,Exit long,2024-01-22 20:00,Long Exit,17347.84,2,34744.54,-48.86,-0.14,27.98,0.08,-48.86,-0.14,26.76,0.00
169,Entry long,2024-01-22 19:10, | F:score=55 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.02 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.08 | F:htf_trend=1 | F:rvol=0.88 | F:adx=24.22 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.69 | F:liquidity_distance=95.24 | F:liquidity_spread=9 | F:return_strength=100,17372.27,2,34744.54,-48.86,-0.14,27.98,0.08,-48.86,-0.14,26.76,0.00
170,Exit long,2024-01-23 09:30,Long Exit,17363.98,5,86867.05,-47.15,-0.05,0,0.00,-47.15,-0.05,-20.39,0.00
170,Entry long,2024-01-23 09:25, | F:score=70 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.44 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.79 | F:htf_trend=1 | F:rvol=1 | F:adx=17.77 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.59 | F:liquidity_distance=97.76 | F:liquidity_spread=5.76 | F:return_strength=50,17373.41,5,86867.05,-47.15,-0.05,0,0.00,-47.15,-0.05,-20.39,0.00
171,Exit long,2024-01-23 16:30,Long Exit,17363.48,2,34754.62,-27.66,-0.08,0.7,0.00,-27.66,-0.08,-48.05,0.00
171,Entry long,2024-01-23 16:25, | F:score=70 | F:fresh=20 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.41 | F:htf_trend=1 | F:rvol=1.92 | F:adx=22.06 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.47 | F:liquidity_distance=89.22 | F:liquidity_spread=10.26 | F:return_strength=36.48,17377.31,2,34754.62,-27.66,-0.08,0.7,0.00,-27.66,-0.08,-48.05,0.00
172,Exit long,2024-01-25 10:00,Long Exit,17506.78,6,105087.6,-46.92,-0.04,153.66,0.15,-46.92,-0.04,-94.97,0.00
172,Entry long,2024-01-25 08:10, | F:score=50 | F:fresh=10 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=0 | F:rsi=57.84 | F:htf_trend=1 | F:rvol=1.27 | F:adx=13.08 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.43 | F:liquidity_distance=95.02 | F:liquidity_spread=6.15 | F:return_strength=79.03,17514.6,6,105087.6,-46.92,-0.04,153.66,0.15,-46.92,-0.04,-94.97,0.00
173,Exit short,2024-01-26 12:15,Short Exit,17436.4,6,104565.66,-52.74,-0.05,84.24,0.08,-52.74,-0.05,-147.71,0.00
173,Entry short,2024-01-26 12:00, | F:score=70 | F:fresh=89 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.43 | F:is_accuracy=0 | F:trend=0 | F:rsi=70.98 | F:htf_trend=1 | F:rvol=1.03 | F:adx=25.01 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=57.25 | F:liquidity_distance=83.28 | F:liquidity_spread=10.27 | F:return_strength=28.29,17427.61,6,104565.66,-52.74,-0.05,84.24,0.08,-52.74,-0.05,-147.71,0.00
174,Exit short,2024-01-26 14:30,Short Exit,17478.65,4,69888.36,-26.24,-0.04,18.88,0.03,-26.24,-0.04,-173.95,0.00
174,Entry short,2024-01-26 14:20, | F:score=70 | F:fresh=162 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.19 | F:is_accuracy=0 | F:trend=1 | F:rsi=72.16 | F:htf_trend=1 | F:rvol=1.11 | F:adx=24.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.52 | F:liquidity_distance=53.64 | F:liquidity_spread=9.75 | F:return_strength=18.57,17472.09,4,69888.36,-26.24,-0.04,18.88,0.03,-26.24,-0.04,-173.95,0.00
175,Exit long,2024-01-26 20:05,Time Stop (Bars),17434.24,2,34855.62,12.86,0.04,199.46,0.57,-35.32,-0.10,-161.09,0.00
175,Entry long,2024-01-26 17:05, | F:score=55 | F:fresh=67 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.16 | F:htf_trend=1 | F:rvol=2.12 | F:adx=24.13 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.33 | F:liquidity_distance=83.86 | F:liquidity_spread=21.8 | F:return_strength=67.59,17427.81,2,34855.62,12.86,0.04,199.46,0.57,-35.32,-0.10,-161.09,0.00
176,Exit long,2024-01-31 11:05,Long Exit,17334.16,4,69391.4,-54.76,-0.08,113.36,0.16,-54.76,-0.08,-215.85,0.00
176,Entry long,2024-01-31 09:00, | F:score=45 | F:fresh=58 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.21 | F:htf_trend=0 | F:rvol=1.76 | F:adx=20.6 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.28 | F:liquidity_spread=2.88 | F:return_strength=100,17347.85,4,69391.4,-54.76,-0.08,113.36,0.16,-54.76,-0.08,-215.85,0.00
177,Exit long,2024-02-01 08:35,Long Exit,17192.91,8,137590.88,-47.6,-0.03,3.76,0.00,-47.6,-0.03,-263.45,0.00
177,Entry long,2024-02-01 08:30, | F:score=50 | F:fresh=77 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=0 | F:rsi=28.1 | F:htf_trend=0 | F:rvol=1.19 | F:adx=29.74 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.06 | F:liquidity_distance=94.5 | F:liquidity_spread=36.25 | F:return_strength=100,17198.86,8,137590.88,-47.6,-0.03,3.76,0.00,-47.6,-0.03,-263.45,0.00
178,Exit long,2024-02-01 23:10,Long Exit,17460.22,1,17284.25,175.97,1.02,175.97,1.02,-31.66,-0.18,-87.48,0.00
178,Entry long,2024-02-01 20:10, | F:score=70 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.57 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.39 | F:htf_trend=0 | F:rvol=0.88 | F:adx=17.93 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.46 | F:liquidity_spread=56 | F:return_strength=50,17284.25,1,17284.25,175.97,1.02,175.97,1.02,-31.66,-0.18,-87.48,0.00
179,Exit long,2024-02-02 23:35,Time Stop (Bars),17611.98,2,35246.9,-22.94,-0.07,131.94,0.37,-23.14,-0.07,-110.42,0.00
179,Entry long,2024-02-02 20:35, | F:score=65 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.03 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.89 | F:htf_trend=1 | F:rvol=1.42 | F:adx=17.98 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=77.24 | F:liquidity_spread=20.99 | F:return_strength=36.67,17623.45,2,35246.9,-22.94,-0.07,131.94,0.37,-23.14,-0.07,-110.42,0.00
180,Exit long,2024-02-05 10:10,Time Stop (Bars),17632.36,6,105619.02,175.14,0.17,183.6,0.17,-15.84,-0.01,64.72,0.00
180,Entry long,2024-02-05 07:10, | F:score=70 | F:fresh=20 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.72 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.22 | F:htf_trend=1 | F:rvol=2.27 | F:adx=18.09 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.13 | F:liquidity_distance=99 | F:liquidity_spread=6.75 | F:return_strength=50,17603.17,6,105619.02,175.14,0.17,183.6,0.17,-15.84,-0.01,64.72,0.00
181,Exit long,2024-02-07 19:25,Long Exit,17744.78,2,35541.7,-52.14,-0.15,0,0.00,-52.14,-0.15,12.58,0.00
181,Entry long,2024-02-07 19:15, | F:score=75 | F:fresh=6 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.34 | F:htf_trend=1 | F:rvol=0.75 | F:adx=22.84 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=26.74 | F:liquidity_distance=90.22 | F:liquidity_spread=15.26 | F:return_strength=64.76,17770.85,2,35541.7,-52.14,-0.15,0,0.00,-52.14,-0.15,12.58,0.00
182,Exit long,2024-02-08 19:45,Long Exit,17782.34,2,35609.54,-44.86,-0.13,32.98,0.09,-44.86,-0.13,-32.28,0.00
182,Entry long,2024-02-08 18:30, | F:score=75 | F:fresh=11 | F:session=2 | F:zone_type=0 | F:atr_ratio=1 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.89 | F:htf_trend=1 | F:rvol=0.74 | F:adx=26.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.48 | F:liquidity_distance=73.52 | F:liquidity_spread=20 | F:return_strength=46.41,17804.77,2,35609.54,-44.86,-0.13,32.98,0.09,-44.86,-0.13,-32.28,0.00
183,Exit short,2024-02-12 17:35,Short Exit,17983.5,3,53902.62,-47.88,-0.09,64.77,0.12,-47.88,-0.09,-80.16,0.00
183,Entry short,2024-02-12 16:35, | F:score=50 | F:fresh=39 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.66 | F:htf_trend=1 | F:rvol=5.61 | F:adx=30.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.46 | F:liquidity_distance=96.74 | F:liquidity_spread=7 | F:return_strength=16.67,17967.54,3,53902.62,-47.88,-0.09,64.77,0.12,-47.88,-0.09,-80.16,0.00
184,Exit long,2024-02-15 16:50,Long Exit,17773.06,3,53364.06,-44.88,-0.08,53.1,0.10,-44.88,-0.08,-125.04,0.00
184,Entry long,2024-02-15 16:45, | F:score=70 | F:fresh=207 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.94 | F:is_accuracy=0 | F:trend=0 | F:rsi=31.86 | F:htf_trend=1 | F:rvol=2.08 | F:adx=15.9 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.34 | F:liquidity_distance=94.34 | F:liquidity_spread=43.32 | F:return_strength=100,17788.02,3,53364.06,-44.88,-0.08,53.1,0.10,-44.88,-0.08,-125.04,0.00
185,Exit long,2024-02-16 14:05,Long Exit,17946.79,9,161569.89,-48.78,-0.03,61.83,0.04,-48.78,-0.03,-173.82,0.00
185,Entry long,2024-02-16 13:30, | F:score=75 | F:fresh=20 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=53 | F:htf_trend=1 | F:rvol=1.01 | F:adx=27.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.59 | F:liquidity_distance=95.26 | F:liquidity_spread=12.76 | F:return_strength=67.19,17952.21,9,161569.89,-48.78,-0.03,61.83,0.04,-48.78,-0.03,-173.82,0.00
