Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit short,2023-01-02 19:35,Short Exit,130.779,311310,40704405.12,-8405.37,-0.02,0,0.00,-8405.37,-0.02,-8405.37,-0.08
1,Entry short,2023-01-02 19:30, | F:score=75 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=0 | F:rsi=51.56 | F:htf_trend=0 | F:rvol=0 | F:adx=15.46 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=31.11 | F:liquidity_distance=99 | F:liquidity_spread=2.4 | F:return_strength=26.67,130.752,311310,40704405.12,-8405.37,-0.02,0,0.00,-8405.37,-0.02,-8405.37,-0.08
2,Exit short,2023-01-05 09:10,Short Exit,132.286,77941,10326870.74,123.38,0.16,123.38,0.16,-16.45,-0.02,-8281.99,-0.08
2,Entry short,2023-01-05 08:45, | F:score=45 | F:fresh=14 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.49 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.68 | F:htf_trend=0 | F:rvol=0 | F:adx=25.19 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=98.8 | F:liquidity_spread=9.7 | F:return_strength=50,132.496,77941,10326870.74,123.38,0.16,123.38,0.16,-16.45,-0.02,-8281.99,-0.08
3,Exit short,2023-01-05 09:45,Short Exit,132.519,21211,2807424.327,-25.9,-0.12,4.96,0.02,-25.9,-0.12,-8307.89,-0.08
3,Entry short,2023-01-05 09:25, | F:score=50 | F:fresh=6 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.46 | F:is_accuracy=0 | F:trend=1 | F:rsi=47.28 | F:htf_trend=0 | F:rvol=0 | F:adx=17.95 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.4 | F:liquidity_distance=98.2 | F:liquidity_spread=7.9 | F:return_strength=36.67,132.357,21211,2807424.327,-25.9,-0.12,4.96,0.02,-25.9,-0.12,-8307.89,-0.08
4,Exit short,2023-01-05 12:40,Short Exit,132.385,88381,11716669.17,123.25,0.14,123.25,0.14,-27.31,-0.03,-8184.64,-0.08
4,Entry short,2023-01-05 12:15, | F:score=55 | F:fresh=13 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.12 | F:htf_trend=0 | F:rvol=0 | F:adx=13.11 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=24.51 | F:liquidity_distance=96.8 | F:liquidity_spread=9.5 | F:return_strength=61.67,132.57,88381,11716669.17,123.25,0.14,123.25,0.14,-27.31,-0.03,-8184.64,-0.08
5,Exit short,2023-01-06 17:40,Short Exit,132.575,9230,1237041.52,100.2,1.08,100.2,1.08,-11.41,-0.12,-8084.44,-0.08
5,Entry short,2023-01-06 15:30, | F:score=60 | F:fresh=6 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.59 | F:is_accuracy=1 | F:trend=1 | F:rsi=27 | F:htf_trend=0 | F:rvol=0 | F:adx=35.48 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98 | F:liquidity_spread=2.4 | F:return_strength=50,134.024,9230,1237041.52,100.2,1.08,100.2,1.08,-11.41,-0.12,-8084.44,-0.08
6,Exit short,2023-01-10 12:25,Short Exit,131.98,91600,12082223.2,-54.17,-0.06,0,0.00,-54.17,-0.06,-8138.61,-0.08
6,Entry short,2023-01-10 12:10, | F:score=70 | F:fresh=21 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.36 | F:htf_trend=0 | F:rvol=0 | F:adx=16.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.6 | F:liquidity_spread=21.5 | F:return_strength=100,131.902,91600,12082223.2,-54.17,-0.06,0,0.00,-54.17,-0.06,-8138.61,-0.08
7,Exit long,2023-01-10 17:40,Long Exit,132.188,20999,2769285.123,49.52,0.24,49.52,0.24,-5.89,-0.03,-8089.1,-0.08
7,Entry long,2023-01-10 16:35, | F:score=60 | F:fresh=62 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.53 | F:is_accuracy=1 | F:trend=0 | F:rsi=35.53 | F:htf_trend=0 | F:rvol=0 | F:adx=31.15 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.05 | F:liquidity_distance=89.4 | F:liquidity_spread=12.2 | F:return_strength=16.67,131.877,20999,2769285.123,49.52,0.24,49.52,0.24,-5.89,-0.03,-8089.1,-0.08
8,Exit short,2023-01-11 19:00,Short Exit,132.611,94669,12546955.91,-54.4,-0.06,108.8,0.11,-54.4,-0.06,-8143.5,-0.08
8,Entry short,2023-01-11 17:15, | F:score=55 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.72 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.78 | F:htf_trend=0 | F:rvol=0 | F:adx=19.02 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=22.2 | F:liquidity_distance=99.8 | F:liquidity_spread=12.8 | F:return_strength=100,132.535,94669,12546955.91,-54.4,-0.06,108.8,0.11,-54.4,-0.06,-8143.5,-0.08
9,Exit long,2023-01-13 15:35,Long Exit,128.306,75526,9697311.822,-53.13,-0.07,56.64,0.08,-53.13,-0.07,-8196.63,-0.08
9,Entry long,2023-01-13 15:25, | F:score=55 | F:fresh=37 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=0 | F:rsi=36.84 | F:htf_trend=0 | F:rvol=0 | F:adx=24.48 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.91 | F:liquidity_distance=98.6 | F:liquidity_spread=19.4 | F:return_strength=30.05,128.397,75526,9697311.822,-53.13,-0.07,56.64,0.08,-53.13,-0.07,-8196.63,-0.08
10,Exit short,2023-01-13 16:30,Short Exit,128.077,43332,5557718.988,60.97,0.14,60.97,0.14,-5.02,-0.01,-8135.66,-0.08
10,Entry short,2023-01-13 16:20, | F:score=80 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.12 | F:is_accuracy=1 | F:trend=0 | F:rsi=39.78 | F:htf_trend=0 | F:rvol=0 | F:adx=25.92 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=28.87 | F:liquidity_distance=97.4 | F:liquidity_spread=13.5 | F:return_strength=100,128.259,43332,5557718.988,60.97,0.14,60.97,0.14,-5.02,-0.01,-8135.66,-0.08
11,Exit long,2023-01-23 09:15,Long Exit,130.115,129963,16891031.18,147.41,0.11,147.41,0.11,-31.09,-0.02,-7988.25,-0.08
11,Entry long,2023-01-23 09:05, | F:score=65 | F:fresh=10 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.02 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.38 | F:htf_trend=1 | F:rvol=0 | F:adx=37.89 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=97.8 | F:liquidity_spread=10.9 | F:return_strength=100,129.968,129963,16891031.18,147.41,0.11,147.41,0.11,-31.09,-0.02,-7988.25,-0.08
12,Exit short,2023-01-23 13:10,Short Exit,130.138,54195,7049252.04,-27.6,-0.05,0,0.00,-27.6,-0.05,-8015.85,-0.08
12,Entry short,2023-01-23 13:05, | F:score=60 | F:fresh=39 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.81 | F:is_accuracy=1 | F:trend=1 | F:rsi=65.04 | F:htf_trend=1 | F:rvol=0 | F:adx=19.81 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=49.93 | F:liquidity_distance=96.8 | F:liquidity_spread=13.8 | F:return_strength=100,130.072,54195,7049252.04,-27.6,-0.05,0,0.00,-27.6,-0.05,-8015.85,-0.08
13,Exit long,2023-01-24 17:40,Long Exit,130.267,52156,6801038.088,-52.27,-0.10,25.94,0.05,-52.27,-0.10,-8068.13,-0.08
13,Entry long,2023-01-24 17:30, | F:score=70 | F:fresh=22 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.35 | F:is_accuracy=0 | F:trend=1 | F:rsi=44.29 | F:htf_trend=1 | F:rvol=0 | F:adx=27.93 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=50 | F:liquidity_distance=92.4 | F:liquidity_spread=17.7 | F:return_strength=100,130.398,52156,6801038.088,-52.27,-0.10,25.94,0.05,-52.27,-0.10,-8068.13,-0.08
14,Exit long,2023-01-25 10:25,Long Exit,130.244,61487,8015199.372,-52.9,-0.09,64.7,0.11,-52.9,-0.09,-8121.02,-0.08
14,Entry long,2023-01-25 09:20, | F:score=70 | F:fresh=54 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.37 | F:is_accuracy=0 | F:trend=1 | F:rsi=45.23 | F:htf_trend=1 | F:rvol=0 | F:adx=17.18 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.08 | F:liquidity_distance=91.6 | F:liquidity_spread=6.6 | F:return_strength=28.81,130.356,61487,8015199.372,-52.9,-0.09,64.7,0.11,-52.9,-0.09,-8121.02,-0.08
15,Exit short,2023-01-25 19:50,Short Exit,129.568,24967,3241340.775,49.29,0.20,49.29,0.20,-12.08,-0.05,-8071.74,-0.08
15,Entry short,2023-01-25 18:10, | F:score=80 | F:fresh=27 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.81 | F:is_accuracy=1 | F:trend=0 | F:rsi=58.76 | F:htf_trend=0 | F:rvol=0 | F:adx=22.5 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.88 | F:liquidity_distance=88.8 | F:liquidity_spread=12 | F:return_strength=51.85,129.825,24967,3241340.775,49.29,0.20,49.29,0.20,-12.08,-0.05,-8071.74,-0.08
16,Exit long,2023-01-30 14:40,Long Exit,130.087,108455,14115743.61,-55.11,-0.05,21.71,0.02,-55.11,-0.05,-8126.85,-0.08
16,Entry long,2023-01-30 14:05, | F:score=70 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.56 | F:is_accuracy=0 | F:trend=1 | F:rsi=60.47 | F:htf_trend=1 | F:rvol=0 | F:adx=31.81 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=35.62 | F:liquidity_distance=98.4 | F:liquidity_spread=4.8 | F:return_strength=100,130.153,108455,14115743.61,-55.11,-0.05,21.71,0.02,-55.11,-0.05,-8126.85,-0.08
17,Exit short,2023-02-02 07:45,Short Exit,128.579,126003,16194157.57,-55.69,-0.04,8.79,0.01,-55.69,-0.04,-8182.54,-0.08
17,Entry short,2023-02-02 07:35, | F:score=65 | F:fresh=20 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.96 | F:is_accuracy=0 | F:trend=0 | F:rsi=52.9 | F:htf_trend=0 | F:rvol=0 | F:adx=10.36 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.4 | F:liquidity_spread=14.7 | F:return_strength=100,128.522,126003,16194157.57,-55.69,-0.04,8.79,0.01,-55.69,-0.04,-8182.54,-0.08
18,Exit long,2023-02-02 15:15,Long Exit,128.29,26531,3407031.427,-26.13,-0.10,15.84,0.06,-26.13,-0.10,-8208.66,-0.08
18,Entry long,2023-02-02 14:40, | F:score=55 | F:fresh=144 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.79 | F:is_accuracy=1 | F:trend=0 | F:rsi=27.59 | F:htf_trend=0 | F:rvol=0 | F:adx=33.73 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=61.38 | F:liquidity_distance=93 | F:liquidity_spread=36.5 | F:return_strength=31.76,128.417,26531,3407031.427,-26.13,-0.10,15.84,0.06,-26.13,-0.10,-8208.66,-0.08
19,Exit short,2023-02-02 17:30,Short Exit,128.525,48417,6235528.596,98.74,0.20,98.74,0.20,-4.51,-0.01,-8109.93,-0.08
19,Entry short,2023-02-02 17:10, | F:score=70 | F:fresh=49 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.23 | F:is_accuracy=0 | F:trend=1 | F:rsi=66.24 | F:htf_trend=0 | F:rvol=0 | F:adx=31.6 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.35 | F:liquidity_distance=88.6 | F:liquidity_spread=7.4 | F:return_strength=100,128.788,48417,6235528.596,98.74,0.20,98.74,0.20,-4.51,-0.01,-8109.93,-0.08
20,Exit short,2023-02-03 15:30,Short Exit,128.59,62987,8092695.734,-52.84,-0.08,67.52,0.11,-52.84,-0.08,-8162.77,-0.08
20,Entry short,2023-02-03 15:25, | F:score=80 | F:fresh=39 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.62 | F:is_accuracy=1 | F:trend=0 | F:rsi=56.92 | F:htf_trend=0 | F:rvol=0 | F:adx=28.52 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.96 | F:liquidity_distance=85.2 | F:liquidity_spread=7.9 | F:return_strength=100,128.482,62987,8092695.734,-52.84,-0.08,67.52,0.11,-52.84,-0.08,-8162.77,-0.08
21,Exit short,2023-02-06 12:05,Short Exit,132.037,52344,6904435.32,-52.66,-0.10,59.44,0.11,-52.66,-0.10,-8215.43,-0.08
21,Entry short,2023-02-06 11:20, | F:score=60 | F:fresh=11 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.67 | F:is_accuracy=1 | F:trend=1 | F:rsi=53.7 | F:htf_trend=1 | F:rvol=0 | F:adx=17.57 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=24.25 | F:liquidity_distance=82.2 | F:liquidity_spread=7 | F:return_strength=45.13,131.905,52344,6904435.32,-52.66,-0.10,59.44,0.11,-52.66,-0.10,-8215.43,-0.08
22,Exit long,2023-02-16 18:25,Long Exit,134.045,87095,11681878.16,-53.87,-0.06,99.95,0.11,-53.87,-0.06,-8269.3,-0.08
22,Entry long,2023-02-16 17:35, | F:score=75 | F:fresh=24 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.18 | F:htf_trend=1 | F:rvol=0 | F:adx=33.34 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=22.76 | F:liquidity_distance=93.6 | F:liquidity_spread=23.9 | F:return_strength=100,134.128,87095,11681878.16,-53.87,-0.06,99.95,0.11,-53.87,-0.06,-8269.3,-0.08
23,Exit long,2023-02-21 13:45,Long Exit,134.536,177078,23831157.24,-58.02,-0.03,2.64,0.00,-58.02,-0.03,-8327.31,-0.08
23,Entry long,2023-02-21 13:40, | F:score=70 | F:fresh=22 | F:session=1 | F:zone_type=0 | F:atr_ratio=2.12 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.53 | F:htf_trend=1 | F:rvol=0 | F:adx=15.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96.8 | F:liquidity_spread=9.3 | F:return_strength=100,134.58,177078,23831157.24,-58.02,-0.03,2.64,0.00,-58.02,-0.03,-8327.31,-0.08
24,Exit long,2023-02-21 17:55,Long Exit,134.707,37444,5047563.532,-26.77,-0.07,23.42,0.06,-26.77,-0.07,-8354.08,-0.08
24,Entry long,2023-02-21 17:35, | F:score=65 | F:fresh=32 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.68 | F:is_accuracy=0 | F:trend=1 | F:rsi=42.14 | F:htf_trend=1 | F:rvol=0 | F:adx=23.27 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.2 | F:liquidity_spread=14.2 | F:return_strength=100,134.803,37444,5047563.532,-26.77,-0.07,23.42,0.06,-26.77,-0.07,-8354.08,-0.08
25,Exit long,2023-02-23 00:05,Time Stop (Bars),134.834,37231,5018217.566,13.24,0.04,55.41,0.15,-37.23,-0.10,-8340.84,-0.08
25,Entry long,2023-02-22 21:05, | F:score=50 | F:fresh=37 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.53 | F:is_accuracy=0 | F:trend=1 | F:rsi=60.52 | F:htf_trend=1 | F:rvol=0 | F:adx=11.53 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=97 | F:liquidity_spread=7.2 | F:return_strength=100,134.786,37231,5018217.566,13.24,0.04,55.41,0.15,-37.23,-0.10,-8340.84,-0.08
26,Exit short,2023-02-23 09:25,Short Exit,134.883,81203,10945677.18,-53.54,-0.07,10.83,0.01,-53.54,-0.07,-8394.38,-0.08
26,Entry short,2023-02-23 09:10, | F:score=50 | F:fresh=20 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.9 | F:is_accuracy=0 | F:trend=0 | F:rsi=50.35 | F:htf_trend=1 | F:rvol=0 | F:adx=19.4 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.53 | F:liquidity_distance=98.8 | F:liquidity_spread=4.2 | F:return_strength=65.93,134.794,81203,10945677.18,-53.54,-0.07,10.83,0.01,-53.54,-0.07,-8394.38,-0.08
27,Exit long,2023-02-27 12:45,Long Exit,136.32,82169,11208591.12,-53.56,-0.07,0.6,0.00,-53.56,-0.07,-8447.94,-0.08
27,Entry long,2023-02-27 12:35, | F:score=75 | F:fresh=9 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.6 | F:htf_trend=1 | F:rvol=0 | F:adx=16.5 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.78 | F:liquidity_distance=97.8 | F:liquidity_spread=6.8 | F:return_strength=100,136.409,82169,11208591.12,-53.56,-0.07,0.6,0.00,-53.56,-0.07,-8447.94,-0.08
28,Exit long,2023-02-28 17:50,Long Exit,136.235,115506,15743467.8,-55.09,-0.05,137.31,0.12,-55.09,-0.05,-8503.03,-0.09
28,Entry long,2023-02-28 17:25, | F:score=70 | F:fresh=105 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.42 | F:is_accuracy=0 | F:trend=0 | F:rsi=26.96 | F:htf_trend=1 | F:rvol=0 | F:adx=26.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.07 | F:liquidity_distance=93 | F:liquidity_spread=3.3 | F:return_strength=100,136.3,115506,15743467.8,-55.09,-0.05,137.31,0.12,-55.09,-0.05,-8503.03,-0.09
29,Exit long,2023-03-02 22:35,Long Exit,136.665,71981,9844553.446,-53.36,-0.07,31.7,0.04,-53.36,-0.07,-8556.39,-0.09
29,Entry long,2023-03-02 21:05, | F:score=70 | F:fresh=34 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.67 | F:is_accuracy=0 | F:trend=1 | F:rsi=40.55 | F:htf_trend=1 | F:rvol=0 | F:adx=28.43 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96 | F:liquidity_spread=9.4 | F:return_strength=100,136.766,71981,9844553.446,-53.36,-0.07,31.7,0.04,-53.36,-0.07,-8556.39,-0.09
30,Exit long,2023-03-03 13:15,Long Exit,136.165,62512,8519135.36,-52.54,-0.08,26.04,0.04,-52.54,-0.08,-8608.94,-0.09
30,Entry long,2023-03-03 12:45, | F:score=55 | F:fresh=10 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=0 | F:rsi=52.47 | F:htf_trend=1 | F:rvol=0 | F:adx=17.75 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=25.37 | F:liquidity_distance=96 | F:liquidity_spread=8.2 | F:return_strength=36.67,136.28,62512,8519135.36,-52.54,-0.08,26.04,0.04,-52.54,-0.08,-8608.94,-0.09
31,Exit long,2023-03-06 12:40,Long Exit,136.073,154480,21000629.12,146.69,0.09,146.69,0.09,-22.74,-0.01,-8462.25,-0.08
31,Entry long,2023-03-06 12:25, | F:score=70 | F:fresh=13 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.93 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.92 | F:htf_trend=1 | F:rvol=0 | F:adx=27.09 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=91.4 | F:liquidity_spread=7.8 | F:return_strength=82.63,135.944,154480,21000629.12,146.69,0.09,146.69,0.09,-22.74,-0.01,-8462.25,-0.08
32,Exit short,2023-03-07 12:10,Short Exit,135.911,199813,27148792.12,-58.78,-0.03,29.39,0.01,-58.78,-0.03,-8521.03,-0.09
32,Entry short,2023-03-07 12:05, | F:score=75 | F:fresh=37 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.16 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.93 | F:htf_trend=1 | F:rvol=0 | F:adx=27.21 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=29.86 | F:liquidity_distance=89.4 | F:liquidity_spread=23.8 | F:return_strength=75.02,135.871,199813,27148792.12,-58.78,-0.03,29.39,0.01,-58.78,-0.03,-8521.03,-0.09
33,Exit long,2023-03-07 17:00,Long Exit,136.438,25030,3408310.07,49.52,0.20,49.52,0.20,-16.57,-0.07,-8471.51,-0.08
33,Entry long,2023-03-07 15:25, | F:score=70 | F:fresh=19 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.63 | F:htf_trend=1 | F:rvol=0 | F:adx=29.58 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.01 | F:liquidity_distance=92.6 | F:liquidity_spread=4.1 | F:return_strength=50,136.169,25030,3408310.07,49.52,0.20,49.52,0.20,-16.57,-0.07,-8471.51,-0.08
34,Exit short,2023-03-08 15:15,Short Exit,137.331,38309,5253926.114,-51.67,-0.13,2.79,0.01,-51.67,-0.13,-8523.18,-0.09
34,Entry short,2023-03-08 15:00, | F:score=75 | F:fresh=17 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.62 | F:is_accuracy=1 | F:trend=0 | F:rsi=31.12 | F:htf_trend=1 | F:rvol=0 | F:adx=39.17 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.48 | F:liquidity_distance=97.8 | F:liquidity_spread=13.7 | F:return_strength=23.33,137.146,38309,5253926.114,-51.67,-0.13,2.79,0.01,-51.67,-0.13,-8523.18,-0.09
35,Exit short,2023-03-09 10:20,Short Exit,136.65,95020,13001301.54,122.39,0.13,122.39,0.13,-14.52,-0.02,-8400.79,-0.08
35,Entry short,2023-03-09 10:00, | F:score=75 | F:fresh=40 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.35 | F:is_accuracy=1 | F:trend=0 | F:rsi=61.14 | F:htf_trend=1 | F:rvol=0 | F:adx=26.29 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.51 | F:liquidity_distance=99 | F:liquidity_spread=13.4 | F:return_strength=59.73,136.827,95020,13001301.54,122.39,0.13,122.39,0.13,-14.52,-0.02,-8400.79,-0.08
36,Exit short,2023-03-09 21:40,Short Exit,136.129,32386,4405078.948,-26.16,-0.08,2.36,0.01,-26.16,-0.08,-8426.95,-0.08
36,Entry short,2023-03-09 21:20, | F:score=70 | F:fresh=9 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.85 | F:is_accuracy=0 | F:trend=0 | F:rsi=37.18 | F:htf_trend=0 | F:rvol=0 | F:adx=25.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.21 | F:liquidity_distance=99.4 | F:liquidity_spread=6 | F:return_strength=50,136.018,32386,4405078.948,-26.16,-0.08,2.36,0.01,-26.16,-0.08,-8426.95,-0.08
37,Exit short,2023-03-10 11:20,Short Exit,136.767,73478,10042091.3,-53.42,-0.07,31.83,0.04,-53.42,-0.07,-8480.37,-0.08
37,Entry short,2023-03-10 11:05, | F:score=50 | F:fresh=26 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=61.47 | F:htf_trend=1 | F:rvol=0 | F:adx=26.01 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=46.67 | F:liquidity_distance=89 | F:liquidity_spread=16.6 | F:return_strength=36.67,136.668,73478,10042091.3,-53.42,-0.07,31.83,0.04,-53.42,-0.07,-8480.37,-0.08
38,Exit long,2023-03-14 10:00,Long Exit,133.779,33178,4425281.64,99.35,0.30,99.35,0.30,-4.73,-0.01,-8381.02,-0.08
38,Entry long,2023-03-14 08:15, | F:score=55 | F:fresh=66 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.21 | F:is_accuracy=1 | F:trend=0 | F:rsi=29.05 | F:htf_trend=0 | F:rvol=0 | F:adx=27.28 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.91 | F:liquidity_distance=92.4 | F:liquidity_spread=12.8 | F:return_strength=50,133.38,33178,4425281.64,99.35,0.30,99.35,0.30,-4.73,-0.01,-8381.02,-0.08
39,Exit long,2023-03-14 20:50,Long Exit,134.055,21930,2943313.02,-26.17,-0.12,33.08,0.15,-26.17,-0.12,-8407.19,-0.08
39,Entry long,2023-03-14 19:25, | F:score=75 | F:fresh=55 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.77 | F:is_accuracy=1 | F:trend=1 | F:rsi=38.34 | F:htf_trend=0 | F:rvol=0 | F:adx=20.33 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=29.15 | F:liquidity_distance=98.8 | F:liquidity_spread=25.7 | F:return_strength=50.71,134.214,21930,2943313.02,-26.17,-0.12,33.08,0.15,-26.17,-0.12,-8407.19,-0.08
40,Exit short,2023-03-15 20:40,Short Exit,133.651,32232,4300973.616,-51.09,-0.16,7.44,0.02,-51.09,-0.16,-8458.28,-0.08
40,Entry short,2023-03-15 20:30, | F:score=75 | F:fresh=82 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.13 | F:is_accuracy=1 | F:trend=0 | F:rsi=67.96 | F:htf_trend=0 | F:rvol=0 | F:adx=21.11 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.48 | F:liquidity_distance=92.8 | F:liquidity_spread=16.1 | F:return_strength=100,133.438,32232,4300973.616,-51.09,-0.16,7.44,0.02,-51.09,-0.16,-8458.28,-0.08
41,Exit short,2023-03-16 15:50,Short Exit,132.195,33165,4377448.35,-50.92,-0.16,1.99,0.01,-50.92,-0.16,-8509.2,-0.09
41,Entry short,2023-03-16 15:45, | F:score=70 | F:fresh=7 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.01 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.34 | F:htf_trend=0 | F:rvol=0 | F:adx=26.13 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=86.6 | F:liquidity_spread=26.7 | F:return_strength=100,131.99,33165,4377448.35,-50.92,-0.16,1.99,0.01,-50.92,-0.16,-8509.2,-0.09
42,Exit long,2023-03-17 09:20,Long Exit,133.153,53161,7065415.866,98.21,0.19,98.21,0.19,-6.36,-0.01,-8411,-0.08
42,Entry long,2023-03-17 09:00, | F:score=80 | F:fresh=187 | F:session=1 | F:zone_type=0 | F:atr_ratio=2.07 | F:is_accuracy=1 | F:trend=0 | F:rsi=39.75 | F:htf_trend=0 | F:rvol=0 | F:adx=29.32 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.55 | F:liquidity_distance=94.8 | F:liquidity_spread=29.9 | F:return_strength=50,132.906,53161,7065415.866,98.21,0.19,98.21,0.19,-6.36,-0.01,-8411,-0.08
43,Exit short,2023-03-21 09:45,Short Exit,131.758,102883,13548456.5,-54.81,-0.05,39.15,0.04,-54.81,-0.05,-8465.81,-0.08
