Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
66,Entry long,2023-10-23 16:35," | F:75,37,2,0,0.59,0,1,42.75,1,0,17.36,0,60,39.41,92.2,7.9,36.67",182.305,66338,12093749.09,-41.16,-0.05,10.62,0.01,-41.16,-0.05,-445.25,0.00
67,Exit long,2023-10-24 10:25,Long Exit,183.394,124490,22835698.66,-33.25,-0.02,90.6,0.06,-33.25,-0.02,-478.5,0.00
67,Entry long,2023-10-24 10:10," | F:65,44,1,0,0.57,0,1,32.41,1,0,24.94,0,60,50,95.2,4.8,36.67",183.434,124490,22835698.66,-33.25,-0.02,90.6,0.06,-33.25,-0.02,-478.5,0.00
68,Exit long,2023-10-26 20:55,Long Exit,182.411,62095,11310542.15,108.3,0.14,108.3,0.14,-6.61,-0.01,-370.2,0.00
68,Entry long,2023-10-26 20:30," | F:80,9,2,0,0.84,1,1,53.22,0,0,16.07,0,60,43.51,99.2,9.1,50",182.149,62095,11310542.15,108.3,0.14,108.3,0.14,-6.61,-0.01,-370.2,0.00
69,Exit long,2023-10-31 14:10,Time Stop (Bars),183.481,18847,3450584.148,50.18,0.22,95.55,0.41,-18.58,-0.08,-320.02,0.00
69,Entry long,2023-10-31 11:10," | F:75,11,1,0,1.29,0,1,67.61,1,0,31.32,0,80,47.5,88.6,12.8,56.17",183.084,18847,3450584.148,50.18,0.22,95.55,0.41,-18.58,-0.08,-320.02,0.00
70,Exit long,2023-11-06 14:45,Long Exit,185.812,51254,9530066.252,-43.22,-0.07,9.95,0.02,-43.22,-0.07,-363.24,0.00
70,Entry long,2023-11-06 14:20," | F:75,7,2,0,0.94,1,1,64.86,1,0,28.6,0,80,38.9,99.6,6.6,36.67",185.938,51254,9530066.252,-43.22,-0.07,9.95,0.02,-43.22,-0.07,-363.24,0.00
71,Exit long,2023-11-07 21:20,Long Exit,184.998,83666,15457544.5,136.54,0.13,136.54,0.13,-32.88,-0.03,-226.7,0.00
71,Entry long,2023-11-07 19:30," | F:55,70,2,0,0.42,1,0,22.79,1,0,31.3,0,100,47.22,38.8,9.6,16.67",184.753,83666,15457544.5,136.54,0.13,136.54,0.13,-32.88,-0.03,-226.7,0.00
72,Exit long,2023-11-15 19:10,Long Exit,187.723,72623,13639107.76,-40.56,-0.04,14,0.02,-40.56,-0.04,-267.25,0.00
72,Entry long,2023-11-15 18:45," | F:75,11,2,0,0.73,0,1,55.28,1,0,17.1,0,40,56.9,76.2,6.4,38.36",187.807,72623,13639107.76,-40.56,-0.04,14,0.02,-40.56,-0.04,-267.25,0.00
73,Exit short,2023-11-15 20:30,Short Exit,187.821,151243,28402074.21,-30.16,-0.02,4.02,0.00,-30.16,-0.02,-297.42,0.00
73,Entry short,2023-11-15 20:25," | F:55,11,2,1,0.28,1,1,53.33,1,0,9.92,0,60,50,98,9,36.67",187.791,151243,28402074.21,-30.16,-0.02,4.02,0.00,-30.16,-0.02,-297.42,0.00
74,Exit long,2023-11-16 14:15,Long Exit,187.423,92245,17294553.83,-37.77,-0.03,0.61,0.00,-37.77,-0.03,-335.19,0.00
74,Entry long,2023-11-16 14:10," | F:60,44,2,0,0.27,1,0,44.49,1,0,13.18,0,60,35.12,95.4,7.2,59.48",187.485,92245,17294553.83,-37.77,-0.03,0.61,0.00,-37.77,-0.03,-335.19,0.00
75,Exit long,2023-11-22 15:15,Long Exit,186.323,58088,10829403.93,-42.26,-0.06,70.82,0.10,-42.26,-0.06,-377.45,0.00
75,Entry long,2023-11-22 13:05," | F:75,62,1,0,0.27,1,1,28.82,1,0,31.51,0,60,41.53,93.2,12.5,16.67",186.431,58088,10829403.93,-42.26,-0.06,70.82,0.10,-42.26,-0.06,-377.45,0.00
76,Exit long,2023-11-28 18:20,Long Exit,187.376,53151,9965546.745,-42.52,-0.06,0.71,0.00,-42.52,-0.06,-419.97,0.00
76,Entry long,2023-11-28 18:10," | F:50,38,2,0,0.72,0,0,42.93,1,0,20.9,0,60,50,81.8,12.1,36.67",187.495,53151,9965546.745,-42.52,-0.06,0.71,0.00,-42.52,-0.06,-419.97,0.00
77,Exit long,2023-11-29 18:20,Long Exit,186.766,106786,19949226.59,-35.47,-0.03,2.17,0.00,-35.47,-0.03,-455.44,0.00
77,Entry long,2023-11-29 18:15," | F:50,169,2,0,0.67,0,0,31.22,1,0,25.06,0,80,39.73,90.4,42.4,36.67",186.815,106786,19949226.59,-35.47,-0.03,2.17,0.00,-35.47,-0.03,-455.44,0.00
78,Exit long,2023-12-01 15:05,Long Exit,187.269,69229,12970468.52,-40.62,-0.05,36.89,0.04,-40.62,-0.05,-496.07,0.00
78,Entry long,2023-12-01 14:40," | F:75,17,2,0,0.94,1,1,53.03,1,0,20.4,0,80,47.56,98.4,14.5,36.67",187.356,69229,12970468.52,-40.62,-0.05,36.89,0.04,-40.62,-0.05,-496.07,0.00
79,Exit short,2023-12-06 18:10,Short Exit,185.423,113184,20981823.55,-34.6,-0.02,11.53,0.01,-34.6,-0.02,-530.67,-0.01
79,Entry short,2023-12-06 18:00," | F:80,10,2,1,0.55,1,0,50.16,0,0,9.17,0,60,41.93,98.4,14.7,61.87",185.378,113184,20981823.55,-34.6,-0.02,11.53,0.01,-34.6,-0.02,-530.67,-0.01
80,Exit long,2023-12-13 09:10,Long Exit,182.779,102770,18789439.1,-36.02,-0.03,0,0.00,-36.02,-0.03,-566.69,-0.01
80,Entry long,2023-12-13 09:05," | F:75,13,1,0,0.19,1,1,48.01,0,0,25.76,0,60,36.73,80,10.8,36.67",182.83,102770,18789439.1,-36.02,-0.03,0,0.00,-36.02,-0.03,-566.69,-0.01
81,Exit short,2023-12-13 17:30,Short Exit,181.989,119113,21672372.12,-33.57,-0.02,0,0.00,-33.57,-0.02,-600.26,-0.01
81,Entry short,2023-12-13 17:25," | F:80,13,2,1,0.43,1,0,45.42,0,0,38.65,0,100,54.62,89.6,21.2,36.67",181.948,119113,21672372.12,-33.57,-0.02,0,0.00,-33.57,-0.02,-600.26,-0.01
82,Exit short,2023-12-15 18:45,Short Exit,180.094,39173,7048515.409,-44.44,-0.09,24.84,0.05,-44.44,-0.09,-644.7,-0.01
82,Entry short,2023-12-15 18:05," | F:80,7,2,1,0.46,1,0,33.68,0,0,42.64,0,60,32.04,99.4,8.4,36.67",179.933,39173,7048515.409,-44.44,-0.09,24.84,0.05,-44.44,-0.09,-644.7,-0.01
83,Exit short,2023-12-15 21:35,Short Exit,180.481,96105,17339936.84,-36.57,-0.03,0,0.00,-36.57,-0.03,-681.26,-0.01
83,Entry short,2023-12-15 21:30," | F:75,20,2,1,1,1,0,59.78,0,0,18.95,0,60,43.43,98.2,13.8,36.67",180.427,96105,17339936.84,-36.57,-0.03,0,0.00,-36.57,-0.03,-681.26,-0.01
84,Exit long,2023-12-18 20:20,Long Exit,180.631,68720,12418734.8,-40.59,-0.05,61.85,0.07,-40.59,-0.05,-721.85,-0.01
84,Entry long,2023-12-18 19:30," | F:70,66,2,0,0.85,0,1,42.03,0,0,21.72,0,60,45.45,91.4,19.1,37.41",180.715,68720,12418734.8,-40.59,-0.05,61.85,0.07,-40.59,-0.05,-721.85,-0.01
85,Exit short,2023-12-20 14:55,Short Exit,181.305,49162,8928654.954,106.6,0.17,106.6,0.17,-31.09,-0.05,-615.25,-0.01
85,Entry short,2023-12-20 14:35," | F:80,32,2,1,1.22,1,0,54.26,0,0,22.65,0,100,45.04,86.8,9.6,36.67",181.617,49162,8928654.954,106.6,0.17,106.6,0.17,-31.09,-0.05,-615.25,-0.01
86,Exit long,2023-12-27 19:10,Long Exit,181.861,73902,13420677.1,134.91,0.14,134.91,0.14,-10.9,-0.01,-480.35,0.00
86,Entry long,2023-12-27 18:25," | F:65,53,2,0,0.55,0,1,36.05,1,0,25.73,0,80,50,95.4,13.4,36.67",181.601,73902,13420677.1,134.91,0.14,134.91,0.14,-10.9,-0.01,-480.35,0.00
87,Exit long,2024-01-04 18:35,Long Exit,183.442,73010,13398868.21,-40.24,-0.04,1.53,0.00,-40.24,-0.04,-520.59,-0.01
87,Entry long,2024-01-04 18:30," | F:75,23,2,0,1.54,0,1,49.08,1,0,26.78,0,80,49.93,80.2,17.8,49.66",183.521,73010,13398868.21,-40.24,-0.04,1.53,0.00,-40.24,-0.04,-520.59,-0.01
88,Exit long,2024-01-09 00:00,Long Exit,183.761,147031,27022827.49,-29.56,-0.02,130.1,0.07,-29.56,-0.02,-550.15,-0.01
88,Entry long,2024-01-08 21:35," | F:70,7,2,0,0.45,0,1,62.23,1,0,33.06,0,80,33.23,98.6,3.9,36.67",183.79,147031,27022827.49,-29.56,-0.02,130.1,0.07,-29.56,-0.02,-550.15,-0.01
89,Exit long,2024-01-15 11:35,Long Exit,185.244,51966,9632625.624,-43.03,-0.06,30.84,0.05,-43.03,-0.06,-593.17,-0.01
89,Entry long,2024-01-15 11:00," | F:75,32,1,0,0.41,1,1,50.48,1,0,22.99,0,80,44.82,98,7.4,50",185.364,51966,9632625.624,-43.03,-0.06,30.84,0.05,-43.03,-0.06,-593.17,-0.01
90,Exit long,2024-01-18 09:25,Long Exit,187.574,101214,18990479.18,-36.19,-0.03,48.49,0.04,-36.19,-0.03,-629.37,-0.01
90,Entry long,2024-01-18 09:00," | F:75,12,1,0,0.56,1,1,44.63,1,0,17.09,0,60,41.25,93.4,7.7,57.08",187.627,101214,18990479.18,-36.19,-0.03,48.49,0.04,-36.19,-0.03,-629.37,-0.01
91,Exit long,2024-01-19 10:50,Long Exit,187.775,75612,14203941.04,-39.8,-0.04,18.88,0.02,-39.8,-0.04,-669.16,-0.01
91,Entry long,2024-01-19 10:45," | F:80,203,1,0,0.73,1,0,28.66,1,0,52.08,0,100,46.78,99.4,14.4,38.43",187.853,75612,14203941.04,-39.8,-0.04,18.88,0.02,-39.8,-0.04,-669.16,-0.01
92,Exit long,2024-02-02 09:15,Long Exit,186.89,96341,17984937.88,138.12,0.11,138.12,0.11,-22.36,-0.02,-531.04,-0.01
92,Entry long,2024-02-02 08:30," | F:75,18,0,0,0.8,1,1,52.18,0,0,18.62,0,60,56.05,89.6,8.7,50",186.68,96341,17984937.88,138.12,0.11,138.12,0.11,-22.36,-0.02,-531.04,-0.01
93,Exit short,2024-02-12 16:10,Short Exit,188.244,113021,21270326.16,-34.81,-0.02,10.6,0.01,-34.81,-0.02,-565.86,-0.01
93,Entry short,2024-02-12 16:05," | F:80,45,2,1,1.13,1,0,67.45,1,0,35.09,0,80,50.28,92,10,36.67",188.198,113021,21270326.16,-34.81,-0.02,10.6,0.01,-34.81,-0.02,-565.86,-0.01
94,Exit long,2024-02-13 21:00,Long Exit,189.792,73192,13897331,-40.66,-0.04,0.49,0.00,-40.66,-0.04,-606.51,-0.01
94,Entry long,2024-02-13 20:25," | F:70,24,2,0,0.83,0,1,47.59,1,0,24.55,0,80,50,95.8,14.7,36.67",189.875,73192,13897331,-40.66,-0.04,0.49,0.00,-40.66,-0.04,-606.51,-0.01
95,Exit long,2024-02-20 10:35,Long Exit,189.168,78290,14815912.76,-39.62,-0.04,1.04,0.00,-39.62,-0.04,-646.14,-0.01
95,Entry long,2024-02-20 10:25," | F:75,53,1,0,0.2,1,1,46.47,1,0,19.79,0,60,38.57,99.2,4.7,36.67",189.244,78290,14815912.76,-39.62,-0.04,1.04,0.00,-39.62,-0.04,-646.14,-0.01
96,Exit long,2024-02-20 15:10,Long Exit,189.444,62067,11741959.19,108.29,0.14,108.29,0.14,-23.97,-0.03,-537.85,-0.01
96,Entry long,2024-02-20 14:00," | F:70,151,2,0,0.37,0,0,43.36,1,0,31.58,0,40,46.95,98.6,11.9,33.19",189.182,62067,11741959.19,108.29,0.14,108.29,0.14,-23.97,-0.03,-537.85,-0.01
97,Exit long,2024-02-20 19:00,Long Exit,189.403,37825,7170901.325,-44.83,-0.09,26.7,0.06,-44.83,-0.09,-582.68,-0.01
97,Entry long,2024-02-20 17:45," | F:75,26,2,0,0.56,0,1,53.32,1,0,26.01,0,80,44.66,77.2,13.6,25.66",189.581,37825,7170901.325,-44.83,-0.09,26.7,0.06,-44.83,-0.09,-582.68,-0.01
98,Exit long,2024-02-22 23:20,Time Stop (Bars),190.552,82752,15769138.37,-3.85,0.00,46.23,0.04,-28.62,-0.03,-586.54,-0.01
98,Entry long,2024-02-22 20:20," | F:75,15,2,0,1.25,1,1,62.29,1,0,41.43,0,40,30.81,88.6,4.9,16.67",190.559,82752,15769138.37,-3.85,0.00,46.23,0.04,-28.62,-0.03,-586.54,-0.01
99,Exit long,2024-02-23 12:55,Long Exit,191.032,62808,11982007.78,108.45,0.14,108.45,0.14,-34.2,-0.04,-478.09,0.00
99,Entry long,2024-02-23 11:45," | F:75,26,1,0,0.61,0,1,47.17,1,0,23.21,0,60,39.4,94.2,5,36.67",190.772,62808,11982007.78,108.45,0.14,108.45,0.14,-34.2,-0.04,-478.09,0.00
100,Exit long,2024-02-27 20:10,Long Exit,190.777,94006,17939823.02,-37.41,-0.03,25.57,0.02,-37.41,-0.03,-515.5,-0.01
100,Entry long,2024-02-27 20:00," | F:75,24,2,0,1.32,0,1,48.49,1,0,30.46,0,80,49.09,99.2,12.1,34.23",190.837,94006,17939823.02,-37.41,-0.03,25.57,0.02,-37.41,-0.03,-515.5,-0.01
101,Exit short,2024-03-12 17:35,Time Stop (Bars),188.837,14087,2656301.068,-26.15,-0.14,21.56,0.12,-34.39,-0.19,-541.66,-0.01
101,Entry short,2024-03-12 14:35," | F:55,76,2,1,0.43,1,0,47.75,0,0,18.71,0,20,35.97,90.6,10.6,50",188.564,14087,2656301.068,-26.15,-0.14,21.56,0.12,-34.39,-0.19,-541.66,-0.01
102,Exit long,2024-03-14 15:20,Long Exit,188.903,22407,4239695.691,-47.03,-0.16,9.86,0.03,-47.03,-0.16,-588.68,-0.01
102,Entry long,2024-03-14 14:30," | F:55,128,2,0,0.57,1,1,47.47,0,0,26.56,0,40,40.81,92.4,6.2,50",189.213,22407,4239695.691,-47.03,-0.16,9.86,0.03,-47.03,-0.16,-588.68,-0.01
103,Exit long,2024-03-18 10:35,Long Exit,189.933,114673,21785347.19,-34.6,-0.02,10.76,0.01,-34.6,-0.02,-623.28,-0.01
103,Entry long,2024-03-18 10:30," | F:70,25,1,0,0.71,0,1,48.5,1,0,21.67,0,80,45.14,97.2,8.4,36.67",189.978,114673,21785347.19,-34.6,-0.02,10.76,0.01,-34.6,-0.02,-623.28,-0.01
104,Exit short,2024-03-28 15:55,Short Exit,191.22,71358,13638939.97,-40.57,-0.04,31.14,0.03,-40.57,-0.04,-663.85,-0.01
104,Entry short,2024-03-28 15:10," | F:55,142,2,1,0.94,1,1,66.17,1,0,23.78,0,60,51.54,98.2,15.6,47.62",191.134,71358,13638939.97,-40.57,-0.04,31.14,0.03,-40.57,-0.04,-663.85,-0.01
105,Exit long,2024-04-04 10:05,Long Exit,192.043,143051,27446337.06,168.8,0.09,168.8,0.09,-10.37,-0.01,-495.06,0.00
105,Entry long,2024-04-04 09:00," | F:70,44,0,0,0.59,0,1,35.29,1,0,28.34,0,60,42.11,93.6,5,16.67",191.864,143051,27446337.06,168.8,0.09,168.8,0.09,-10.37,-0.01,-495.06,0.00
106,Exit long,2024-04-04 19:50,Long Exit,192.111,180543,34688268.22,-26.18,-0.01,26.18,0.01,-26.18,-0.01,-521.24,-0.01
106,Entry long,2024-04-04 19:40," | F:80,10,2,0,0.85,1,1,49.71,1,0,10.1,0,60,41.57,99.4,5.6,36.67",192.133,180543,34688268.22,-26.18,-0.01,26.18,0.01,-26.18,-0.01,-521.24,-0.01
107,Exit long,2024-04-05 21:50,Long Exit,191.472,62118,11900193.73,-41.86,-0.05,9.03,0.01,-41.86,-0.05,-563.1,-0.01
107,Entry long,2024-04-05 21:05," | F:75,11,2,0,0.41,1,1,62.41,1,0,32.19,0,60,40.36,92.2,4.6,36.67",191.574,62118,11900193.73,-41.86,-0.05,9.03,0.01,-41.86,-0.05,-563.1,-0.01
108,Exit long,2024-04-09 12:55,Long Exit,192.489,74463,14312831.08,134.8,0.14,134.8,0.14,-35.29,-0.04,-428.29,0.00
108,Entry long,2024-04-09 10:30," | F:70,85,1,0,0.83,0,1,47.29,1,0,20.42,0,80,35.02,99.2,11.2,41.06",192.214,74463,14312831.08,134.8,0.14,134.8,0.14,-35.29,-0.04,-428.29,0.00
109,Exit long,2024-04-09 18:10,Long Exit,192.168,128486,24695908.6,-32.99,-0.02,90.5,0.06,-32.99,-0.02,-461.28,0.00
109,Entry long,2024-04-09 17:45," | F:75,76,2,0,0.44,0,0,21.01,1,0,28.73,0,60,38.7,90,11.9,36.67",192.207,128486,24695908.6,-32.99,-0.02,90.5,0.06,-32.99,-0.02,-461.28,0.00
110,Exit long,2024-04-10 15:30,Long Exit,192.715,124453,23989062.47,-33.61,-0.02,158.19,0.10,-33.61,-0.02,-494.89,0.00
110,Entry long,2024-04-10 14:40," | F:70,29,1,0,0.63,0,1,47.04,1,0,33.42,0,80,50,98,4.2,55.3",192.756,124453,23989062.47,-33.61,-0.02,158.19,0.10,-33.61,-0.02,-494.89,0.00
111,Exit short,2024-04-10 20:15,Short Exit,191.74,50987,9769619.07,-43.65,-0.07,21.49,0.03,-43.65,-0.07,-538.54,-0.01
111,Entry short,2024-04-10 20:00," | F:80,13,2,1,0.92,1,0,41.46,1,0,41.88,0,60,50.25,77.4,4.3,36.67",191.61,50987,9769619.07,-43.65,-0.07,21.49,0.03,-43.65,-0.07,-538.54,-0.01
112,Exit long,2024-04-11 13:35,Long Exit,191.897,67761,13009434.39,-41.17,-0.05,15.49,0.02,-41.17,-0.05,-579.71,-0.01
112,Entry long,2024-04-11 13:15," | F:75,48,1,0,0.4,1,0,33.83,1,0,42.44,0,60,37.82,92.8,6.5,36.67",191.99,67761,13009434.39,-41.17,-0.05,15.49,0.02,-41.17,-0.05,-579.71,-0.01
113,Exit long,2024-04-12 20:30,Long Exit,190.549,156206,29769427.07,-29.55,-0.02,18.34,0.01,-29.55,-0.02,-609.26,-0.01
113,Entry long,2024-04-12 20:25," | F:60,9,2,0,0.54,1,0,49.77,0,0,15.89,0,100,32.29,97.8,5.3,36.67",190.578,156206,29769427.07,-29.55,-0.02,18.34,0.01,-29.55,-0.02,-609.26,-0.01
114,Exit long,2024-04-16 10:45,Long Exit,192.024,113540,21807854.88,-35.33,-0.02,7.36,0.01,-35.33,-0.02,-644.59,-0.01
114,Entry long,2024-04-16 10:35," | F:70,10,1,0,0.82,0,1,58.97,1,0,46.01,0,80,42.3,94.6,10.6,36.67",192.072,113540,21807854.88,-35.33,-0.02,7.36,0.01,-35.33,-0.02,-644.59,-0.01
115,Exit long,2024-04-16 16:35,Long Exit,192.518,39848,7678390.816,-44.94,-0.09,29.96,0.06,-44.94,-0.09,-689.53,-0.01
115,Entry long,2024-04-16 15:30," | F:75,10,2,0,0.74,1,1,66.4,1,0,24.93,0,60,46.06,96.6,9.6,71.67",192.692,39848,7678390.816,-44.94,-0.09,29.96,0.06,-44.94,-0.09,-689.53,-0.01
116,Exit long,2024-04-23 19:45,Time Stop (Bars),192.66,17911,3440380.702,66.84,0.30,78.86,0.36,-4.39,-0.02,-622.7,-0.01
116,Entry long,2024-04-23 16:45," | F:70,25,2,0,1.14,0,1,67.15,1,0,22.2,0,80,53.03,99.6,30.1,36.67",192.082,17911,3440380.702,66.84,0.30,78.86,0.36,-4.39,-0.02,-622.7,-0.01
117,Exit long,2024-04-24 18:15,Time Stop (Bars),192.791,30506,5878353.67,18.91,0.05,52.21,0.14,-19.5,-0.05,-603.78,-0.01
117,Entry long,2024-04-24 15:15," | F:60,41,2,0,0.09,1,1,54.9,1,0,22.92,0,40,50,93.6,14.5,50",192.695,30506,5878353.67,18.91,0.05,52.21,0.14,-19.5,-0.05,-603.78,-0.01
118,Exit long,2024-04-25 19:45,Long Exit,194.59,48909,9500671.068,106.44,0.17,106.44,0.17,-6.61,-0.01,-497.34,0.00
118,Entry long,2024-04-25 18:20," | F:80,16,2,0,1.87,1,1,50.54,1,0,21.26,0,80,55.53,74.6,13.5,54",194.252,48909,9500671.068,106.44,0.17,106.44,0.17,-6.61,-0.01,-497.34,0.00
119,Exit long,2024-04-29 19:40,Long Exit,196.518,56696,11148474.66,-42.24,-0.06,10.02,0.01,-42.24,-0.06,-539.58,-0.01
119,Entry long,2024-04-29 19:30," | F:75,17,2,0,0.93,0,1,54.79,1,0,23.98,0,20,42.42,90,9.4,65.81",196.636,56696,11148474.66,-42.24,-0.06,10.02,0.01,-42.24,-0.06,-539.58,-0.01
120,Exit long,2024-04-30 15:10,Long Exit,196.776,53785,10590374.07,-43.37,-0.06,34.77,0.05,-43.37,-0.06,-582.95,-0.01
120,Entry long,2024-04-30 15:00," | F:70,11,2,0,0.55,0,1,56.23,1,0,11.31,0,60,46.63,99,14.5,54.27",196.902,53785,10590374.07,-43.37,-0.06,34.77,0.05,-43.37,-0.06,-582.95,-0.01
121,Exit long,2024-04-30 15:30,Long Exit,196.687,29399,5789662.666,-46.47,-0.13,12.79,0.03,-46.47,-0.13,-629.43,-0.01
121,Entry long,2024-04-30 15:15," | F:70,41,2,0,0.48,0,1,56.69,1,0,12.52,0,60,50,93.2,23.5,50",196.934,29399,5789662.666,-46.47,-0.13,12.79,0.03,-46.47,-0.13,-629.43,-0.01
122,Exit long,2024-05-01 15:55,Long Exit,197.04,57178,11273100.12,-42.75,-0.06,7.97,0.01,-42.75,-0.06,-672.18,-0.01
122,Entry long,2024-05-01 15:35," | F:65,12,2,0,0.76,0,1,54.78,1,0,13.74,0,60,50,96.2,5.9,36.67",197.158,57178,11273100.12,-42.75,-0.06,7.97,0.01,-42.75,-0.06,-672.18,-0.01
123,Exit long,2024-05-02 19:50,Long Exit,192.435,73827,14186227.19,133.79,0.15,133.79,0.15,0,0.00,-538.39,-0.01
123,Entry long,2024-05-02 19:30," | F:60,11,2,0,0.79,1,0,39.15,0,0,41.01,0,100,50,69.8,17.1,36.67",192.155,73827,14186227.19,133.79,0.15,133.79,0.15,0,0.00,-538.39,-0.01
124,Exit long,2024-05-13 21:00,Time Stop (Bars),196.174,38265,7496725.74,63.35,0.13,89.13,0.19,-4.17,-0.01,-475.04,0.00
124,Entry long,2024-05-13 18:00," | F:75,9,2,0,0.9,0,1,68.35,1,0,28.38,0,20,36.17,82.2,8.8,50",195.916,38265,7496725.74,63.35,0.13,89.13,0.19,-4.17,-0.01,-475.04,0.00
125,Exit long,2024-05-14 18:40,Long Exit,196.967,45989,9041759.323,105.94,0.18,105.94,0.18,-8.53,-0.01,-369.1,0.00
125,Entry long,2024-05-14 16:20," | F:70,11,2,0,0.47,0,1,58.86,1,0,18.39,0,60,28.37,85.8,11.9,49.34",196.607,45989,9041759.323,105.94,0.18,105.94,0.18,-8.53,-0.01,-369.1,0.00
126,Exit long,2024-05-16 19:55,Long Exit,196.767,138624,27281619.07,-32.22,-0.02,18.8,0.01,-32.22,-0.02,-401.32,0.00
126,Entry long,2024-05-16 19:45," | F:75,13,2,0,0.86,0,1,55.58,1,0,26.74,0,60,42.8,92.6,6.7,36.67",196.803,138624,27281619.07,-32.22,-0.02,18.8,0.01,-32.22,-0.02,-401.32,0.00
127,Exit long,2024-05-17 09:30,Long Exit,197.159,81968,16166876.51,-39.56,-0.04,5.8,0.01,-39.56,-0.04,-440.88,0.00
127,Entry long,2024-05-17 09:20," | F:75,16,0,0,0.32,1,1,52.8,1,0,19.64,0,20,33.15,97,8.6,36.67",197.234,81968,16166876.51,-39.56,-0.04,5.8,0.01,-39.56,-0.04,-440.88,0.00
128,Exit long,2024-05-20 17:50,Long Exit,198.312,169625,33643083.25,-28.32,-0.01,68.63,0.03,-28.32,-0.01,-469.2,0.00
128,Entry long,2024-05-20 17:45," | F:75,10,2,0,1.01,0,1,57.23,1,0,35.74,0,60,41.15,96.4,10.7,36.67",198.338,169625,33643083.25,-28.32,-0.01,68.63,0.03,-28.32,-0.01,-469.2,0.00
129,Exit long,2024-05-20 23:35,Time Stop (Bars),198.579,81302,16131698.93,84.58,0.08,114.87,0.11,-1.57,0.00,-384.62,0.00
129,Entry long,2024-05-20 20:35," | F:75,17,2,0,0.46,0,1,49.71,1,0,27.65,0,60,62.71,77.4,7.7,21.08",198.417,81302,16131698.93,84.58,0.08,114.87,0.11,-1.57,0.00,-384.62,0.00
130,Exit long,2024-05-23 09:30,Long Exit,199.283,58027,11570467.75,-42.54,-0.06,9.99,0.01,-42.54,-0.06,-427.16,0.00
130,Entry long,2024-05-23 09:15," | F:65,78,0,0,0.62,0,1,46.42,1,0,26.89,0,80,50,93.2,25.4,36.67",199.398,58027,11570467.75,-42.54,-0.06,9.99,0.01,-42.54,-0.06,-427.16,0.00
131,Exit short,2024-05-28 15:40,Short Exit,200.463,139893,28038334.31,-32.07,-0.02,13.36,0.01,-32.07,-0.02,-459.22,0.00
131,Entry short,2024-05-28 15:35," | F:55,8,2,1,0.68,1,1,48.53,1,0,16.81,0,60,32.26,99.4,8.3,36.67",200.427,139893,28038334.31,-32.07,-0.02,13.36,0.01,-32.07,-0.02,-459.22,0.00
132,Exit long,2024-05-28 21:35,Long Exit,200.424,74741,14986243.17,-40.45,-0.04,64.72,0.07,-40.45,-0.04,-499.67,0.00
132,Entry long,2024-05-28 19:30," | F:80,17,2,0,0.78,1,1,49.64,1,0,15.17,0,80,44.4,85.2,8.7,26.67",200.509,74741,14986243.17,-40.45,-0.04,64.72,0.07,-40.45,-0.04,-499.67,0.00
133,Exit short,2024-05-29 19:45,Short Exit,200.52,179187,35926276.75,-27.35,-0.01,50.14,0.02,-27.35,-0.01,-527.03,-0.01
133,Entry short,2024-05-29 19:35," | F:75,51,2,1,0.4,1,1,66.15,1,0,15.72,0,60,45.26,88.6,20.4,36.67",200.496,179187,35926276.75,-27.35,-0.01,50.14,0.02,-27.35,-0.01,-527.03,-0.01
134,Exit long,2024-05-31 17:00,Long Exit,199.875,63761,12750797.26,-41.87,-0.05,26.02,0.03,-41.87,-0.05,-568.9,-0.01
134,Entry long,2024-05-31 16:35," | F:70,9,2,0,1.09,0,1,54.9,1,0,24.32,0,80,37.1,93,12.5,50",199.978,63761,12750797.26,-41.87,-0.05,26.02,0.03,-41.87,-0.05,-568.9,-0.01
135,Exit long,2024-06-05 16:45,Long Exit,199.282,86597,17263285.14,-39.13,-0.04,15.65,0.01,-39.13,-0.04,-608.03,-0.01
135,Entry long,2024-06-05 16:30," | F:75,30,2,0,0.52,1,1,38.37,1,0,20.41,0,60,46.84,89.2,19.7,36.67",199.352,86597,17263285.14,-39.13,-0.04,15.65,0.01,-39.13,-0.04,-608.03,-0.01
136,Exit long,2024-06-06 10:15,Long Exit,199.801,47246,9423261.946,105.93,0.18,105.93,0.18,-11.5,-0.02,-502.1,-0.01
136,Entry long,2024-06-06 09:05," | F:75,14,0,0,0.78,1,1,56.34,1,0,27.19,0,60,41.85,99,12.2,50",199.451,47246,9423261.946,105.93,0.18,105.93,0.18,-11.5,-0.02,-502.1,-0.01
137,Exit long,2024-06-06 16:30,Long Exit,199.374,39222,7826867.766,-44.97,-0.09,62.06,0.12,-44.97,-0.09,-547.08,-0.01
137,Entry long,2024-06-06 15:30," | F:75,26,2,0,0.69,0,1,54.93,1,0,16.47,0,80,54.45,97.2,15.5,50",199.553,39222,7826867.766,-44.97,-0.09,62.06,0.12,-44.97,-0.09,-547.08,-0.01
138,Exit long,2024-06-11 14:10,Long Exit,200.116,84468,16909564.45,-39.25,-0.04,16.67,0.02,-39.25,-0.04,-586.33,-0.01
