Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
232,Exit short,2025-10-10 10:00,Short Exit,1.1575,51546,59624.80458,-39.69,-0.07,32.47,0.05,-39.69,-0.07,-218.26,0.00
232,Entry short,2025-10-10 09:40," | F:75,12,0,1,0.65,1,0,39.33,0,1.97,16,0,100,36.56,96,5.8,50",1.15673,51546,59624.80458,-39.69,-0.07,32.47,0.05,-39.69,-0.07,-218.26,0.00
233,Exit long,2025-10-10 18:00,Long Exit,1.15963,47170,54565.3126,134.43,0.25,134.43,0.25,-28.3,-0.05,-83.82,0.00
233,Entry long,2025-10-10 15:00," | F:50,154,2,0,0.71,0,0,45.54,0,1.81,26.85,0,80,37.03,98.8,5.7,35.12",1.15678,47170,54565.3126,134.43,0.25,134.43,0.25,-28.3,-0.05,-83.82,0.00
234,Exit long,2025-10-15 11:25,Long Exit,1.16347,86207,100332.017,-32.76,-0.03,6.9,0.01,-32.76,-0.03,-116.58,0.00
234,Entry long,2025-10-15 11:15," | F:75,10,1,0,1.1,0,1,58.97,1,1.14,25.98,0,100,37.57,98,3.2,47.97",1.16385,86207,100332.017,-32.76,-0.03,6.9,0.01,-32.76,-0.03,-116.58,0.00
235,Exit long,2025-10-17 10:20,Long Exit,1.17005,52083,60979.29723,-39.58,-0.06,35.94,0.06,-39.58,-0.06,-156.16,0.00
235,Entry long,2025-10-17 10:10," | F:75,62,1,0,0.89,1,1,40.08,1,1.38,27.1,0,80,44.23,94.6,7.7,27.85",1.17081,52083,60979.29723,-39.58,-0.06,35.94,0.06,-39.58,-0.06,-156.16,0.00
236,Exit long,2025-10-17 14:10,Long Exit,1.16874,65789,76927.0777,-36.84,-0.05,26.97,0.04,-36.84,-0.05,-193.01,0.00
236,Entry long,2025-10-17 14:00," | F:75,158,1,0,0.51,1,0,43.4,1,1.36,22.33,0,100,37.81,94,3.7,46.42",1.1693,65789,76927.0777,-36.84,-0.05,26.97,0.04,-36.84,-0.05,-193.01,0.00
237,Exit long,2025-10-23 12:45,Time Stop (Bars),1.15971,70423,81661.10234,9.15,0.01,73.94,0.09,-34.51,-0.04,-183.85,0.00
237,Entry long,2025-10-23 09:45," | F:55,33,0,0,0.77,1,0,41.92,0,1.48,23.73,0,80,41.79,92,2.9,20.96",1.15958,70423,81661.10234,9.15,0.01,73.94,0.09,-34.51,-0.04,-183.85,0.00
238,Exit long,2025-10-23 19:55,Long Exit,1.16065,128205,148825.4922,-24.36,-0.02,98.72,0.07,-24.36,-0.02,-208.21,0.00
238,Entry long,2025-10-23 18:45," | F:75,23,2,0,0.65,0,1,49.79,0,0.69,26.13,0,60,58.1,96,5.9,16.67",1.16084,128205,148825.4922,-24.36,-0.02,98.72,0.07,-24.36,-0.02,-208.21,0.00
239,Exit long,2025-10-24 13:15,Time Stop (Bars),1.16144,55556,64489.96036,35,0.05,110,0.17,-34.44,-0.05,-173.21,0.00
239,Entry long,2025-10-24 10:15," | F:55,13,1,0,0.68,1,0,49.43,0,1.66,25.7,0,60,52.6,94.6,2.5,50",1.16081,55556,64489.96036,35,0.05,110,0.17,-34.44,-0.05,-173.21,0.00
240,Exit long,2025-10-27 20:00,Long Exit,1.16357,142857,166245.548,-21.43,-0.01,20,0.01,-21.43,-0.01,-194.64,0.00
