Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
17,Entry short,2023-03-14 14:30," | F:55,55,2,1,0.43,0,1,56.78,1,4.72,22.28,0,100,51.98,60.8,24.5,50",1905.89,8,15247.12,2.4,0.02,84.88,0.56,-41.44,-0.27,209.28,0.00
18,Exit long,2023-03-15 13:10,Long Exit,1905.33,25,47679.25,-46,-0.10,6.75,0.01,-46,-0.10,163.28,0.00
18,Entry long,2023-03-15 13:05," | F:75,10,1,0,0.98,0,1,65.57,1,0.88,45.43,0,60,53.13,98,40.7,36.67",1907.17,25,47679.25,-46,-0.10,6.75,0.01,-46,-0.10,163.28,0.00
19,Exit long,2023-03-15 19:30,Time Stop (Bars),1927.81,7,13472.83,21.84,0.16,88.13,0.65,-32.13,-0.24,185.12,0.00
19,Entry long,2023-03-15 16:30," | F:70,32,2,0,0.6,0,1,54.93,1,1.08,23.65,0,60,59.58,74,68,37.34",1924.69,7,13472.83,21.84,0.16,88.13,0.65,-32.13,-0.24,185.12,0.00
20,Exit long,2023-03-23 13:30,Time Stop (Bars),1977.54,20,39530.4,20.4,0.05,82.2,0.21,-38.2,-0.10,205.52,0.00
20,Entry long,2023-03-23 10:30," | F:70,61,1,0,0.49,0,1,45.3,1,1.13,17.18,0,60,39.68,89.2,27.4,44.92",1976.52,20,39530.4,20.4,0.05,82.2,0.21,-38.2,-0.10,205.52,0.00
21,Exit long,2023-03-29 22:25,Long Exit,1963.38,19,37349.63,-45.41,-0.12,62.7,0.17,-45.41,-0.12,160.11,0.00
21,Entry long,2023-03-29 20:25," | F:55,13,2,0,1.09,0,1,54.71,1,1.24,15.89,0,100,35.27,99,9.5,36.67",1965.77,19,37349.63,-45.41,-0.12,62.7,0.17,-45.41,-0.12,160.11,0.00
22,Exit long,2023-03-30 13:30,Long Exit,1969.82,30,58987.8,106.8,0.18,106.8,0.18,-24.6,-0.04,266.91,0.00
22,Entry long,2023-03-30 11:15," | F:70,28,1,0,0.98,0,1,47.71,1,1.19,42.11,0,60,52.09,94.6,23.4,36.67",1966.26,30,58987.8,106.8,0.18,106.8,0.18,-24.6,-0.04,266.91,0.00
23,Exit long,2023-04-05 17:30,Long Exit,2018.77,8,16199.12,-48.96,-0.30,16.64,0.10,-48.96,-0.30,217.95,0.00
23,Entry long,2023-04-05 17:10," | F:65,228,2,0,0.25,0,1,46.59,1,1.78,26.24,0,80,50,90.6,42.6,50",2024.89,8,16199.12,-48.96,-0.30,16.64,0.10,-48.96,-0.30,217.95,0.00
24,Exit long,2023-04-06 16:10,Long Exit,2009.08,25,50272.5,-45.5,-0.09,6,0.01,-45.5,-0.09,172.45,0.00
24,Entry long,2023-04-06 16:05," | F:50,124,2,0,0.98,0,0,23.59,1,1.48,21.28,0,40,30.9,98.2,14.6,36.67",2010.9,25,50272.5,-45.5,-0.09,6,0.01,-45.5,-0.09,172.45,0.00
25,Exit long,2023-04-11 10:25,Long Exit,2002.73,30,59975.1,106.8,0.18,106.8,0.18,-39.3,-0.07,279.25,0.00
25,Entry long,2023-04-11 10:00," | F:70,28,1,0,0.67,0,1,48.37,1,1.71,21.16,0,60,35.47,88.4,7,42.37",1999.17,30,59975.1,106.8,0.18,106.8,0.18,-39.3,-0.07,279.25,0.00
26,Exit long,2023-04-11 18:15,Long Exit,2005.49,35,70084.35,107.8,0.15,107.8,0.15,-31.15,-0.04,387.05,0.00
26,Entry long,2023-04-11 17:45," | F:75,7,2,0,1.19,0,1,56.46,1,0.96,19.14,0,40,53.85,85.8,15.3,36.67",2002.41,35,70084.35,107.8,0.15,107.8,0.15,-31.15,-0.04,387.05,0.00
27,Exit long,2023-04-14 14:35,Long Exit,2032.22,25,50851,-45.5,-0.09,10.75,0.02,-45.5,-0.09,341.55,0.00
27,Entry long,2023-04-14 14:10," | F:55,33,1,0,0.67,0,0,34.3,1,1.67,23.42,0,40,35.61,90.2,20.7,32.86",2034.04,25,50851,-45.5,-0.09,10.75,0.02,-45.5,-0.09,341.55,0.00
28,Exit short,2023-04-14 17:40,Short Exit,2006.46,4,8116.48,90.64,1.12,90.64,1.12,-24.68,-0.30,432.19,0.00
28,Entry short,2023-04-14 15:30," | F:75,20,2,1,0.37,0,0,31.44,1,5.6,27.64,0,60,62.71,3.6,22.5,64.88",2029.12,4,8116.48,90.64,1.12,90.64,1.12,-24.68,-0.30,432.19,0.00
29,Exit long,2023-04-27 12:25,Long Exit,1997.34,25,49977.75,-44.25,-0.09,18.25,0.04,-44.25,-0.09,387.94,0.00
29,Entry long,2023-04-27 12:05," | F:70,80,1,0,1.27,0,1,48.62,1,0.79,24.83,0,80,35.41,98.8,50.3,27.35",1999.11,25,49977.75,-44.25,-0.09,18.25,0.04,-44.25,-0.09,387.94,0.00
30,Exit long,2023-05-01 17:40,Long Exit,1984.41,16,31796.8,-46.24,-0.15,10.24,0.03,-46.24,-0.15,341.7,0.00
30,Entry long,2023-05-01 17:35," | F:75,57,2,0,0.38,0,0,37.16,1,0.9,49.81,0,80,35.25,80,16.6,61.49",1987.3,16,31796.8,-46.24,-0.15,10.24,0.03,-46.24,-0.15,341.7,0.00
31,Exit short,2023-05-03 10:25,Short Exit,2014.57,37,74646.39,107.3,0.14,107.3,0.14,-12.95,-0.02,449,0.00
31,Entry short,2023-05-03 10:00," | F:50,35,1,1,1.16,0,1,57.93,1,2.76,22.58,0,60,38.91,76.2,4.2,60.45",2017.47,37,74646.39,107.3,0.14,107.3,0.14,-12.95,-0.02,449,0.00
32,Exit long,2023-05-05 08:15,Long Exit,2048.03,46,94249.86,-40.48,-0.04,0,0.00,-40.48,-0.04,408.52,0.00
32,Entry long,2023-05-05 08:10," | F:70,25,0,0,1.79,0,1,47.17,1,2.06,15.59,0,100,41.41,83,11.9,37.49",2048.91,46,94249.86,-40.48,-0.04,0,0.00,-40.48,-0.04,408.52,0.00
33,Exit long,2023-05-24 16:40,Long Exit,1972.6,34,67112.26,-43.86,-0.07,19.72,0.03,-43.86,-0.07,364.66,0.00
33,Entry long,2023-05-24 16:35," | F:75,74,2,0,0.42,0,0,28.63,0,1.07,35.88,0,80,50.67,96.2,29.5,16.67",1973.89,34,67112.26,-43.86,-0.07,19.72,0.03,-43.86,-0.07,364.66,0.00
34,Exit short,2023-05-25 19:05,Short Exit,1946.63,26,50567.14,-45.24,-0.09,1.3,0.00,-45.24,-0.09,319.42,0.00
34,Entry short,2023-05-25 19:00," | F:75,15,2,1,0.96,0,0,43.33,0,1.02,22.36,0,80,39.4,93.4,22.9,50",1944.89,26,50567.14,-45.24,-0.09,1.3,0.00,-45.24,-0.09,319.42,0.00
35,Exit long,2023-05-26 19:00,Long Exit,1944.17,27,52388.37,104.22,0.20,104.22,0.20,-26.19,-0.05,423.64,0.00
35,Entry long,2023-05-26 18:10," | F:45,173,2,0,0.69,0,0,34.05,0,1.41,25.78,0,60,50,26.2,12,38.1",1940.31,27,52388.37,104.22,0.20,104.22,0.20,-26.19,-0.05,423.64,0.00
36,Exit long,2023-05-29 10:30,Long Exit,1944.93,33,64226.58,-43.89,-0.07,27.39,0.04,-43.89,-0.07,379.75,0.00
36,Entry long,2023-05-29 10:10," | F:65,40,1,0,0.34,0,1,47.69,0,0.83,26.71,0,100,50,98.6,6.1,30.47",1946.26,33,64226.58,-43.89,-0.07,27.39,0.04,-43.89,-0.07,379.75,0.00
37,Exit short,2023-05-31 21:45,Short Exit,1964.59,37,72797.87,108.04,0.15,108.04,0.15,-20.35,-0.03,487.79,0.00
37,Entry short,2023-05-31 20:45," | F:55,21,2,1,0.42,0,1,56.06,1,1.17,20.3,0,40,46.69,68,15.3,36.67",1967.51,37,72797.87,108.04,0.15,108.04,0.15,-20.35,-0.03,487.79,0.00
38,Exit long,2023-06-01 15:30,Long Exit,1963.87,28,54884.2,104.16,0.19,104.16,0.19,-20.72,-0.04,591.95,0.01
38,Entry long,2023-06-01 15:25," | F:55,33,2,0,0.53,0,0,34.16,1,1.43,55.5,0,80,38.86,87.8,10.1,36.67",1960.15,28,54884.2,104.16,0.19,104.16,0.19,-20.72,-0.04,591.95,0.01
