Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
378,Exit short,2025-06-05 15:15,Short Exit,1.14152,19737,22546.16721,15.99,0.07,15.99,0.07,-6.12,-0.03,-839.57,-0.01
378,Entry short,2025-06-05 15:05," | F:55,19,2,1,0.82,0,1,51.71,1,1.04,14.11,1,100,58.13,98.6,7.8,36.67",1.14233,19737,22546.16721,15.99,0.07,15.99,0.07,-6.12,-0.03,-839.57,-0.01
379,Exit long,2025-06-06 04:00,Long Exit,1.14494,65217,74703.46482,-33.91,-0.05,0,0.00,-33.91,-0.05,-873.48,-0.01
379,Entry long,2025-06-06 03:50," | F:70,14,0,0,0.4,0,1,57.82,1,1.54,13.91,1,100,57.54,99.8,2.7,41.07",1.14546,65217,74703.46482,-33.91,-0.05,0,0.00,-33.91,-0.05,-873.48,-0.01
380,Exit long,2025-06-10 09:10,Long Exit,1.14094,62500,71277.5,31.25,0.04,31.25,0.04,-28.12,-0.04,-842.23,-0.01
380,Entry long,2025-06-10 08:45," | F:50,8,0,0,0.78,0,0,52.61,1,1.34,21.11,1,100,58.22,97.4,5.6,100",1.14044,62500,71277.5,31.25,0.04,31.25,0.04,-28.12,-0.04,-842.23,-0.01
381,Exit long,2025-06-11 02:35,Long Exit,1.14368,40000,45715.2,32,0.07,32,0.07,-4,-0.01,-810.23,-0.01
381,Entry long,2025-06-11 02:20," | F:65,17,3,0,1.56,0,1,52.73,1,1.29,11.03,1,20,50,99.2,3,36.67",1.14288,40000,45715.2,32,0.07,32,0.07,-4,-0.01,-810.23,-0.01
382,Exit long,2025-06-12 04:55,Long Exit,1.15172,56604,65225.35524,-33.4,-0.05,7.36,0.01,-33.4,-0.05,-843.63,-0.01
382,Entry long,2025-06-12 04:45," | F:65,8,0,0,0.63,0,1,59,1,0.93,41.28,1,80,50,99.6,6.1,36.67",1.15231,56604,65225.35524,-33.4,-0.05,7.36,0.01,-33.4,-0.05,-843.63,-0.01
383,Exit long,2025-06-12 18:15,Long Exit,1.15724,28302,32768.90466,-16.7,-0.05,3.96,0.01,-16.7,-0.05,-860.33,-0.01
383,Entry long,2025-06-12 18:05," | F:75,61,2,0,1.02,0,1,40.1,1,0.96,17.98,1,100,46.86,95.2,10.9,36.67",1.15783,28302,32768.90466,-16.7,-0.05,3.96,0.01,-16.7,-0.05,-860.33,-0.01
384,Exit long,2025-06-13 16:30,Long Exit,1.15016,41096,47299.4412,-32.47,-0.07,9.86,0.02,-32.47,-0.07,-892.79,-0.01
384,Entry long,2025-06-13 16:15," | F:50,17,2,0,0.48,0,0,46.13,1,0.95,15.5,1,100,35.69,91.8,6.5,50",1.15095,41096,47299.4412,-32.47,-0.07,9.86,0.02,-32.47,-0.07,-892.79,-0.01
385,Exit long,2025-06-18 09:20,Long Exit,1.15122,50000,57529.5,31.5,0.05,31.5,0.05,-27.5,-0.05,-861.29,-0.01
385,Entry long,2025-06-18 08:30," | F:55,14,0,0,0.29,1,1,60.09,1,1.11,19.01,1,60,50,96.6,2.9,25.95",1.15059,50000,57529.5,31.5,0.05,31.5,0.05,-27.5,-0.05,-861.29,-0.01
386,Exit long,2025-06-19 17:25,Long Exit,1.14701,33708,38695.43568,-32.02,-0.08,9.44,0.02,-32.02,-0.08,-893.32,-0.01
386,Entry long,2025-06-19 16:45," | F:70,15,2,0,0.39,0,1,52.87,0,1.38,14.54,1,40,36.09,98,9.3,36.67",1.14796,33708,38695.43568,-32.02,-0.08,9.44,0.02,-32.02,-0.08,-893.32,-0.01
387,Exit short,2025-06-19 20:30,Short Exit,1.14661,30612,35083.18872,-16.84,-0.05,0,0.00,-16.84,-0.05,-910.15,-0.01
387,Entry short,2025-06-19 20:20," | F:75,20,2,1,1.05,0,0,47.88,0,0.81,23.49,1,80,30.88,94.4,7.1,36.67",1.14606,30612,35083.18872,-16.84,-0.05,0,0.00,-16.84,-0.05,-910.15,-0.01
388,Exit long,2025-06-23 19:45,Long Exit,1.15461,21583,24887.3573,32.59,0.13,32.59,0.13,-2.16,-0.01,-877.56,-0.01
388,Entry long,2025-06-23 19:35," | F:75,28,2,0,0.52,0,1,51.39,1,1.18,45.44,1,60,33.5,95.4,15.5,50",1.1531,21583,24887.3573,32.59,0.13,32.59,0.13,-2.16,-0.01,-877.56,-0.01
389,Exit short,2025-06-27 08:50,Short Exit,1.16937,62500,73051.875,-33.75,-0.05,12.5,0.02,-33.75,-0.05,-911.31,-0.01
389,Entry short,2025-06-27 08:35," | F:75,12,0,1,0.6,1,0,41.62,1,1.45,34.12,1,80,39.92,96,4.2,36.67",1.16883,62500,73051.875,-33.75,-0.05,12.5,0.02,-33.75,-0.05,-911.31,-0.01
390,Exit long,2025-06-27 20:15,Long Exit,1.17161,25862,30316.7295,-16.55,-0.05,3.62,0.01,-16.55,-0.05,-927.87,-0.01
390,Entry long,2025-06-27 19:55," | F:75,18,2,0,0.79,0,1,49.15,1,1.11,11.23,1,20,46.08,96.8,10.6,36.67",1.17225,25862,30316.7295,-16.55,-0.05,3.62,0.01,-16.55,-0.05,-927.87,-0.01
391,Exit short,2025-06-30 14:20,Short Exit,1.17304,61224,71784.52776,-33.67,-0.05,0,0.00,-33.67,-0.05,-961.54,-0.01
391,Entry short,2025-06-30 14:15," | F:80,23,1,1,1.17,1,1,54.03,1,0.94,15.28,1,80,48.66,92.4,5.8,38.81",1.17249,61224,71784.52776,-33.67,-0.05,0,0.00,-33.67,-0.05,-961.54,-0.01
392,Exit short,2025-07-02 17:50,Short Exit,1.17524,32609,38355.68407,32.28,0.08,32.28,0.08,-17.28,-0.05,-929.26,-0.01
392,Entry short,2025-07-02 17:25," | F:75,9,2,1,0.47,0,0,48.84,1,0.68,16.49,1,80,39.01,92.2,9.2,50",1.17623,32609,38355.68407,32.28,0.08,32.28,0.08,-17.28,-0.05,-929.26,-0.01
393,Exit long,2025-07-03 00:00,Long Exit,1.1794,30000,35399.7,-17.7,-0.05,9.9,0.03,-17.7,-0.05,-946.96,-0.01
393,Entry long,2025-07-02 21:55," | F:70,8,2,0,0.91,0,1,60.23,1,1.44,33.46,1,60,47.14,99,2.8,36.67",1.17999,30000,35399.7,-17.7,-0.05,9.9,0.03,-17.7,-0.05,-946.96,-0.01
394,Exit short,2025-07-07 08:40,Short Exit,1.17703,61224,72028.81152,-33.67,-0.05,7.96,0.01,-33.67,-0.05,-980.63,-0.01
394,Entry short,2025-07-07 08:15," | F:70,9,0,1,0.62,0,0,42.15,1,1.36,21.23,1,40,56.19,98.2,3.9,36.67",1.17648,61224,72028.81152,-33.67,-0.05,7.96,0.01,-33.67,-0.05,-980.63,-0.01
395,Exit short,2025-07-09 10:30,Short Exit,1.17187,58824,68965.84584,31.76,0.05,31.76,0.05,-11.18,-0.02,-948.86,-0.01
395,Entry short,2025-07-09 10:00," | F:55,98,1,1,0.36,1,1,65.66,0,1.64,22.01,1,60,39.2,96,0.9,33.45",1.17241,58824,68965.84584,31.76,0.05,31.76,0.05,-11.18,-0.02,-948.86,-0.01
396,Exit short,2025-07-09 13:35,Short Exit,1.17044,22059,25834.61844,15.88,0.06,15.88,0.06,-7.06,-0.03,-932.98,-0.01
396,Entry short,2025-07-09 13:20," | F:80,15,1,1,0.49,1,0,46.63,0,1.01,13.35,1,60,41.99,92.6,3.3,36.67",1.17116,22059,25834.61844,15.88,0.06,15.88,0.06,-7.06,-0.03,-932.98,-0.01
397,Exit long,2025-07-14 15:30,Long Exit,1.16849,52632,61533.12384,-33.16,-0.05,3.68,0.01,-33.16,-0.05,-966.14,-0.01
397,Entry long,2025-07-14 15:00," | F:70,26,2,0,0.79,0,1,50.76,0,1.23,20.3,1,40,50,97.2,7.3,46.93",1.16912,52632,61533.12384,-33.16,-0.05,3.68,0.01,-33.16,-0.05,-966.14,-0.01
398,Exit long,2025-07-14 18:30,Long Exit,1.16879,31250,36509.0625,15.63,0.04,15.63,0.04,-3.44,-0.01,-950.51,-0.01
398,Entry long,2025-07-14 18:05," | F:75,13,2,0,0.77,0,0,45.43,0,1.09,22.27,1,100,41.2,92,4.4,36.67",1.16829,31250,36509.0625,15.63,0.04,15.63,0.04,-3.44,-0.01,-950.51,-0.01
399,Exit short,2025-07-16 04:20,Short Exit,1.16148,63830,74103.4385,-33.83,-0.05,20.43,0.03,-33.83,-0.05,-984.34,-0.01
399,Entry short,2025-07-16 03:45," | F:80,106,0,1,2.28,1,0,61.78,0,1.4,28.08,1,80,42.99,98.8,6.2,36.67",1.16095,63830,74103.4385,-33.83,-0.05,20.43,0.03,-33.83,-0.05,-984.34,-0.01
400,Exit short,2025-07-16 17:50,Short Exit,1.15748,23077,26694.78129,-16.38,-0.06,4.85,0.02,-16.38,-0.06,-1000.73,-0.01
400,Entry short,2025-07-16 17:45," | F:75,9,2,1,0.86,0,0,37.44,0,0.65,46.39,1,80,48.45,97.6,5,36.67",1.15677,23077,26694.78129,-16.38,-0.06,4.85,0.02,-16.38,-0.06,-1000.73,-0.01
401,Exit long,2025-07-16 21:05,Long Exit,1.1635,49180,57253.8806,-32.95,-0.06,8.36,0.01,-32.95,-0.06,-1033.68,-0.01
401,Entry long,2025-07-16 20:55," | F:80,12,2,0,0.37,1,1,48.92,0,0.79,27.29,1,60,34.11,85.2,8.4,36.67",1.16417,49180,57253.8806,-32.95,-0.06,8.36,0.01,-32.95,-0.06,-1033.68,-0.01
402,Exit long,2025-07-18 16:20,Long Exit,1.16605,46875,54626.71875,31.88,0.06,31.88,0.06,-6.56,-0.01,-1001.8,-0.01
402,Entry long,2025-07-18 16:10," | F:75,8,2,0,0.62,1,1,56.95,0,0.9,16.92,1,60,50,96.8,3.6,36.67",1.16537,46875,54626.71875,31.88,0.06,31.88,0.06,-6.56,-0.01,-1001.8,-0.01
403,Exit short,2025-07-22 13:55,Short Exit,1.17,60000,70231.2,31.2,0.04,31.2,0.04,-25.8,-0.04,-970.6,-0.01
403,Entry short,2025-07-22 13:05," | F:55,222,1,1,0.99,0,1,64.16,1,0.95,25.32,1,80,46.6,94.4,8.2,36.67",1.17052,60000,70231.2,31.2,0.04,31.2,0.04,-25.8,-0.04,-970.6,-0.01
404,Exit long,2025-07-22 15:45,Long Exit,1.16863,30000,35075.7,-16.8,-0.05,4.8,0.01,-16.8,-0.05,-987.4,-0.01
404,Entry long,2025-07-22 15:20," | F:80,54,2,0,1.71,1,1,36.49,1,0.99,18.39,1,40,41.49,97.6,5.8,50",1.16919,30000,35075.7,-16.8,-0.05,4.8,0.01,-16.8,-0.05,-987.4,-0.01
405,Exit long,2025-07-24 07:00,Long Exit,1.17724,54545,64245.82825,-33.27,-0.05,8.73,0.01,-33.27,-0.05,-1020.68,-0.01
405,Entry long,2025-07-24 06:35," | F:75,12,0,0,0.78,1,1,56.04,1,0.78,12.04,1,80,44.99,93.6,3,36.67",1.17785,54545,64245.82825,-33.27,-0.05,8.73,0.01,-33.27,-0.05,-1020.68,-0.01
406,Exit long,2025-07-24 17:40,Long Exit,1.17792,21429,25225.79022,15.86,0.06,15.86,0.06,-2.36,-0.01,-1004.82,-0.01
406,Entry long,2025-07-24 17:25," | F:70,9,2,0,0.64,0,1,55.03,1,0.43,32.19,1,60,50,91.6,6.3,36.67",1.17718,21429,25225.79022,15.86,0.06,15.86,0.06,-2.36,-0.01,-1004.82,-0.01
407,Exit short,2025-07-25 16:40,Short Exit,1.17127,33708,39513.19176,32.02,0.08,32.02,0.08,-4.04,-0.01,-972.8,-0.01
407,Entry short,2025-07-25 16:25," | F:75,29,2,1,0.4,1,0,50.44,1,0.97,44.08,1,80,58.67,98.2,16,50",1.17222,33708,39513.19176,32.02,0.08,32.02,0.08,-4.04,-0.01,-972.8,-0.01
408,Exit short,2025-07-28 16:20,Short Exit,1.16385,22901,26685.84827,32.52,0.12,32.52,0.12,-28.63,-0.11,-940.28,-0.01
408,Entry short,2025-07-28 15:05," | F:75,17,2,1,0.7,0,0,45.35,0,1.27,42.88,1,100,35.36,95.8,4.3,36.67",1.16527,22901,26685.84827,32.52,0.12,32.52,0.12,-28.63,-0.11,-940.28,-0.01
409,Exit long,2025-07-28 18:05,Long Exit,1.16327,25862,30101.04042,-16.55,-0.05,0,0.00,-16.55,-0.05,-956.83,-0.01
409,Entry long,2025-07-28 18:00," | F:50,8,2,0,0.8,0,0,45.94,0,0.92,19.54,1,60,50,94.6,6.6,36.67",1.16391,25862,30101.04042,-16.55,-0.05,0,0.00,-16.55,-0.05,-956.83,-0.01
410,Exit short,2025-07-30 10:55,Short Exit,1.15516,34884,40328.69472,32.09,0.08,32.09,0.08,-16.74,-0.04,-924.74,-0.01
410,Entry short,2025-07-30 10:10," | F:55,47,1,1,0.39,1,1,57.89,0,1.14,22.3,1,40,38.38,89.8,4.6,36.67",1.15608,34884,40328.69472,32.09,0.08,32.09,0.08,-16.74,-0.04,-924.74,-0.01
411,Exit short,2025-07-31 06:20,Short Exit,1.14192,38961,44522.29314,31.95,0.07,31.95,0.07,-2.34,-0.01,-892.79,-0.01
411,Entry short,2025-07-31 06:00," | F:65,16,0,1,0.81,0,0,48.72,0,1.14,26.7,1,60,50,95.2,8.5,46.57",1.14274,38961,44522.29314,31.95,0.07,31.95,0.07,-2.34,-0.01,-892.79,-0.01
412,Exit short,2025-08-04 17:40,Short Exit,1.15764,52632,60960.48768,31.58,0.05,31.58,0.05,-17.89,-0.03,-861.21,-0.01
412,Entry short,2025-08-04 17:25," | F:55,12,2,1,0.68,0,1,55.43,1,0.96,11.7,1,80,43.6,98.8,8.3,66.94",1.15824,52632,60960.48768,31.58,0.05,31.58,0.05,-17.89,-0.03,-861.21,-0.01
413,Exit long,2025-08-05 13:20,Long Exit,1.15353,46875,54104.53125,-32.81,-0.06,0,0.00,-32.81,-0.06,-894.02,-0.01
413,Entry long,2025-08-05 13:10," | F:60,14,1,0,1.4,1,0,49.66,0,0.99,20.23,1,80,45.61,96.8,6.6,57.53",1.15423,46875,54104.53125,-32.81,-0.06,0,0.00,-32.81,-0.06,-894.02,-0.01
414,Exit short,2025-08-07 14:10,Short Exit,1.16513,24000,27995.52,32.4,0.12,32.4,0.12,-2.16,-0.01,-861.62,-0.01
414,Entry short,2025-08-07 14:00," | F:55,16,1,1,0.76,0,1,37.49,1,2.76,23.22,1,40,44.47,81.4,4.3,26.67",1.16648,24000,27995.52,32.4,0.12,32.4,0.12,-2.16,-0.01,-861.62,-0.01
415,Exit short,2025-08-11 12:10,Short Exit,1.16502,56604,65976.49032,31.7,0.05,31.7,0.05,-13.02,-0.02,-829.92,-0.01
415,Entry short,2025-08-11 11:45," | F:75,18,1,1,0.84,0,0,49.1,1,0.74,27.9,1,40,50.82,89.8,4.6,43.61",1.16558,56604,65976.49032,31.7,0.05,31.7,0.05,-13.02,-0.02,-829.92,-0.01
416,Exit short,2025-08-14 09:10,Short Exit,1.17053,38462,44988.61678,-32.31,-0.07,0.77,0.00,-32.31,-0.07,-862.23,-0.01
416,Entry short,2025-08-14 09:00," | F:70,14,0,1,0.59,0,0,37.08,1,2.26,28.5,1,80,45.23,99.6,2.2,31.36",1.16969,38462,44988.61678,-32.31,-0.07,0.77,0.00,-32.31,-0.07,-862.23,-0.01
417,Exit short,2025-08-18 03:50,Short Exit,1.17011,60000,70237.8,31.2,0.04,31.2,0.04,-1.8,0.00,-831.03,-0.01
417,Entry short,2025-08-18 03:30," | F:55,17,0,1,0.59,1,1,47.19,1,1.17,18.02,1,60,57.14,97.6,3.8,45.45",1.17063,60000,70237.8,31.2,0.04,31.2,0.04,-1.8,0.00,-831.03,-0.01
418,Exit short,2025-08-20 20:20,Short Exit,1.16667,54545,63602.7427,-33.27,-0.05,2.18,0.00,-33.27,-0.05,-864.3,-0.01
418,Entry short,2025-08-20 20:05," | F:60,27,2,1,1.13,1,1,54.03,1,0.96,12.63,1,60,50,96.4,5.9,36.67",1.16606,54545,63602.7427,-33.27,-0.05,2.18,0.00,-33.27,-0.05,-864.3,-0.01
419,Exit short,2025-08-25 10:35,Short Exit,1.17091,54545,63898.92205,31.64,0.05,31.64,0.05,-30.55,-0.05,-832.67,-0.01
419,Entry short,2025-08-25 09:35," | F:50,102,0,1,0.68,0,1,65.3,1,1.08,28.28,1,80,64.53,90.2,3.8,36.67",1.17149,54545,63898.92205,31.64,0.05,31.64,0.05,-30.55,-0.05,-832.67,-0.01
420,Exit short,2025-08-25 21:20,Short Exit,1.1636,23438,27288.39464,15.94,0.06,15.94,0.06,-0.7,0.00,-816.73,-0.01
420,Entry short,2025-08-25 21:05," | F:75,8,2,1,0.98,1,0,23.85,0,1.09,69.52,1,100,41.18,99.2,6.4,62.31",1.16428,23438,27288.39464,15.94,0.06,15.94,0.06,-0.7,0.00,-816.73,-0.01
421,Exit long,2025-08-26 03:30,Long Exit,1.16555,13575,15789.6255,32.72,0.21,32.72,0.21,-3.8,-0.02,-784.01,-0.01
421,Entry long,2025-08-26 03:00," | F:50,49,0,0,0.43,0,0,74.18,0,5.76,25.09,1,100,50.72,96.6,12.9,50",1.16314,13575,15789.6255,32.72,0.21,32.72,0.21,-3.8,-0.02,-784.01,-0.01
422,Exit short,2025-08-26 08:30,Short Exit,1.16354,32609,37924.91918,-16.96,-0.04,1.63,0.00,-16.96,-0.04,-800.97,-0.01
422,Entry short,2025-08-26 08:15," | F:75,29,0,1,1.38,1,0,48.87,0,1.33,16.78,1,60,51.5,96.6,8.1,48.82",1.16302,32609,37924.91918,-16.96,-0.04,1.63,0.00,-16.96,-0.04,-800.97,-0.01
423,Exit long,2025-08-26 16:35,Long Exit,1.16521,39474,45963.5256,31.97,0.07,31.97,0.07,-14.61,-0.03,-769,-0.01
423,Entry long,2025-08-26 16:05," | F:75,28,2,0,0.54,0,1,43.83,0,1.23,22.76,1,60,51.63,97.6,7.8,74.1",1.1644,39474,45963.5256,31.97,0.07,31.97,0.07,-14.61,-0.03,-769,-0.01
424,Exit short,2025-08-26 16:50,Short Exit,1.16556,43478,50643.60918,-32.61,-0.06,1.3,0.00,-32.61,-0.06,-801.61,-0.01
424,Entry short,2025-08-26 16:35," | F:55,13,2,1,0.62,1,1,51.28,0,1.21,20.05,1,60,50,95.2,5.7,50",1.16481,43478,50643.60918,-32.61,-0.06,1.3,0.00,-32.61,-0.06,-801.61,-0.01
425,Exit long,2025-08-29 13:10,Long Exit,1.16675,41096,47981.22384,-32.47,-0.07,6.58,0.01,-32.47,-0.07,-834.07,-0.01
425,Entry long,2025-08-29 12:35," | F:75,23,1,0,1.05,0,1,49.98,1,1.02,16.72,1,80,44.43,99,8.9,36.67",1.16754,41096,47981.22384,-32.47,-0.07,6.58,0.01,-32.47,-0.07,-834.07,-0.01
426,Exit short,2025-08-29 17:15,Short Exit,1.16839,25000,29193.25,-16.5,-0.06,0,0.00,-16.5,-0.06,-850.57,-0.01
426,Entry short,2025-08-29 17:10," | F:55,59,2,1,0.69,0,1,68.17,1,1.13,23.6,1,40,41.89,96,8.2,36.67",1.16773,25000,29193.25,-16.5,-0.06,0,0.00,-16.5,-0.06,-850.57,-0.01
427,Exit long,2025-09-02 05:00,Long Exit,1.16988,65217,76329.9768,-33.91,-0.04,17.61,0.02,-33.91,-0.04,-884.48,-0.01
427,Entry long,2025-09-02 04:20," | F:55,109,0,0,0.63,0,0,40.14,1,1.06,25.45,1,60,47.95,99.4,4.1,36.67",1.1704,65217,76329.9768,-33.91,-0.04,17.61,0.02,-33.91,-0.04,-884.48,-0.01
428,Exit short,2025-09-02 17:30,Short Exit,1.1667,18987,22168.08198,15.95,0.07,15.95,0.07,-9.3,-0.04,-868.53,-0.01
428,Entry short,2025-09-02 17:15," | F:75,84,2,1,0.88,0,1,74.78,0,1.29,30.09,1,80,65.01,85.6,11.7,36.67",1.16754,18987,22168.08198,15.95,0.07,15.95,0.07,-9.3,-0.04,-868.53,-0.01
429,Exit short,2025-09-04 10:20,Short Exit,1.16497,63830,74391.3118,31.28,0.04,31.28,0.04,-14.68,-0.02,-837.26,-0.01
429,Entry short,2025-09-04 10:05," | F:75,10,1,1,0.35,1,0,49.91,0,1.09,13.84,1,60,41.05,99.6,6.6,50",1.16546,63830,74391.3118,31.28,0.04,31.28,0.04,-14.68,-0.02,-837.26,-0.01
430,Exit long,2025-09-05 15:05,Long Exit,1.16989,28302,33077.9625,32.26,0.10,32.26,0.10,-4.25,-0.01,-804.99,-0.01
430,Entry long,2025-09-05 14:55," | F:75,40,1,0,0.69,0,1,51.68,1,1.84,28.31,1,100,39.69,93,2.9,36.67",1.16875,28302,33077.9625,32.26,0.10,32.26,0.10,-4.25,-0.01,-804.99,-0.01
431,Exit short,2025-09-08 03:05,Short Exit,1.17057,56604,66290.64252,31.7,0.05,31.7,0.05,-12.45,-0.02,-773.3,-0.01
431,Entry short,2025-09-08 02:50," | F:65,22,3,1,1.6,0,1,51.23,1,1.2,20.4,1,60,50,99.2,5.3,36.67",1.17113,56604,66290.64252,31.7,0.05,31.7,0.05,-12.45,-0.02,-773.3,-0.01
432,Exit long,2025-09-09 09:40,Long Exit,1.17633,51724,60877.59628,-33.1,-0.05,1.03,0.00,-33.1,-0.05,-806.4,-0.01
432,Entry long,2025-09-09 09:35," | F:70,32,0,0,0.57,0,1,44.7,1,1.01,21.69,1,60,40.76,87.6,6.1,40.62",1.17697,51724,60877.59628,-33.1,-0.05,1.03,0.00,-33.1,-0.05,-806.4,-0.01
433,Exit long,2025-09-09 15:30,Long Exit,1.17336,15464,18160.76696,-15.93,-0.09,1.86,0.01,-15.93,-0.09,-822.33,-0.01
433,Entry long,2025-09-09 15:05," | F:70,228,2,0,0.55,0,0,31.07,1,1.24,33.52,1,40,47.77,96,8,16.67",1.17439,15464,18160.76696,-15.93,-0.09,1.86,0.01,-15.93,-0.09,-822.33,-0.01
434,Exit short,2025-09-11 15:45,Short Exit,1.16957,24000,28102.08,32.4,0.12,32.4,0.12,-10.32,-0.04,-789.93,-0.01
434,Entry short,2025-09-11 15:35," | F:60,253,2,1,0.32,1,1,67.47,0,2.5,24.23,1,60,30.01,85.2,3.9,61.83",1.17092,24000,28102.08,32.4,0.12,32.4,0.12,-10.32,-0.04,-789.93,-0.01
435,Exit long,2025-09-15 17:00,Long Exit,1.17563,52632,61908.91632,-33.16,-0.05,28.95,0.05,-33.16,-0.05,-823.08,-0.01
435,Entry long,2025-09-15 16:30," | F:70,22,2,0,0.58,0,1,50.39,1,0.97,29.74,1,100,42.27,88.8,7.4,16.67",1.17626,52632,61908.91632,-33.16,-0.05,28.95,0.05,-33.16,-0.05,-823.08,-0.01
436,Exit short,2025-09-16 09:15,Short Exit,1.17863,41667,49077.47595,-32.5,-0.07,0,0.00,-32.5,-0.07,-855.59,-0.01
436,Entry short,2025-09-16 09:05," | F:55,30,0,1,1.27,1,1,53.69,1,1.3,17.09,1,60,46.55,93,5.7,36.67",1.17785,41667,49077.47595,-32.5,-0.07,0,0.00,-32.5,-0.07,-855.59,-0.01
437,Exit short,2025-09-16 14:10,Short Exit,1.18024,31915,37682.99795,15.64,0.04,15.64,0.04,-0.96,0.00,-839.95,-0.01
437,Entry short,2025-09-16 14:00," | F:60,7,1,1,0.33,1,1,53.09,1,1.15,29.79,1,80,25.15,97,3.2,44.84",1.18073,31915,37682.99795,15.64,0.04,15.64,0.04,-0.96,0.00,-839.95,-0.01
438,Exit short,2025-09-16 23:50,Short Exit,1.1868,65217,77365.62276,-33.91,-0.04,5.22,0.01,-33.91,-0.04,-873.86,-0.01
438,Entry short,2025-09-16 23:40," | F:55,18,2,1,1.07,1,1,49.09,1,1.75,15.77,1,40,41.83,91.8,3.7,36.67",1.18628,65217,77365.62276,-33.91,-0.04,5.22,0.01,-33.91,-0.04,-873.86,-0.01
439,Exit short,2025-09-18 10:00,Short Exit,1.18007,61224,72214.93248,-33.67,-0.05,22.04,0.03,-33.67,-0.05,-907.53,-0.01
439,Entry short,2025-09-18 09:45," | F:70,15,0,1,0.51,0,0,51.01,1,1.03,33.25,1,80,52.92,91.2,8.2,36.67",1.17952,61224,72214.93248,-33.67,-0.05,22.04,0.03,-33.67,-0.05,-907.53,-0.01
440,Exit short,2025-09-19 07:30,Short Exit,1.1776,36145,42596.52105,32.17,0.08,32.17,0.08,-17.35,-0.04,-875.36,-0.01
440,Entry short,2025-09-19 06:45," | F:70,122,0,1,0.68,0,0,54.84,1,3.1,22.29,1,60,44.71,96.8,5.9,35.1",1.17849,36145,42596.52105,32.17,0.08,32.17,0.08,-17.35,-0.04,-875.36,-0.01
441,Exit long,2025-09-24 08:35,Long Exit,1.17958,65217,76962.5817,-33.91,-0.04,26.09,0.03,-33.91,-0.04,-909.28,-0.01
441,Entry long,2025-09-24 07:45," | F:50,10,0,0,0.55,0,0,52.12,1,1.06,18.88,1,100,30.45,99,1.8,36.67",1.1801,65217,76962.5817,-33.91,-0.04,26.09,0.03,-33.91,-0.04,-909.28,-0.01
442,Exit long,2025-09-26 01:00,Long Exit,1.16648,56604,65995.73568,31.7,0.05,31.7,0.05,-21.51,-0.03,-877.58,-0.01
442,Entry long,2025-09-26 00:05," | F:50,26,3,0,1.4,0,0,43.78,0,0.46,21.58,1,60,42.07,96.2,6.2,36.67",1.16592,56604,65995.73568,31.7,0.05,31.7,0.05,-21.51,-0.03,-877.58,-0.01
443,Exit short,2025-09-26 16:00,Short Exit,1.16877,11364,13266.21996,-15.68,-0.12,2.73,0.02,-15.68,-0.12,-893.26,-0.01
443,Entry short,2025-09-26 15:30," | F:55,47,2,1,0.38,0,0,52,0,2.79,18.71,1,40,36.91,99.6,8.5,50",1.16739,11364,13266.21996,-15.68,-0.12,2.73,0.02,-15.68,-0.12,-893.26,-0.01
444,Exit long,2025-09-26 19:10,Long Exit,1.16869,58824,68780.55024,-33.53,-0.05,10,0.01,-33.53,-0.05,-926.79,-0.01
444,Entry long,2025-09-26 18:45," | F:80,7,2,0,0.22,1,1,51.65,0,0.64,22.9,1,80,41.31,95.4,4.4,36.67",1.16926,58824,68780.55024,-33.53,-0.05,10,0.01,-33.53,-0.05,-926.79,-0.01
445,Exit long,2025-10-01 10:40,Long Exit,1.1747,28846,33917.1268,-31.73,-0.09,0,0.00,-31.73,-0.09,-958.52,-0.01
445,Entry long,2025-10-01 10:35," | F:70,36,1,0,0.4,0,1,46.59,1,0.94,38.3,1,80,64.57,96.2,16.4,50",1.1758,28846,33917.1268,-31.73,-0.09,0,0.00,-31.73,-0.09,-958.52,-0.01
446,Exit short,2025-10-02 09:00,Short Exit,1.17385,52632,61748.91504,-33.16,-0.05,15.26,0.02,-33.16,-0.05,-991.68,-0.01
446,Entry short,2025-10-02 08:00," | F:70,20,0,1,0.88,0,0,45.88,0,1.84,16.41,1,60,46.12,98,3.2,26.52",1.17322,52632,61748.91504,-33.16,-0.05,15.26,0.02,-33.16,-0.05,-991.68,-0.01
447,Exit short,2025-10-02 10:00,Short Exit,1.1746,18072,21211.28712,-16.08,-0.08,5.42,0.03,-16.08,-0.08,-1007.76,-0.01
447,Entry short,2025-10-02 09:40," | F:50,7,0,1,1.03,0,1,52.1,0,1.81,26.16,1,80,48.9,99.6,3.6,50",1.17371,18072,21211.28712,-16.08,-0.08,5.42,0.03,-16.08,-0.08,-1007.76,-0.01
448,Exit short,2025-10-06 04:40,Short Exit,1.17205,42857,50197.97553,-32.57,-0.06,12.86,0.03,-32.57,-0.06,-1040.33,-0.01
448,Entry short,2025-10-06 03:10," | F:65,21,0,1,0.8,0,0,44.26,0,1.04,25.41,1,60,50,99,2.1,21.2",1.17129,42857,50197.97553,-32.57,-0.06,12.86,0.03,-32.57,-0.06,-1040.33,-0.01
