symbol,net_profit,total_trades,win_rate,profit_factor,max_drawdown,max_drawdown_pct,profitable_trades,score,timestamp,ai_quality_threshold,enable_ai_quality_filter,enable_double_tp,liq_max_distance_pips_forex,liq_max_distance_pips_gold,liq_max_distance_pips_index,liq_pivot_len,max_bars_held,max_peak_to_touch_bars,max_sweep_to_touch_bars,max_trades_per_day,max_zones,min_body_perc,min_tp_distance_pips,pvtMax,rr_mode,stop_loss_buffer_pips,use_break_even
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:36.049594,,,,,,,,,35,,,,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:40.055407,,,,,,,,,50,,,,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:44.062216,,,,,,,,,,,,,30,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:48.072240,,,,,,,,,,,,,50,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:52.078552,,,,,,,,,,,,,70,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:30:56.086712,,,,,,,,,,,,10,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:00.094939,,,,,,,,,,,,20,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:04.099715,,,,,,,,,,,,30,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:08.107087,,,,,,,,,,,1,,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:12.114014,,,,,,,,,,,2,,,,,,,
EURNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:16.122194,,,,,,,,,,,3,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:54.340089,,,,,,,,,,,,,,,,dynamic,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:31:58.347632,,,,,,,,,,,,,,,,fixed_2.5,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:02.357147,,,,,,,,,,,,,,,,fixed_4.0,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:06.363412,,True,,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:10.372687,,False,,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:14.379179,50,,,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:18.385710,60,,,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:22.400424,70,,,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:26.411476,,,,,,,,,,,,,,5,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:30.428982,,,,,,,,,,,,,,10,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:34.443527,,,,,,,,,,,,,,15,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:38.458709,,,,10,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:42.473738,,,,20,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:46.488397,,,,30,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:50.506477,,,,,,,,24,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:54.523545,,,,,,,,48,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:32:58.537611,,,,,,,,72,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:02.554978,,,,,,,,,,,,,,,,,0.5,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:06.578700,,,,,,,,,,,,,,,,,1.0,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:10.594821,,,,,,,,,,,,,,,,,2.0,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:14.607667,,,,,,,,,,,,,,,,,,True
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:18.624148,,,,,,,,,,,,,,,,,,False
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:22.653511,,,True,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:26.667572,,,False,,,,,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:30.684693,,,,,,,3,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:34.701058,,,,,,,5,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:38.715909,,,,,,,8,,,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:42.726324,,,,,,,,,,,,,,,3,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:46.740509,,,,,,,,,,,,,,,5,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:50.758086,,,,,,,,,,,,,,,10,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:54.769708,,,,,,,,,,10,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:33:58.783774,,,,,,,,,,15,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:02.799406,,,,,,,,,,20,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:06.810243,,,,,,,,,25,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:10.820889,,,,,,,,,35,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:14.831587,,,,,,,,,50,,,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:18.846964,,,,,,,,,,,,,30,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:22.859115,,,,,,,,,,,,,50,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:26.875882,,,,,,,,,,,,,70,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:30.891692,,,,,,,,,,,,10,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:34.903401,,,,,,,,,,,,20,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:38.917437,,,,,,,,,,,,30,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:42.937168,,,,,,,,,,,1,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:46.947139,,,,,,,,,,,2,,,,,,,
AUDNZD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:34:50.956961,,,,,,,,,,,3,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:29.247756,,,,,,,,,,,,,,,,dynamic,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:33.254744,,,,,,,,,,,,,,,,fixed_2.5,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:37.260032,,,,,,,,,,,,,,,,fixed_4.0,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:41.271447,,True,,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:45.287070,,False,,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:49.300911,50,,,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:53.313170,60,,,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:35:57.328413,70,,,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:01.340693,,,,,,,,,,,,,,5,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:05.351396,,,,,,,,,,,,,,10,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:09.357981,,,,,,,,,,,,,,15,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:13.364330,,,,10,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:17.371887,,,,20,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:21.384532,,,,30,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:25.396438,,,,,,,,24,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:29.406810,,,,,,,,48,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:33.419423,,,,,,,,72,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:37.431110,,,,,,,,,,,,,,,,,0.5,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:41.443649,,,,,,,,,,,,,,,,,1.0,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:45.455057,,,,,,,,,,,,,,,,,2.0,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:49.466963,,,,,,,,,,,,,,,,,,True
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:53.477924,,,,,,,,,,,,,,,,,,False
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:36:57.486748,,,True,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:01.498988,,,False,,,,,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:05.510079,,,,,,,3,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:09.521419,,,,,,,5,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:13.533286,,,,,,,8,,,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:17.543882,,,,,,,,,,,,,,,3,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:21.554802,,,,,,,,,,,,,,,5,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:25.567346,,,,,,,,,,,,,,,10,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:29.581375,,,,,,,,,,10,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:33.592151,,,,,,,,,,15,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:37.601949,,,,,,,,,,20,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:41.613526,,,,,,,,,25,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:45.624593,,,,,,,,,35,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:49.637151,,,,,,,,,50,,,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:53.647332,,,,,,,,,,,,,30,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:37:57.657780,,,,,,,,,,,,,50,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:01.664743,,,,,,,,,,,,,70,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:05.673533,,,,,,,,,,,,10,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:09.686337,,,,,,,,,,,,20,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:13.694541,,,,,,,,,,,,30,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:17.707043,,,,,,,,,,,1,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:21.717375,,,,,,,,,,,2,,,,,,,
AUDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:38:25.730452,,,,,,,,,,,3,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:03.993010,,,,,,,,,,,,,,,,dynamic,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:08.002191,,,,,,,,,,,,,,,,fixed_2.5,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:12.008978,,,,,,,,,,,,,,,,fixed_4.0,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:16.020970,,True,,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:20.028895,,False,,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:24.038569,50,,,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:28.045774,60,,,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:32.056016,70,,,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:36.064706,,,,,,,,,,,,,,5,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:40.079804,,,,,,,,,,,,,,10,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:44.095898,,,,,,,,,,,,,,15,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:48.108896,,,,10,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:52.121976,,,,20,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:39:56.133345,,,,30,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:00.147685,,,,,,,,24,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:04.154933,,,,,,,,48,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:08.166269,,,,,,,,72,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:12.179622,,,,,,,,,,,,,,,,,0.5,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:16.193689,,,,,,,,,,,,,,,,,1.0,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:20.207472,,,,,,,,,,,,,,,,,2.0,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:24.217680,,,,,,,,,,,,,,,,,,True
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:28.225444,,,,,,,,,,,,,,,,,,False
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:32.231105,,,True,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:36.245607,,,False,,,,,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:40.258776,,,,,,,3,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:44.269326,,,,,,,5,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:48.282470,,,,,,,8,,,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:52.295087,,,,,,,,,,,,,,,3,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:40:56.304444,,,,,,,,,,,,,,,5,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:00.315768,,,,,,,,,,,,,,,10,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:04.322742,,,,,,,,,,10,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:08.333782,,,,,,,,,,15,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:12.345265,,,,,,,,,,20,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:16.352387,,,,,,,,,25,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:20.368358,,,,,,,,,35,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:24.375864,,,,,,,,,50,,,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:28.384646,,,,,,,,,,,,,30,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:32.392722,,,,,,,,,,,,,50,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:36.403215,,,,,,,,,,,,,70,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:40.408244,,,,,,,,,,,,10,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:44.416419,,,,,,,,,,,,20,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:48.427917,,,,,,,,,,,,30,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:52.434075,,,,,,,,,,,1,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:41:56.439987,,,,,,,,,,,2,,,,,,,
AUDCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:00.447410,,,,,,,,,,,3,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:38.731856,,,,,,,,,,,,,,,,dynamic,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:42.740852,,,,,,,,,,,,,,,,fixed_2.5,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:46.746613,,,,,,,,,,,,,,,,fixed_4.0,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:50.752731,,True,,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:54.757907,,False,,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:42:58.765262,50,,,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:02.771036,60,,,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:06.779010,70,,,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:10.786117,,,,,,,,,,,,,,5,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:14.791988,,,,,,,,,,,,,,10,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:18.798572,,,,,,,,,,,,,,15,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:22.806229,,,,10,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:26.812003,,,,20,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:30.818625,,,,30,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:34.824681,,,,,,,,24,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:38.830649,,,,,,,,48,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:42.839555,,,,,,,,72,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:46.846479,,,,,,,,,,,,,,,,,0.5,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:50.862005,,,,,,,,,,,,,,,,,1.0,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:54.877368,,,,,,,,,,,,,,,,,2.0,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:43:58.883874,,,,,,,,,,,,,,,,,,True
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:02.894352,,,,,,,,,,,,,,,,,,False
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:06.899306,,,True,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:10.909842,,,False,,,,,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:14.920577,,,,,,,3,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:18.932247,,,,,,,5,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:22.947494,,,,,,,8,,,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:26.958489,,,,,,,,,,,,,,,3,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:30.970417,,,,,,,,,,,,,,,5,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:34.979839,,,,,,,,,,,,,,,10,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:38.991131,,,,,,,,,,10,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:43.004998,,,,,,,,,,15,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:47.019260,,,,,,,,,,20,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:51.030378,,,,,,,,,25,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:55.041263,,,,,,,,,35,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:44:59.054205,,,,,,,,,50,,,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:03.066241,,,,,,,,,,,,,30,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:07.073382,,,,,,,,,,,,,50,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:11.078732,,,,,,,,,,,,,70,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:15.084739,,,,,,,,,,,,10,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:19.094790,,,,,,,,,,,,20,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:23.102400,,,,,,,,,,,,30,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:27.107458,,,,,,,,,,,1,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:31.115326,,,,,,,,,,,2,,,,,,,
CADCHF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:45:35.122884,,,,,,,,,,,3,,,,,,,
NZDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:46:13.532131,,,,,,,,,,,,,,,,dynamic,,
NZDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:46:17.545806,,,,,,,,,,,,,,,,fixed_2.5,,
NZDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:46:21.558138,,,,,,,,,,,,,,,,fixed_4.0,,
NZDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:46:25.568364,,True,,,,,,,,,,,,,,,,
NZDCAD,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2026-04-09T17:46:29.585218,,False,,,,,,,,,,,,,,,,
